MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,BW_HomeWinOdds,BW_DrawOdds,BW_AwayWinOdds,Pinnacle_HomeWinOdds,Pinnacle_DrawOdds,Pinnacle_AwayWinOdds,Bet365_CloseHomeWinOdds,Bet365_CloseDrawOdds,Bet365_CloseAwayWinOdds,Pinnacle_CloseHomeWinOdds,Pinnacle_CloseDrawOdds,Pinnacle_CloseAwayWinOdds,Season
2024-11-10,Rennes,Toulouse,0,2,A,0,2,A,7,9,1,2,16,16,5,3,3,1,0,0,2.15,3.4,3.4,2.15,3.4,3.4,2.24,3.37,3.44,2.25,3.4,3.1,2.35,3.43,3.22,2024-25
2024-11-10,Lyon,St Etienne,1,0,H,1,0,H,17,10,7,6,11,13,7,6,3,2,0,0,1.33,5.5,8.0,1.35,5.5,7.5,1.36,5.74,7.8,1.3,5.75,8.5,1.34,5.91,9.06,2024-25
2024-11-22,Monaco,Brest,3,2,H,2,0,H,10,12,4,4,7,12,2,8,2,2,0,0,1.5,4.33,6.5,1.53,4.33,5.75,1.53,4.41,6.54,1.57,4.0,5.75,1.6,4.19,5.92,2024-25
2024-11-22,Paris SG,Toulouse,3,0,H,1,0,H,17,11,8,2,11,14,7,5,1,2,0,0,1.36,5.5,7.0,1.37,5.25,7.5,1.37,5.48,8.39,1.4,5.5,6.5,1.39,5.46,7.72,2024-25
2024-11-23,Lens,Marseille,1,3,A,0,0,D,16,7,7,4,17,9,6,0,3,3,0,0,2.25,3.5,3.1,2.25,3.6,3.0,2.31,3.52,3.17,2.25,3.4,3.2,2.35,3.37,3.27,2024-25
2024-11-23,St Etienne,Montpellier,1,0,H,0,0,D,11,11,4,3,19,11,5,11,3,5,0,0,2.3,3.6,2.9,2.3,3.5,2.9,2.38,3.44,3.11,2.45,3.3,2.88,2.47,3.38,3.06,2024-25
2024-11-23,Reims,Lyon,1,1,D,0,1,A,14,13,6,7,11,13,4,2,2,0,0,0,2.75,3.75,2.35,2.75,3.6,2.4,2.86,3.77,2.39,3.1,3.75,2.15,3.13,3.77,2.24,2024-25
2024-11-24,Lille,Rennes,1,0,H,1,0,H,5,4,2,1,19,16,3,3,3,2,0,0,1.91,3.6,3.9,1.93,3.5,3.9,1.93,3.55,4.23,1.9,3.4,4.33,1.95,3.41,4.48,2024-25
2024-11-24,Auxerre,Angers,1,0,H,0,0,D,10,10,6,5,13,7,2,2,4,1,0,0,1.8,3.7,4.33,1.85,3.7,4.1,1.8,3.72,4.72,1.75,3.6,4.75,1.78,3.8,4.93,2024-25
2024-11-24,Nantes,Le Havre,0,2,A,0,1,A,18,7,4,5,14,12,9,2,2,1,0,0,1.85,3.4,4.5,1.87,3.4,4.33,1.91,3.26,4.88,1.9,3.3,4.33,1.94,3.3,4.7,2024-25
2024-11-24,Nice,Strasbourg,2,1,H,0,1,A,15,10,5,3,16,8,4,7,2,0,0,0,1.75,3.6,4.75,1.83,3.7,4.1,1.82,3.76,4.53,1.75,3.75,4.5,1.81,3.88,4.54,2024-25
2024-11-29,Reims,Lens,0,2,A,0,1,A,16,11,3,6,14,12,3,1,1,2,0,0,3.1,3.3,2.3,3.0,3.3,2.35,3.23,3.31,2.38,3.2,3.4,2.25,3.25,3.31,2.36,2024-25
2024-11-30,Rennes,St Etienne,5,0,H,2,0,H,18,2,9,0,14,12,6,1,0,1,0,1,1.48,4.75,6.0,1.47,4.6,6.25,1.5,4.6,6.52,1.55,4.33,5.5,1.59,4.15,6.19,2024-25
2024-11-30,Brest,Strasbourg,3,1,H,2,0,H,11,12,8,4,15,8,4,3,3,2,0,0,2.2,3.4,3.3,2.2,3.6,3.1,2.26,3.52,3.26,2.1,3.4,3.5,2.13,3.41,3.75,2024-25
2024-11-30,Paris SG,Nantes,1,1,D,1,1,D,24,5,10,2,3,6,9,3,0,0,0,0,1.22,7.0,11.0,1.22,7.0,11.5,1.21,7.29,12.11,1.17,7.5,15.0,1.16,8.38,17.83,2024-25
2024-12-01,Montpellier,Lille,2,2,D,1,1,D,11,13,5,4,9,21,7,2,4,5,1,1,4.5,3.6,1.8,4.1,3.75,1.82,4.48,3.68,1.85,4.5,3.5,1.8,4.53,3.63,1.88,2024-25
2024-12-01,Le Havre,Angers,0,1,A,0,0,D,5,12,1,3,8,10,2,4,2,0,0,0,2.3,3.2,3.3,2.3,3.2,3.25,2.37,3.05,3.53,2.3,3.1,3.5,2.35,3.09,3.6,2024-25
2024-12-01,Lyon,Nice,4,1,H,3,1,H,16,16,8,7,11,11,5,4,1,2,0,0,1.91,3.8,3.7,1.93,3.75,3.6,1.93,3.87,3.88,1.67,4.33,4.5,1.71,4.24,4.79,2024-25
2024-12-01,Toulouse,Auxerre,2,0,H,2,0,H,12,4,7,0,14,12,6,2,0,0,0,0,1.7,3.6,5.25,1.66,4.1,4.8,1.73,3.84,5.04,1.65,3.7,5.5,1.68,3.91,5.61,2024-25
2024-12-01,Marseille,Monaco,2,1,H,0,1,A,9,7,4,4,15,16,5,3,0,1,0,0,2.63,3.4,2.63,2.5,3.7,2.55,2.66,3.67,2.6,2.63,3.3,2.63,2.65,3.51,2.74,2024-25
2024-12-06,Lille,Brest,3,1,H,2,0,H,10,7,6,3,13,16,2,1,1,1,0,0,1.65,3.6,6.0,1.68,3.7,5.5,1.68,3.82,5.81,1.62,3.7,6.25,1.65,3.76,6.3,2024-25
2024-12-06,Auxerre,Paris SG,0,0,D,0,0,D,6,25,2,11,8,7,3,15,2,1,0,0,9.0,5.75,1.3,8.5,5.75,1.31,8.95,5.95,1.32,10.0,5.75,1.27,9.79,6.01,1.3,2024-25
2024-12-07,Monaco,Toulouse,2,0,H,0,0,D,19,6,5,3,15,16,2,3,2,2,0,0,1.7,3.8,5.0,1.71,3.9,4.6,1.71,4.05,4.84,1.85,3.75,4.0,1.89,3.71,4.31,2024-25
2024-12-07,Nice,Le Havre,2,1,H,0,0,D,17,12,5,2,10,10,5,8,3,2,0,0,1.6,3.75,6.0,1.57,4.0,6.0,1.63,3.9,6.06,1.57,3.8,6.25,1.62,3.99,6.2,2024-25
2024-12-07,Angers,Lyon,0,3,A,0,1,A,10,16,2,10,13,13,2,7,0,2,0,0,5.0,4.0,1.67,4.6,4.1,1.68,4.93,4.24,1.67,5.25,4.1,1.62,5.29,4.26,1.65,2024-25
2024-12-08,Lens,Montpellier,2,0,H,1,0,H,18,7,4,4,15,7,6,3,2,3,0,0,1.36,5.25,7.5,1.35,5.25,8.25,1.34,5.44,9.35,1.4,4.75,7.5,1.41,4.82,8.5,2024-25
2024-12-08,Nantes,Rennes,1,0,H,0,0,D,14,5,2,3,15,9,5,4,1,1,0,1,3.0,3.25,2.4,3.0,3.1,2.45,3.16,3.15,2.51,3.1,3.1,2.45,3.31,3.04,2.52,2024-25
2024-12-08,Strasbourg,Reims,0,0,D,0,0,D,7,11,2,3,13,16,3,2,1,2,0,0,2.38,3.3,3.0,2.35,3.5,2.9,2.44,3.5,2.96,2.4,3.25,3.0,2.5,3.46,2.96,2024-25
2024-12-08,St Etienne,Marseille,0,2,A,0,1,A,3,21,2,10,13,10,0,9,1,1,0,0,5.25,3.9,1.65,5.0,4.0,1.63,5.13,4.09,1.68,6.0,4.2,1.53,6.0,4.25,1.59,2024-25
2024-12-13,Toulouse,St Etienne,2,1,H,0,0,D,11,3,4,2,16,15,2,3,3,4,0,0,1.36,5.0,8.5,1.38,5.0,8.25,1.39,5.01,8.81,1.44,4.5,7.5,1.46,4.54,7.95,2024-25
2024-12-14,Marseille,Lille,1,1,D,1,0,H,9,10,3,5,14,9,3,8,1,3,1,0,2.15,3.5,3.3,2.15,3.4,3.3,2.18,3.5,3.46,2.05,3.5,3.6,2.1,3.52,3.73,2024-25
2024-12-14,Auxerre,Lens,2,2,D,1,2,A,10,16,3,5,10,10,3,5,3,1,0,0,3.8,3.6,1.95,3.75,3.6,1.95,4.06,3.51,1.99,4.5,3.9,1.75,4.81,3.84,1.78,2024-25
2024-12-14,Reims,Monaco,0,0,D,0,0,D,8,14,0,3,15,22,1,4,1,3,0,0,3.7,3.6,2.0,3.4,3.6,2.05,3.81,3.63,2.01,3.3,3.4,2.2,3.47,3.4,2.24,2024-25
2024-12-15,Montpellier,Nice,2,2,D,1,2,A,20,18,8,6,15,13,9,4,1,2,0,0,2.9,3.6,2.3,3.0,3.5,2.25,2.96,3.55,2.42,2.7,3.75,2.38,2.86,3.78,2.42,2024-25
2024-12-15,Brest,Nantes,4,1,H,2,0,H,13,16,8,7,10,14,0,5,3,3,0,0,2.05,3.4,3.6,2.0,3.4,3.75,2.13,3.32,3.79,2.25,3.2,3.4,2.33,3.11,3.61,2024-25
2024-12-15,Le Havre,Strasbourg,0,3,A,0,2,A,11,9,1,5,11,7,3,2,0,1,0,0,3.1,3.2,2.4,2.95,3.3,2.4,3.19,3.16,2.48,3.3,3.2,2.25,3.54,3.19,2.31,2024-25
2024-12-15,Rennes,Angers,2,0,H,1,0,H,7,3,4,0,18,12,2,1,3,1,0,0,1.62,4.0,5.5,1.62,4.0,5.25,1.64,3.98,5.69,1.65,3.9,5.5,1.66,3.8,6.0,2024-25
2024-12-15,Paris SG,Lyon,3,1,H,2,1,H,13,7,6,3,7,8,4,3,2,3,0,0,1.4,6.0,5.75,1.41,5.25,6.5,1.41,5.59,6.72,1.38,5.5,6.5,1.35,5.65,7.0,2024-25
2024-12-18,Monaco,Paris SG,2,4,A,0,1,A,15,17,5,12,11,11,1,9,2,0,0,0,4.0,3.8,1.85,3.6,3.8,1.93,4.05,3.83,1.9,4.5,3.9,1.73,4.43,4.1,1.79,2024-25
2025-01-03,Nice,Rennes,3,2,H,3,1,H,9,10,6,5,11,14,3,3,3,3,1,0,2.2,3.3,3.4,2.15,3.3,3.5,2.22,3.42,3.51,2.38,3.2,3.2,2.42,3.25,3.26,2024-25
2025-01-04,St Etienne,Reims,3,1,H,0,1,A,14,11,4,1,19,10,6,9,2,1,0,0,3.6,3.3,2.1,3.5,3.3,2.1,3.59,3.4,2.17,3.4,3.4,2.15,3.58,3.48,2.17,2024-25
2025-01-04,Lille,Nantes,1,1,D,1,0,H,13,6,3,2,6,10,2,0,1,2,0,0,1.5,4.33,6.25,1.55,4.0,6.25,1.51,4.41,6.75,1.5,4.33,6.0,1.52,4.26,7.28,2024-25
2025-01-04,Lyon,Montpellier,1,0,H,0,0,D,12,16,2,6,8,10,3,5,1,2,0,0,1.33,5.5,8.0,1.34,5.5,8.25,1.34,5.81,8.44,1.36,5.5,7.5,1.36,5.75,8.06,2024-25
2025-01-05,Angers,Brest,2,0,H,1,0,H,7,12,2,4,14,11,2,4,2,1,0,0,3.2,3.3,2.3,3.0,3.2,2.4,3.35,3.29,2.32,3.25,3.2,2.3,3.44,3.14,2.39,2024-25
2025-01-05,Lens,Toulouse,0,1,A,0,0,D,14,8,1,4,20,12,7,1,5,2,1,0,1.91,3.4,4.33,1.9,3.4,4.1,1.98,3.59,3.99,1.95,3.5,3.9,2.02,3.54,3.98,2024-25
2025-01-05,Strasbourg,Auxerre,3,1,H,1,1,D,11,14,4,7,10,13,4,3,1,2,0,0,1.85,3.6,4.2,1.9,3.6,3.9,1.88,3.79,4.17,1.8,3.9,4.1,1.85,3.89,4.33,2024-25
2025-01-05,Marseille,Le Havre,5,1,H,3,0,H,15,4,9,1,12,6,4,0,1,0,0,0,1.3,6.0,8.0,1.31,5.5,10.0,1.3,5.77,10.21,1.29,5.25,9.5,1.32,5.49,11.15,2024-25
2025-01-10,Nantes,Monaco,2,2,D,1,0,H,10,15,4,7,17,14,3,11,3,0,0,0,5.0,3.75,1.73,4.5,3.7,1.77,4.95,3.87,1.74,3.6,3.25,2.15,3.84,3.31,2.15,2024-25
2025-01-10,Auxerre,Lille,0,0,D,0,0,D,13,13,3,5,7,8,6,10,0,4,1,0,4.6,3.8,1.75,4.6,3.7,1.77,4.98,3.75,1.76,5.0,3.7,1.73,5.02,3.64,1.8,2024-25
2025-01-11,Brest,Lyon,2,1,H,2,1,H,11,10,6,3,10,10,4,7,1,2,0,0,3.1,3.5,2.25,3.1,3.6,2.15,3.12,3.6,2.3,3.5,3.6,2.05,3.7,3.46,2.13,2024-25
2025-01-11,Reims,Nice,2,4,A,1,2,A,12,15,3,10,12,7,6,3,4,2,0,0,2.6,3.5,2.6,2.5,3.5,2.7,2.72,3.41,2.68,2.8,3.3,2.5,2.93,3.3,2.61,2024-25
2025-01-11,Rennes,Marseille,1,2,A,1,1,D,5,13,4,7,11,13,2,3,2,2,0,0,3.0,3.25,2.4,2.9,3.3,2.4,3.1,3.35,2.43,3.2,3.2,2.3,3.28,3.33,2.37,2024-25
2025-01-12,Le Havre,Lens,1,2,A,1,1,D,8,25,4,7,11,14,3,8,2,2,0,0,5.5,3.8,1.62,5.5,3.8,1.63,6.04,3.82,1.64,6.0,4.1,1.55,6.61,4.11,1.57,2024-25
2025-01-12,Montpellier,Angers,1,3,A,0,1,A,8,21,3,8,11,15,3,3,6,2,2,0,2.1,3.5,3.4,2.1,3.5,3.4,2.14,3.47,3.6,2.0,3.5,3.7,2.09,3.38,3.92,2024-25
2025-01-12,Toulouse,Strasbourg,1,2,A,1,2,A,19,8,5,2,12,14,3,2,1,4,0,0,1.75,3.8,4.5,1.78,3.75,4.33,1.77,3.93,4.61,1.95,3.5,3.8,2.01,3.47,4.13,2024-25
2025-01-12,Paris SG,St Etienne,2,1,H,2,0,H,25,8,9,3,16,11,7,3,1,2,0,0,1.09,9.5,23.0,1.1,12.0,21.0,1.09,12.5,20.88,1.1,9.5,19.0,1.11,10.68,21.83,2024-25
2025-01-17,Montpellier,Monaco,2,1,H,0,1,A,12,26,4,11,7,9,4,16,1,2,0,0,5.25,4.5,1.55,5.25,4.5,1.55,5.6,4.59,1.57,5.0,4.33,1.6,5.38,4.36,1.63,2024-25
2025-01-17,Lille,Nice,2,1,H,0,1,A,11,11,4,3,13,13,7,7,1,3,0,0,2.1,3.4,3.6,2.05,3.4,3.7,2.1,3.48,3.79,1.91,3.5,4.0,1.97,3.49,4.26,2024-25
2025-01-18,Lens,Paris SG,1,2,A,1,0,H,10,9,5,7,12,8,6,1,2,2,0,0,4.5,3.9,1.73,4.33,4.0,1.73,4.59,4.28,1.71,3.75,3.6,1.9,4.05,3.79,1.93,2024-25
2025-01-18,Rennes,Brest,1,2,A,0,1,A,22,10,9,3,13,11,4,4,2,3,0,0,2.0,3.4,3.9,2.0,3.3,3.9,2.06,3.38,3.97,1.95,3.2,4.2,2.03,3.26,4.34,2024-25
2025-01-18,Lyon,Toulouse,0,0,D,0,0,D,11,13,3,4,8,8,8,5,1,0,0,0,1.85,3.9,4.0,1.83,3.9,3.9,1.88,3.93,4.02,1.75,4.0,4.33,1.79,3.99,4.54,2024-25
2025-01-19,St Etienne,Nantes,1,1,D,0,1,A,12,8,2,4,9,11,7,7,2,1,0,0,2.45,3.25,2.9,2.6,3.25,2.75,2.58,3.28,2.94,2.9,3.3,2.45,3.1,3.32,2.48,2024-25
2025-01-19,Angers,Auxerre,2,0,H,1,0,H,12,10,4,4,9,10,4,2,2,1,0,1,2.4,3.2,3.0,2.45,3.3,2.85,2.51,3.24,3.06,2.25,3.2,3.25,2.36,3.25,3.39,2024-25
2025-01-19,Reims,Le Havre,1,1,D,1,0,H,11,7,3,2,9,8,6,6,2,2,0,0,1.62,4.0,5.25,1.68,3.7,5.25,1.64,4.04,5.54,1.67,3.9,5.0,1.68,3.84,5.72,2024-25
2025-01-19,Marseille,Strasbourg,1,1,D,0,1,A,18,7,3,3,13,14,9,3,3,3,0,0,1.57,4.33,5.25,1.57,4.33,5.5,1.58,4.47,5.48,1.6,4.33,5.0,1.61,4.35,5.6,2024-25
2025-01-24,Auxerre,St Etienne,1,1,D,1,1,D,11,8,5,3,15,13,3,4,2,0,0,0,1.91,3.7,3.8,1.93,3.6,3.8,1.97,3.72,3.97,1.9,3.6,4.0,1.97,3.58,4.15,2024-25
2025-01-25,Monaco,Rennes,3,2,H,1,1,D,20,14,10,5,12,16,4,2,3,3,0,0,1.7,3.9,4.75,1.72,3.9,4.6,1.75,4.02,4.66,1.7,3.75,5.0,1.73,3.84,5.23,2024-25
2025-01-25,Strasbourg,Lille,2,1,H,0,1,A,11,15,7,6,10,9,6,7,4,2,0,0,2.75,3.4,2.55,2.85,3.4,2.4,2.86,3.43,2.55,2.9,3.25,2.5,3.01,3.25,2.58,2024-25
2025-01-25,Paris SG,Reims,1,1,D,0,0,D,18,6,7,3,13,13,8,1,2,2,0,0,1.27,6.5,9.0,1.25,6.5,10.5,1.25,6.87,10.44,1.2,8.5,10.0,1.2,8.21,12.0,2024-25
2025-01-26,Le Havre,Brest,0,1,A,0,1,A,11,17,1,9,12,14,6,6,2,3,0,0,3.3,3.1,2.35,3.2,3.1,2.35,3.38,3.13,2.39,3.3,3.25,2.25,3.45,3.27,2.31,2024-25
2025-01-26,Lens,Angers,1,0,H,0,0,D,16,2,4,0,16,10,4,4,1,1,0,0,1.42,4.33,7.5,1.47,4.4,6.75,1.44,4.77,7.34,1.5,4.2,6.5,1.5,4.44,7.15,2024-25
2025-01-26,Nantes,Lyon,1,1,D,0,1,A,7,15,5,4,14,11,4,8,3,1,0,0,3.3,3.5,2.1,3.3,3.6,2.1,3.41,3.55,2.18,4.1,3.7,1.85,4.27,3.77,1.88,2024-25
2025-01-26,Toulouse,Montpellier,1,2,A,0,0,D,15,6,6,4,9,15,6,2,1,2,0,0,1.62,4.0,5.25,1.62,4.1,5.0,1.64,4.08,5.47,1.67,3.9,5.0,1.7,3.99,5.23,2024-25
2025-01-26,Nice,Marseille,2,0,H,1,0,H,14,18,5,6,12,9,6,12,1,1,0,0,2.8,3.5,2.45,2.9,3.6,2.3,2.92,3.6,2.42,2.63,3.4,2.7,2.75,3.42,2.69,2024-25
2025-01-31,Montpellier,Lens,0,2,A,0,1,A,14,19,2,5,12,17,4,5,4,3,0,0,4.33,3.7,1.83,4.2,3.7,1.83,4.55,3.77,1.83,4.33,3.7,1.85,4.39,3.77,1.86,2024-25
2025-02-01,Brest,Paris SG,2,5,A,0,1,A,14,14,7,7,9,12,4,7,1,0,0,0,6.25,5.0,1.44,6.5,4.75,1.44,6.88,4.94,1.45,8.0,5.5,1.33,8.86,5.71,1.34,2024-25
2025-02-01,Monaco,Auxerre,4,2,H,1,2,A,11,12,6,7,17,15,5,4,2,2,0,0,1.33,5.5,8.5,1.35,5.5,7.75,1.35,5.69,8.08,1.38,5.25,7.0,1.38,5.59,7.8,2024-25
2025-02-01,Lille,St Etienne,4,1,H,1,1,D,29,9,13,2,11,12,7,1,1,1,0,1,1.4,4.5,8.0,1.4,4.8,7.75,1.41,4.9,7.87,1.5,4.2,6.5,1.51,4.38,7.05,2024-25
2025-02-02,Toulouse,Nice,1,1,D,0,1,A,15,13,4,3,20,20,7,2,2,2,0,0,2.5,3.4,2.75,2.5,3.3,2.75,2.55,3.36,2.91,3.0,3.3,2.4,3.11,3.36,2.45,2024-25
2025-02-02,Angers,Le Havre,1,1,D,0,0,D,17,13,2,5,8,19,4,2,2,4,1,1,1.95,3.4,3.9,2.0,3.3,3.8,2.01,3.36,4.2,1.83,3.4,4.5,1.87,3.44,4.97,2024-25
2025-02-02,Reims,Nantes,1,2,A,1,1,D,13,11,2,6,14,10,9,3,3,3,1,0,2.15,3.4,3.4,2.15,3.3,3.4,2.19,3.42,3.51,2.2,3.25,3.4,2.29,3.23,3.55,2024-25
2025-02-02,Rennes,Strasbourg,1,0,H,0,0,D,13,7,3,3,14,10,6,2,3,3,0,0,2.05,3.5,3.6,2.05,3.5,3.5,2.1,3.48,3.69,1.91,3.5,4.1,1.95,3.49,4.33,2024-25
2025-02-02,Marseille,Lyon,3,2,H,0,0,D,20,10,11,4,13,10,6,2,4,1,0,0,2.0,3.9,3.3,2.0,3.8,3.4,2.07,3.76,3.51,2.05,3.7,3.4,2.1,3.69,3.57,2024-25
2025-02-07,Nantes,Brest,0,2,A,0,1,A,15,10,2,6,15,13,12,4,3,2,0,0,2.45,3.1,3.1,2.4,3.25,2.95,2.49,3.18,3.15,2.5,3.1,3.0,2.54,3.17,3.11,2024-25
2025-02-07,Paris SG,Monaco,4,1,H,1,1,D,16,9,7,3,9,11,1,1,1,0,0,0,1.38,5.5,6.5,1.39,5.5,6.75,1.4,5.56,6.93,1.42,5.5,6.0,1.45,5.48,6.29,2024-25
2025-02-08,Nice,Lens,2,0,H,1,0,H,16,12,8,3,6,19,7,3,1,4,0,1,2.35,3.3,3.1,2.35,3.4,2.95,2.4,3.42,3.09,2.4,3.4,2.9,2.44,3.54,2.98,2024-25
2025-02-08,Lille,Le Havre,1,2,A,0,1,A,14,14,5,6,16,8,8,10,2,1,0,0,1.36,5.5,8.0,1.36,5.0,8.75,1.36,5.18,9.26,1.22,6.25,12.0,1.24,6.62,12.86,2024-25
2025-02-08,St Etienne,Rennes,0,2,A,0,1,A,9,21,3,9,13,6,2,4,1,5,0,0,3.3,3.4,2.15,3.2,3.5,2.2,3.52,3.36,2.22,3.0,3.5,2.3,3.09,3.52,2.38,2024-25
2025-02-09,Lyon,Reims,4,0,H,1,0,H,15,9,9,2,10,12,6,6,0,0,0,0,1.53,4.5,5.75,1.55,4.5,5.25,1.53,4.75,5.74,1.5,4.5,6.0,1.53,4.57,6.26,2024-25
2025-02-09,Auxerre,Toulouse,2,2,D,0,0,D,9,7,3,3,11,9,3,5,1,1,0,0,3.0,3.4,2.35,3.0,3.4,2.35,3.09,3.42,2.4,2.9,3.25,2.5,2.99,3.28,2.57,2024-25
2025-02-09,Strasbourg,Montpellier,2,0,H,1,0,H,22,11,6,2,12,12,6,2,1,4,0,0,1.75,4.1,4.1,1.78,3.9,4.2,1.82,3.99,4.24,1.65,4.2,5.0,1.66,4.25,5.19,2024-25
2025-02-09,Angers,Marseille,0,2,A,0,0,D,5,18,0,10,10,8,1,7,1,2,0,0,5.5,4.0,1.62,5.25,4.0,1.63,5.55,4.13,1.63,5.5,4.33,1.57,5.86,4.22,1.61,2024-25
2025-02-14,Brest,Auxerre,2,2,D,0,1,A,18,11,6,6,9,12,6,4,2,2,0,0,2.25,3.3,3.3,,,,2.29,3.32,3.45,2.1,3.4,3.6,2.15,3.43,3.67,2024-25
2025-02-15,Marseille,St Etienne,5,1,H,1,0,H,28,7,14,2,14,9,14,3,1,1,0,0,1.25,6.5,9.5,,,,1.27,6.28,9.96,1.22,7.0,10.0,1.23,7.08,11.61,2024-25
2025-02-15,Monaco,Nantes,7,1,H,2,1,H,22,6,11,2,18,9,9,1,1,1,0,1,1.55,4.2,6.0,,,,1.56,4.44,5.78,1.5,4.5,6.0,1.52,4.64,6.33,2024-25
2025-02-15,Toulouse,Paris SG,0,1,A,0,0,D,14,20,4,6,9,6,5,2,2,0,0,0,5.75,4.75,1.5,,,,6.28,4.79,1.49,5.5,4.33,1.55,5.98,4.46,1.56,2024-25
2025-02-16,Montpellier,Lyon,1,4,A,1,1,D,11,9,4,6,14,12,7,4,3,1,0,0,4.75,4.5,1.58,,,,5.01,4.43,1.63,5.0,4.75,1.55,5.62,4.66,1.56,2024-25
2025-02-16,Le Havre,Nice,1,3,A,1,2,A,14,9,4,3,14,16,6,2,2,2,0,1,5.0,4.0,1.62,,,,5.37,4.01,1.66,5.5,4.0,1.62,5.75,4.19,1.63,2024-25
2025-02-16,Lens,Strasbourg,0,2,A,0,0,D,7,13,0,5,12,15,7,3,4,2,1,0,1.72,3.8,4.75,,,,1.78,4.04,4.43,1.83,3.7,4.1,1.87,3.86,4.23,2024-25
2025-02-16,Reims,Angers,0,1,A,0,1,A,16,10,4,3,13,6,1,4,2,1,0,0,2.0,3.4,3.9,,,,2.03,3.44,3.99,1.9,3.4,4.2,1.95,3.35,4.58,2024-25
2025-02-16,Rennes,Lille,0,2,A,0,0,D,4,18,0,7,9,18,4,8,2,1,1,0,2.7,3.25,2.7,,,,2.71,3.37,2.72,3.1,3.1,2.45,3.1,3.18,2.57,2024-25
2025-02-21,Rennes,Reims,1,0,H,1,0,H,26,3,5,0,15,7,9,2,1,2,0,2,2.15,3.4,3.4,,,,2.19,3.48,3.52,2.2,3.4,3.3,2.23,3.42,3.48,2024-25
2025-02-22,Lille,Monaco,2,1,H,2,1,H,9,13,6,3,11,18,1,6,4,2,0,0,2.15,3.7,3.1,,,,2.19,3.8,3.19,2.4,3.5,2.8,2.48,3.57,2.91,2024-25
2025-02-22,St Etienne,Angers,3,3,D,1,2,A,19,13,8,4,13,16,4,3,3,0,0,0,2.4,3.3,3.0,,,,2.45,3.25,3.15,2.4,3.4,2.9,2.53,3.4,2.95,2024-25
2025-02-22,Auxerre,Marseille,3,0,H,1,0,H,9,8,5,2,9,13,2,5,1,3,0,1,5.5,4.33,1.55,,,,5.89,4.5,1.55,5.5,4.33,1.55,5.83,4.41,1.57,2024-25
2025-02-23,Nantes,Lens,3,1,H,1,0,H,17,14,8,4,13,18,2,11,2,4,0,1,3.7,3.4,2.05,,,,3.69,3.47,2.11,3.5,3.3,2.15,3.64,3.34,2.2,2024-25
2025-02-23,Le Havre,Toulouse,1,4,A,0,1,A,11,11,3,5,11,13,5,3,0,2,1,0,4.0,3.4,1.95,,,,4.02,3.49,2.0,3.7,3.4,2.05,3.82,3.35,2.14,2024-25
2025-02-23,Nice,Montpellier,2,0,H,1,0,H,16,13,6,1,17,15,8,5,1,1,0,0,1.38,5.0,7.5,,,,1.38,5.37,7.79,1.33,5.25,9.0,1.35,5.51,9.22,2024-25
2025-02-23,Strasbourg,Brest,0,0,D,0,0,D,3,12,1,2,12,12,1,8,3,1,0,0,2.0,3.6,3.6,,,,2.0,3.68,3.8,2.15,3.3,3.4,2.25,3.34,3.52,2024-25
2025-02-23,Lyon,Paris SG,2,3,A,0,0,D,14,15,7,8,12,8,5,4,1,1,0,0,4.2,4.33,1.7,,,,4.48,4.29,1.72,5.5,4.5,1.5,5.99,4.79,1.53,2024-25
2025-02-28,Monaco,Reims,3,0,H,2,0,H,23,9,9,5,7,7,7,2,0,0,0,0,1.38,5.0,7.5,,,,1.38,5.37,8.33,1.36,5.0,8.0,1.38,5.29,8.46,2024-25
2025-03-01,St Etienne,Nice,1,3,A,1,1,D,12,16,3,9,10,11,3,4,2,1,0,0,5.0,4.0,1.67,,,,4.79,4.21,1.69,5.0,4.1,1.65,5.18,4.15,1.68,2024-25
2025-03-01,Lens,Le Havre,3,4,A,2,2,D,20,8,7,4,12,11,9,2,2,2,0,0,1.38,5.0,7.5,,,,1.38,5.03,8.59,1.4,4.75,7.5,1.41,4.85,8.46,2024-25
2025-03-01,Paris SG,Lille,4,1,H,4,0,H,26,6,11,2,6,10,9,3,0,1,0,0,1.4,4.75,7.5,,,,1.39,5.36,7.62,1.33,5.25,8.5,1.35,5.43,9.13,2024-25
2025-03-02,Lyon,Brest,2,1,H,1,1,D,10,15,4,5,16,12,2,5,2,1,0,0,1.65,3.9,5.25,,,,1.68,4.19,4.96,1.7,3.9,4.5,1.74,4.12,4.74,2024-25
2025-03-02,Angers,Toulouse,0,4,A,0,0,D,5,19,1,13,13,9,4,9,3,3,0,0,3.3,3.1,2.35,,,,3.3,3.28,2.35,3.8,3.3,2.05,4.09,3.28,2.09,2024-25
