TeamId,Team,PlayerId,PlayerName,Age,Position,FetchedAt
112,Metz,20535,H. Diallo,30.0,Attacker,2026-05-30T02:32:56+00:00
112,Metz,20529,G. Hein,29.0,Attacker,2026-05-30T02:32:56+00:00
112,Metz,8490,G. Kvilitaia,32.0,Attacker,2026-05-30T02:32:56+00:00
112,Metz,584096,N. Mbala,17.0,Attacker,2026-05-30T02:32:56+00:00
112,Metz,404588,C. Melieres,20.0,Attacker,2026-05-30T02:32:56+00:00
112,Metz,343319,L. Michal,20.0,Attacker,2026-05-30T02:32:56+00:00
112,Metz,647405,J. Pandore,18.0,Attacker,2026-05-30T02:32:56+00:00
112,Metz,2181,G. Tsitaishvili,25.0,Attacker,2026-05-30T02:32:56+00:00
116,Lens,646,M. Gorgelin,35.0,Goalkeeper,2026-05-30T02:32:56+00:00
116,Lens,21378,R. Gurtner,39.0,Goalkeeper,2026-05-30T02:32:56+00:00
116,Lens,497661,I. Jourdren,17.0,Goalkeeper,2026-05-30T02:32:56+00:00
116,Lens,347211,R. Risser,21.0,Goalkeeper,2026-05-30T02:32:56+00:00
116,Lens,44594,Saud Abdulhamid,26.0,Midfielder,2026-05-30T02:32:56+00:00
116,Lens,21568,R. Aguilar,32.0,Defender,2026-05-30T02:32:56+00:00
116,Lens,441264,K. Antonio,17.0,Defender,2026-05-30T02:32:56+00:00
116,Lens,322984,S. Baidoo,21.0,Defender,2026-05-30T02:32:56+00:00
116,Lens,395589,N. Äelik,19.0,Defender,2026-05-30T02:32:56+00:00
116,Lens,369500,I. Ganiou,20.0,Defender,2026-05-30T02:32:56+00:00
116,Lens,441256,O. Lenne,19.0,Defender,2026-05-30T02:32:56+00:00
116,Lens,18816,A. Masuaku,32.0,Defender,2026-05-30T02:32:56+00:00
116,Lens,22166,M. Sarr,26.0,Defender,2026-05-30T02:32:56+00:00
116,Lens,20525,M. Udol,29.0,Midfielder,2026-05-30T02:32:56+00:00
116,Lens,394950,A. Bulatović,19.0,Midfielder,2026-05-30T02:32:56+00:00
116,Lens,1153,A. Haidara,27.0,Midfielder,2026-05-30T02:32:56+00:00
116,Lens,277306,M. Sangaré,23.0,Midfielder,2026-05-30T02:32:56+00:00
116,Lens,660571,M. Soares,16.0,Midfielder,2026-05-30T02:32:56+00:00
116,Lens,395811,F. Sylla,19.0,Midfielder,2026-05-30T02:32:56+00:00
116,Lens,22261,A. Thomasson,32.0,Midfielder,2026-05-30T02:32:56+00:00
116,Lens,402066,A. Bermont,20.0,Attacker,2026-05-30T02:32:56+00:00
116,Lens,1135,O. Édouard,27.0,Attacker,2026-05-30T02:32:56+00:00
116,Lens,443579,R. Fofana,19.0,Attacker,2026-05-30T02:32:56+00:00
116,Lens,633361,Erawan Garnier,20.0,Attacker,2026-05-30T02:32:56+00:00
116,Lens,21715,W. Saïd,30.0,Attacker,2026-05-30T02:32:56+00:00
116,Lens,22173,A. Saint-Maximin,28.0,Attacker,2026-05-30T02:32:56+00:00
116,Lens,277191,A. Sima,24.0,Attacker,2026-05-30T02:32:56+00:00
116,Lens,20761,F. Sotoca,35.0,Attacker,2026-05-30T02:32:56+00:00
116,Lens,1922,F. Thauvin,32.0,Attacker,2026-05-30T02:32:56+00:00
1063,Saint Etienne,20541,G. Larsonneur,28.0,Goalkeeper,2026-05-30T02:32:56+00:00
1063,Saint Etienne,20736,B. Maubleu,36.0,Goalkeeper,2026-05-30T02:32:56+00:00
1063,Saint Etienne,368026,I. Touré,21.0,Goalkeeper,2026-05-30T02:32:56+00:00
1063,Saint Etienne,305450,E. Annan,23.0,Defender,2026-05-30T02:32:56+00:00
1063,Saint Etienne,1407,D. Appiah,33.0,Defender,2026-05-30T02:32:56+00:00
1063,Saint Etienne,90599,M. Bernauer,27.0,Defender,2026-05-30T02:32:56+00:00
1063,Saint Etienne,127634,João Ferreira,24.0,Defender,2026-05-30T02:32:56+00:00
1063,Saint Etienne,281438,Chico Lamba,22.0,Defender,2026-05-30T02:32:56+00:00
1063,Saint Etienne,85914,J. Le Cardinal,28.0,Defender,2026-05-30T02:32:56+00:00
1063,Saint Etienne,22087,M. Nadé,26.0,Defender,2026-05-30T02:32:56+00:00
1063,Saint Etienne,452315,K. Pedro,19.0,Defender,2026-05-30T02:32:56+00:00
1063,Saint Etienne,384861,A. Souhmahoro,20.0,Defender,2026-05-30T02:32:56+00:00
1063,Saint Etienne,463100,S. StojkoviÄ,18.0,Defender,2026-05-30T02:32:56+00:00
1063,Saint Etienne,659012,Adam Baallal,19.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,500070,N. El Jamali,18.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,583992,P. Eymard,17.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,495154,L. Gadegbeku,18.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,136155,M. Jaber,26.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,384828,A. Kanté,20.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,363053,I. Miladinović,22.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,174801,A. Moueffek,24.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,396323,J. Mouton,20.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,8624,F. Tardieu,33.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,337426,A. Boakye,25.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,8683,I. Cardona,28.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,24743,Z. Davitashvili,24.0,Midfielder,2026-05-30T02:32:56+00:00
1063,Saint Etienne,305735,J. Duffus,21.0,Attacker,2026-05-30T02:32:56+00:00
1063,Saint Etienne,531403,D. N'Guessan,17.0,Attacker,2026-05-30T02:32:56+00:00
1063,Saint Etienne,179856,B. Old,23.0,Attacker,2026-05-30T02:32:56+00:00
1063,Saint Etienne,322560,L. Stassin,21.0,Attacker,2026-05-30T02:32:56+00:00
