MatchDate,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Home_xG,Away_xG
2024-11-30,Rennes,St Etienne,5.0,0.0,2.79,0.0
2024-11-30,Brest,Strasbourg,3.0,1.0,2.48,1.24
2024-11-30,Paris SG,Nantes,1.0,1.0,3.1,0.62
2024-12-01,Le Havre,Angers,0.0,1.0,0.31,0.93
2024-12-01,Montpellier,Lille,2.0,2.0,1.55,1.24
2024-12-01,Lyon,Nice,4.0,1.0,2.48,2.17
2024-12-01,Marseille,Monaco,2.0,1.0,1.24,1.24
2024-12-01,Toulouse,Auxerre,2.0,0.0,2.17,0.0
2024-12-06,Lille,Brest,3.0,1.0,1.86,0.93
2024-12-06,Auxerre,Paris SG,0.0,0.0,0.62,3.41
2024-12-07,Monaco,Toulouse,2.0,0.0,1.55,0.93
2024-12-07,Nice,Le Havre,2.0,1.0,1.55,0.62
2024-12-07,Angers,Lyon,0.0,3.0,0.62,3.1
2024-12-08,Lens,Montpellier,2.0,0.0,1.24,1.24
2024-12-08,Nantes,Rennes,1.0,0.0,0.62,0.93
2024-12-08,Strasbourg,Reims,0.0,0.0,0.62,0.93
2024-12-08,St Etienne,Marseille,0.0,2.0,0.62,3.1
2024-12-13,Toulouse,St Etienne,2.0,1.0,1.24,0.62
2024-12-14,Marseille,Lille,1.0,1.0,0.93,1.55
2024-12-14,Auxerre,Lens,2.0,2.0,0.93,1.55
2024-12-14,Reims,Monaco,0.0,0.0,0.0,0.93
2024-12-15,Montpellier,Nice,2.0,2.0,2.48,1.86
2024-12-15,Le Havre,Strasbourg,0.0,3.0,0.31,1.55
2024-12-15,Paris SG,Lyon,3.0,1.0,1.86,0.93
2024-12-15,Rennes,Angers,2.0,0.0,1.24,0.0
2024-12-15,Brest,Nantes,4.0,1.0,2.48,2.17
2024-12-18,Monaco,Paris SG,2.0,4.0,1.55,3.72
2025-01-03,Nice,Rennes,3.0,2.0,1.86,1.55
2025-01-04,St Etienne,Reims,3.0,1.0,1.24,0.31
2025-01-04,Lille,Nantes,1.0,1.0,0.93,0.62
2025-01-04,Lyon,Montpellier,1.0,0.0,0.62,1.86
2025-01-05,Angers,Brest,2.0,0.0,0.62,1.24
2025-01-05,Lens,Toulouse,0.0,1.0,0.31,1.24
2025-01-05,Strasbourg,Auxerre,3.0,1.0,1.24,2.17
2025-01-05,Marseille,Le Havre,5.0,1.0,2.79,0.31
2025-01-10,Nantes,Monaco,2.0,2.0,1.24,2.17
2025-01-10,Auxerre,Lille,0.0,0.0,0.93,1.55
2025-01-11,Brest,Lyon,2.0,1.0,1.86,0.93
2025-01-11,Reims,Nice,2.0,4.0,0.93,3.1
2025-01-11,Rennes,Marseille,1.0,2.0,1.24,2.17
2025-01-12,Le Havre,Lens,1.0,2.0,1.24,2.17
2025-01-12,Montpellier,Angers,1.0,3.0,0.93,2.48
2025-01-12,Toulouse,Strasbourg,1.0,2.0,1.55,0.62
2025-01-12,Paris SG,St Etienne,2.0,1.0,2.79,0.93
2025-01-17,Montpellier,Monaco,2.0,1.0,1.24,3.41
2025-01-17,Lille,Nice,2.0,1.0,1.24,0.93
2025-01-18,Rennes,Brest,1.0,2.0,2.79,0.93
2025-01-18,Lyon,Toulouse,0.0,0.0,0.93,1.24
2025-01-18,Lens,Paris SG,1.0,2.0,1.55,2.17
2025-01-19,St Etienne,Nantes,1.0,1.0,0.62,1.24
2025-01-19,Angers,Auxerre,2.0,0.0,1.24,1.24
2025-01-19,Reims,Le Havre,1.0,1.0,0.93,0.62
2025-01-19,Marseille,Strasbourg,1.0,1.0,0.93,0.93
2025-01-24,Auxerre,St Etienne,1.0,1.0,1.55,0.93
2025-01-25,Monaco,Rennes,3.0,2.0,3.1,1.55
2025-01-25,Strasbourg,Lille,2.0,1.0,2.17,1.86
2025-01-25,Paris SG,Reims,1.0,1.0,2.17,0.93
2025-01-26,Lens,Angers,1.0,0.0,1.24,0.0
2025-01-26,Le Havre,Brest,0.0,1.0,0.31,2.79
2025-01-26,Nantes,Lyon,1.0,1.0,1.55,1.24
2025-01-26,Nice,Marseille,2.0,0.0,1.55,1.86
2025-01-26,Toulouse,Montpellier,1.0,2.0,1.86,1.24
2025-01-31,Montpellier,Lens,0.0,2.0,0.62,1.55
2025-02-01,Brest,Paris SG,2.0,5.0,2.17,2.17
2025-02-01,Monaco,Auxerre,4.0,2.0,1.86,2.17
2025-02-01,Lille,St Etienne,4.0,1.0,4.03,0.62
2025-02-02,Reims,Nantes,1.0,2.0,0.62,1.86
2025-02-02,Angers,Le Havre,1.0,1.0,0.62,1.55
2025-02-02,Marseille,Lyon,3.0,2.0,3.41,1.24
2025-02-02,Rennes,Strasbourg,1.0,0.0,0.93,0.93
2025-02-02,Toulouse,Nice,1.0,1.0,1.24,0.93
2025-02-07,Nantes,Brest,0.0,2.0,0.62,1.86
2025-02-07,Paris SG,Monaco,4.0,1.0,2.17,0.93
2025-02-08,Nice,Lens,2.0,0.0,2.48,0.93
2025-02-08,Lille,Le Havre,1.0,2.0,1.55,1.86
2025-02-08,St Etienne,Rennes,0.0,2.0,0.93,2.79
2025-02-09,Lyon,Reims,4.0,0.0,2.79,0.62
2025-02-09,Auxerre,Toulouse,2.0,2.0,0.93,0.93
2025-02-09,Strasbourg,Montpellier,2.0,0.0,1.86,0.62
2025-02-09,Angers,Marseille,0.0,2.0,0.0,3.1
2025-02-14,Brest,Auxerre,2.0,2.0,1.86,1.86
2025-02-15,Monaco,Nantes,7.0,1.0,3.41,0.62
2025-02-15,Toulouse,Paris SG,0.0,1.0,1.24,1.86
2025-02-15,Marseille,St Etienne,5.0,1.0,4.34,0.62
2025-02-16,Montpellier,Lyon,1.0,4.0,1.24,1.86
2025-02-16,Le Havre,Nice,1.0,3.0,1.24,0.93
2025-02-16,Lens,Strasbourg,0.0,2.0,0.0,1.55
2025-02-16,Reims,Angers,0.0,1.0,1.24,0.93
2025-02-16,Rennes,Lille,0.0,2.0,0.0,2.17
2025-02-21,Rennes,Reims,1.0,0.0,1.55,0.0
2025-02-22,Lille,Monaco,2.0,1.0,1.86,0.93
2025-02-22,St Etienne,Angers,3.0,3.0,2.48,1.24
2025-02-22,Auxerre,Marseille,3.0,0.0,1.55,0.62
2025-02-23,Nantes,Lens,3.0,1.0,2.48,1.24
2025-02-23,Le Havre,Toulouse,1.0,4.0,0.93,1.55
2025-02-23,Nice,Montpellier,2.0,0.0,1.86,0.31
2025-02-23,Strasbourg,Brest,0.0,0.0,0.31,0.62
2025-02-23,Lyon,Paris SG,2.0,3.0,2.17,2.48
2025-02-28,Monaco,Reims,3.0,0.0,2.79,1.55
2025-03-01,St Etienne,Nice,1.0,3.0,0.93,2.79
2025-03-01,Lens,Le Havre,3.0,4.0,2.17,1.24
2025-03-01,Paris SG,Lille,4.0,1.0,3.41,0.62
2025-03-02,Lyon,Brest,2.0,1.0,1.24,1.55
2025-03-02,Angers,Toulouse,0.0,4.0,0.31,4.03
2025-03-02,Auxerre,Strasbourg,0.0,1.0,1.55,0.93
2025-03-02,Montpellier,Rennes,0.0,4.0,1.55,2.79
2025-03-02,Marseille,Nantes,2.0,0.0,1.55,0.62
2025-03-07,Toulouse,Monaco,1.0,1.0,0.93,0.93
2025-03-08,Marseille,Lens,0.0,1.0,1.86,0.62
2025-03-08,Rennes,Paris SG,1.0,4.0,0.93,2.79
2025-03-08,Lille,Montpellier,1.0,0.0,2.48,0.93
2025-03-09,Nantes,Strasbourg,0.0,1.0,0.62,0.31
2025-03-09,Le Havre,St Etienne,1.0,1.0,2.17,0.93
2025-03-09,Nice,Lyon,0.0,2.0,1.24,1.55
2025-03-09,Reims,Auxerre,0.0,2.0,1.24,2.79
2025-03-09,Brest,Angers,2.0,0.0,2.17,0.31
2025-03-14,Nice,Auxerre,1.0,1.0,1.86,1.24
2025-03-15,Nantes,Lille,1.0,0.0,0.93,1.24
2025-03-15,Angers,Monaco,0.0,2.0,0.62,1.55
2025-03-15,Lens,Rennes,1.0,0.0,1.24,1.55
2025-03-16,Lyon,Le Havre,4.0,2.0,2.17,1.55
2025-03-16,Brest,Reims,0.0,0.0,0.0,0.62
2025-03-16,Montpellier,St Etienne,0.0,2.0,0.93,1.86
2025-03-16,Strasbourg,Toulouse,2.0,1.0,0.93,2.17
2025-03-16,Paris SG,Marseille,3.0,1.0,1.55,0.62
2025-03-28,Strasbourg,Lyon,4.0,2.0,2.17,3.41
2025-03-29,Reims,Marseille,3.0,1.0,1.55,2.48
2025-03-29,St Etienne,Paris SG,1.0,6.0,0.62,3.1
2025-03-29,Monaco,Nice,2.0,1.0,1.86,1.24
2025-03-30,Toulouse,Brest,2.0,4.0,1.24,1.55
2025-03-30,Angers,Rennes,0.0,3.0,1.24,1.86
2025-03-30,Auxerre,Montpellier,1.0,0.0,1.86,0.31
2025-03-30,Le Havre,Nantes,3.0,2.0,1.55,0.62
2025-03-30,Lille,Lens,1.0,0.0,1.55,0.62
2025-04-04,Nice,Nantes,1.0,2.0,2.79,1.24
2025-04-05,Paris SG,Angers,1.0,0.0,1.86,0.0
2025-04-05,Brest,Monaco,2.0,1.0,1.24,0.93
2025-04-05,Lyon,Lille,2.0,1.0,1.24,1.24
2025-04-06,Lens,St Etienne,1.0,0.0,1.55,0.93
2025-04-06,Marseille,Toulouse,3.0,2.0,1.24,0.93
2025-04-06,Montpellier,Le Havre,0.0,2.0,1.86,1.24
2025-04-06,Rennes,Auxerre,0.0,1.0,1.55,0.93
2025-04-06,Reims,Strasbourg,0.0,1.0,2.17,1.24
2025-04-11,Lens,Reims,0.0,2.0,4.34,0.62
2025-04-12,Monaco,Marseille,3.0,0.0,3.1,1.24
2025-04-12,Toulouse,Lille,1.0,2.0,1.55,0.93
2025-04-12,Strasbourg,Nice,2.0,2.0,1.24,1.86
2025-04-13,St Etienne,Brest,3.0,3.0,1.24,1.86
2025-04-13,Angers,Montpellier,2.0,0.0,1.24,0.31
2025-04-13,Le Havre,Rennes,1.0,5.0,0.62,1.86
2025-04-13,Auxerre,Lyon,1.0,3.0,0.93,2.17
2025-04-18,Rennes,Nantes,2.0,1.0,1.55,0.31
2025-04-19,Paris SG,Le Havre,2.0,1.0,3.41,0.31
2025-04-19,Monaco,Strasbourg,0.0,0.0,1.24,0.62
2025-04-19,Marseille,Montpellier,5.0,1.0,2.48,0.31
2025-04-20,Brest,Lens,1.0,3.0,1.55,2.79
2025-04-20,Lille,Auxerre,3.0,1.0,2.79,0.93
2025-04-20,Nice,Angers,2.0,1.0,2.48,0.62
2025-04-20,St Etienne,Lyon,2.0,1.0,1.86,0.62
2025-04-20,Reims,Toulouse,1.0,0.0,0.62,1.86
2025-04-22,Nantes,Paris SG,1.0,1.0,0.62,1.55
2025-04-25,Paris SG,Nice,1.0,3.0,4.03,0.93
2025-04-26,Strasbourg,St Etienne,3.0,1.0,2.17,1.86
2025-04-26,Le Havre,Monaco,1.0,1.0,0.93,2.17
2025-04-26,Lyon,Rennes,4.0,1.0,2.48,1.24
2025-04-27,Angers,Lille,0.0,2.0,0.93,1.55
2025-04-27,Lens,Auxerre,0.0,4.0,1.55,2.48
2025-04-27,Montpellier,Reims,0.0,0.0,0.62,0.93
2025-04-27,Nantes,Toulouse,0.0,0.0,0.93,0.93
2025-04-27,Marseille,Brest,4.0,1.0,2.17,1.24
2025-05-02,Nice,Reims,1.0,0.0,0.62,0.93
2025-05-03,Toulouse,Rennes,2.0,1.0,0.93,1.86
2025-05-03,St Etienne,Monaco,1.0,3.0,0.31,1.86
2025-05-03,Strasbourg,Paris SG,2.0,1.0,0.62,1.24
2025-05-04,Nantes,Angers,0.0,1.0,0.93,0.62
2025-05-04,Auxerre,Le Havre,1.0,2.0,0.31,1.55
2025-05-04,Brest,Montpellier,1.0,0.0,1.55,0.31
2025-05-04,Lyon,Lens,1.0,2.0,1.24,0.93
2025-05-04,Lille,Marseille,1.0,1.0,0.31,1.86
2025-05-10,Le Havre,Marseille,1.0,3.0,1.24,1.55
2025-05-10,Auxerre,Nantes,1.0,1.0,0.93,0.62
2025-05-10,Brest,Lille,2.0,0.0,1.24,0.62
2025-05-10,Rennes,Nice,2.0,0.0,1.24,1.86
2025-05-10,Angers,Strasbourg,2.0,1.0,0.62,0.93
2025-05-10,Montpellier,Paris SG,1.0,4.0,1.24,2.48
2025-05-10,Reims,St Etienne,0.0,2.0,0.93,1.24
2025-05-10,Toulouse,Lens,1.0,1.0,1.86,0.62
2025-05-10,Monaco,Lyon,2.0,0.0,1.55,1.24
2025-05-17,Marseille,Rennes,4.0,2.0,3.1,0.93
2025-05-17,Lens,Monaco,4.0,0.0,1.55,1.24
2025-05-17,Lille,Reims,2.0,1.0,1.55,0.62
2025-05-17,Lyon,Angers,2.0,0.0,1.24,0.93
2025-05-17,Nantes,Montpellier,3.0,0.0,1.86,0.0
2025-05-17,Paris SG,Auxerre,3.0,1.0,2.79,0.62
2025-05-17,St Etienne,Toulouse,2.0,3.0,2.17,2.79
2025-05-17,Strasbourg,Le Havre,2.0,3.0,1.24,1.55
2025-05-17,Nice,Brest,6.0,0.0,2.79,0.31
2025-08-15,Rennes,Marseille,1.0,0.0,1.55,0.62
2025-08-16,Lens,Lyon,0.0,1.0,1.55,0.93
2025-08-16,Monaco,Le Havre,3.0,1.0,0.93,1.24
2025-08-16,Nice,Toulouse,0.0,1.0,0.62,0.62
2025-08-17,Auxerre,Lorient,1.0,0.0,0.93,0.93
2025-08-17,Angers,Paris FC,1.0,0.0,0.62,2.17
2025-08-17,Nantes,Paris SG,0.0,1.0,0.0,1.24
2025-08-17,Metz,Strasbourg,0.0,1.0,0.0,1.24
2025-08-17,Brest,Lille,3.0,3.0,1.55,1.86
2025-08-22,Paris SG,Angers,1.0,0.0,1.24,0.0
2025-08-23,Marseille,Paris FC,5.0,2.0,2.17,1.24
2025-08-23,Nice,Auxerre,3.0,1.0,1.86,2.48
2025-08-23,Lyon,Metz,3.0,0.0,2.48,0.62
2025-08-24,Lorient,Rennes,4.0,0.0,2.17,0.31
2025-08-24,Le Havre,Lens,1.0,2.0,1.86,0.93
2025-08-24,Strasbourg,Nantes,1.0,0.0,1.24,0.62
2025-08-24,Toulouse,Brest,2.0,0.0,0.93,0.62
2025-08-24,Lille,Monaco,1.0,0.0,0.31,0.31
2025-08-29,Lens,Brest,3.0,1.0,3.1,0.62
2025-08-30,Nantes,Auxerre,1.0,0.0,0.93,1.24
2025-08-30,Toulouse,Paris SG,3.0,6.0,1.86,2.48
2025-08-30,Lorient,Lille,1.0,7.0,0.62,3.41
2025-08-31,Angers,Rennes,1.0,1.0,2.17,2.17
2025-08-31,Le Havre,Nice,3.0,1.0,2.48,0.93
2025-08-31,Monaco,Strasbourg,3.0,2.0,1.24,1.24
2025-08-31,Paris FC,Metz,3.0,2.0,2.79,0.62
2025-08-31,Lyon,Marseille,1.0,0.0,1.55,0.62
2025-09-12,Marseille,Lorient,4.0,0.0,2.48,0.31
2025-09-13,Nice,Nantes,1.0,0.0,2.48,0.93
2025-09-13,Auxerre,Monaco,1.0,2.0,0.62,0.93
2025-09-14,Lille,Toulouse,2.0,1.0,1.55,1.24
2025-09-14,Brest,Paris FC,1.0,2.0,2.48,1.24
2025-09-14,Metz,Angers,1.0,1.0,1.55,1.24
2025-09-14,Paris SG,Lens,2.0,0.0,1.86,0.93
2025-09-14,Strasbourg,Le Havre,1.0,0.0,2.17,0.31
2025-09-14,Rennes,Lyon,3.0,1.0,1.55,1.55
2025-09-19,Lyon,Angers,1.0,0.0,1.55,0.62
2025-09-20,Nantes,Rennes,2.0,2.0,1.24,1.24
2025-09-20,Brest,Nice,4.0,1.0,1.55,1.24
2025-09-20,Lens,Lille,3.0,0.0,1.86,0.93
2025-09-21,Paris FC,Strasbourg,2.0,3.0,1.86,1.24
2025-09-21,Auxerre,Toulouse,1.0,0.0,0.31,0.93
2025-09-21,Le Havre,Lorient,1.0,1.0,0.62,1.24
2025-09-21,Monaco,Metz,5.0,2.0,1.86,0.93
2025-09-22,Marseille,Paris SG,1.0,0.0,0.62,1.55
2025-09-26,Strasbourg,Marseille,1.0,2.0,0.31,2.79
2025-09-27,Paris SG,Auxerre,2.0,0.0,2.48,0.93
2025-09-27,Lorient,Monaco,3.0,1.0,2.48,0.62
2025-09-27,Toulouse,Nantes,2.0,2.0,2.17,0.62
2025-09-28,Nice,Paris FC,1.0,1.0,1.55,0.93
2025-09-28,Angers,Brest,0.0,2.0,0.62,0.93
2025-09-28,Lille,Lyon,0.0,1.0,0.93,0.62
2025-09-28,Metz,Le Havre,0.0,0.0,0.0,0.62
2025-09-28,Rennes,Lens,0.0,0.0,0.62,0.62
2025-10-03,Paris FC,Lorient,2.0,0.0,0.62,0.93
2025-10-04,Metz,Marseille,0.0,3.0,0.31,2.79
2025-10-04,Brest,Nantes,0.0,0.0,1.55,0.0
2025-10-04,Auxerre,Lens,1.0,2.0,0.62,1.24
2025-10-05,Lyon,Toulouse,1.0,2.0,0.93,1.24
2025-10-05,Le Havre,Rennes,2.0,2.0,0.62,0.93
2025-10-05,Monaco,Nice,2.0,2.0,1.86,0.62
2025-10-05,Strasbourg,Angers,5.0,0.0,3.72,0.31
2025-10-05,Lille,Paris SG,1.0,1.0,0.93,1.55
2025-10-17,Paris SG,Strasbourg,3.0,3.0,2.79,2.17
2025-10-18,Marseille,Le Havre,6.0,2.0,3.41,0.93
2025-10-18,Nice,Lyon,3.0,2.0,1.24,2.17
2025-10-18,Angers,Monaco,1.0,1.0,0.93,1.24
2025-10-19,Lens,Paris FC,2.0,1.0,0.93,0.93
2025-10-19,Lorient,Brest,3.0,3.0,2.17,1.24
2025-10-19,Rennes,Auxerre,2.0,2.0,2.17,1.24
2025-10-19,Toulouse,Metz,4.0,0.0,2.17,0.62
2025-10-19,Nantes,Lille,0.0,2.0,0.93,1.55
2025-10-24,Paris FC,Nantes,1.0,2.0,0.93,0.93
2025-10-25,Brest,Paris SG,0.0,3.0,0.62,2.48
2025-10-25,Monaco,Toulouse,1.0,0.0,1.55,0.62
2025-10-25,Lens,Marseille,2.0,1.0,1.55,0.93
2025-10-26,Lille,Metz,6.0,1.0,3.72,1.24
2025-10-26,Lyon,Strasbourg,2.0,1.0,0.93,0.62
2025-10-26,Angers,Lorient,2.0,0.0,1.24,1.24
2025-10-26,Rennes,Nice,1.0,2.0,2.17,0.93
2025-10-26,Auxerre,Le Havre,0.0,1.0,0.93,1.24
2025-10-29,Nice,Lille,2.0,0.0,1.24,1.24
2025-10-29,Le Havre,Brest,1.0,0.0,0.93,0.62
2025-10-29,Metz,Lens,2.0,0.0,2.17,0.62
2025-10-29,Paris FC,Lyon,3.0,3.0,0.93,1.24
2025-10-29,Lorient,Paris SG,1.0,1.0,0.62,2.48
2025-10-29,Nantes,Monaco,3.0,5.0,1.55,2.79
2025-10-29,Strasbourg,Auxerre,3.0,0.0,2.79,0.31
2025-10-29,Toulouse,Rennes,2.0,2.0,1.24,1.55
2025-10-29,Marseille,Angers,2.0,2.0,1.86,1.86
2025-11-01,Paris SG,Nice,1.0,0.0,2.48,0.62
2025-11-01,Monaco,Paris FC,0.0,1.0,0.31,0.31
2025-11-01,Auxerre,Marseille,0.0,1.0,1.24,0.62
2025-11-02,Rennes,Strasbourg,4.0,1.0,1.86,0.62
2025-11-02,Lille,Angers,1.0,0.0,1.24,0.31
2025-11-02,Lens,Lorient,3.0,0.0,1.86,0.93
2025-11-02,Brest,Lyon,0.0,0.0,0.93,0.62
2025-11-02,Toulouse,Le Havre,0.0,0.0,0.62,0.93
2025-11-02,Nantes,Metz,0.0,2.0,1.24,2.17
2025-11-07,Paris FC,Rennes,0.0,1.0,1.24,0.93
2025-11-08,Marseille,Brest,3.0,0.0,2.17,0.62
2025-11-08,Le Havre,Nantes,1.0,1.0,1.24,0.62
2025-11-08,Monaco,Lens,1.0,4.0,1.86,3.72
2025-11-09,Lorient,Toulouse,1.0,1.0,0.62,0.62
2025-11-09,Angers,Auxerre,2.0,0.0,1.55,1.55
2025-11-09,Metz,Nice,2.0,1.0,0.62,1.24
2025-11-09,Strasbourg,Lille,2.0,0.0,0.62,1.24
2025-11-09,Lyon,Paris SG,2.0,3.0,0.62,1.24
2025-11-21,Nice,Marseille,1.0,5.0,2.17,3.41
2025-11-22,Rennes,Monaco,4.0,1.0,2.79,0.93
2025-11-22,Paris SG,Le Havre,3.0,0.0,3.41,1.24
2025-11-22,Lens,Strasbourg,1.0,0.0,1.55,0.31
2025-11-23,Auxerre,Lyon,0.0,0.0,1.55,2.17
2025-11-23,Brest,Metz,3.0,2.0,2.17,0.93
2025-11-23,Nantes,Lorient,1.0,1.0,0.31,0.31
2025-11-23,Toulouse,Angers,0.0,1.0,1.86,0.62
2025-11-23,Lille,Paris FC,4.0,2.0,3.1,0.93
2025-11-28,Metz,Rennes,0.0,1.0,1.55,0.62
2025-11-29,Monaco,Paris SG,1.0,0.0,1.55,1.24
2025-11-29,Paris FC,Auxerre,1.0,1.0,0.62,0.93
2025-11-29,Marseille,Toulouse,2.0,2.0,1.55,1.24
2025-11-30,Strasbourg,Brest,1.0,2.0,1.86,1.24
2025-11-30,Lyon,Nantes,3.0,0.0,2.48,0.62
2025-11-30,Angers,Lens,1.0,2.0,1.55,1.86
2025-11-30,Lorient,Nice,3.0,1.0,2.17,0.62
2025-11-30,Le Havre,Lille,0.0,1.0,2.17,0.62
2025-12-05,Brest,Monaco,1.0,0.0,1.24,0.62
2025-12-05,Lille,Marseille,1.0,0.0,0.62,0.62
2025-12-06,Nantes,Lens,1.0,2.0,1.24,1.86
2025-12-06,Toulouse,Strasbourg,1.0,0.0,0.93,0.0
2025-12-06,Paris SG,Rennes,5.0,0.0,2.79,0.62
2025-12-07,Nice,Angers,0.0,1.0,0.93,1.24
2025-12-07,Auxerre,Metz,3.0,1.0,2.17,0.93
2025-12-07,Le Havre,Paris FC,0.0,0.0,0.62,0.62
2025-12-07,Lorient,Lyon,1.0,0.0,1.86,1.24
2025-12-12,Angers,Nantes,4.0,1.0,2.79,1.24
2025-12-13,Paris FC,Toulouse,0.0,3.0,0.62,1.24
2025-12-13,Rennes,Brest,3.0,1.0,1.55,2.17
2025-12-13,Metz,Paris SG,2.0,3.0,1.55,2.79
2025-12-14,Lyon,Le Havre,1.0,0.0,1.24,1.24
2025-12-14,Auxerre,Lille,3.0,4.0,2.48,1.55
2025-12-14,Lens,Nice,2.0,0.0,1.55,1.24
2025-12-14,Strasbourg,Lorient,0.0,0.0,0.62,0.62
2025-12-14,Marseille,Monaco,1.0,0.0,2.48,2.17
2026-01-02,Toulouse,Lens,0.0,3.0,0.62,2.17
2026-01-03,Monaco,Lyon,1.0,3.0,0.62,2.79
2026-01-03,Nice,Strasbourg,1.0,1.0,1.86,1.55
2026-01-03,Lille,Rennes,0.0,2.0,0.93,1.24
2026-01-04,Le Havre,Angers,2.0,1.0,1.86,0.93
2026-01-04,Lorient,Metz,1.0,1.0,1.55,0.62
2026-01-04,Marseille,Nantes,0.0,2.0,1.24,2.79
2026-01-04,Brest,Auxerre,2.0,0.0,1.24,0.31
2026-01-04,Paris SG,Paris FC,2.0,1.0,1.86,0.93
2026-01-16,Monaco,Lorient,1.0,3.0,2.17,1.24
2026-01-16,Paris SG,Lille,3.0,0.0,2.17,1.24
2026-01-17,Lens,Auxerre,1.0,0.0,2.17,0.0
2026-01-17,Toulouse,Nice,5.0,1.0,3.1,1.86
2026-01-17,Angers,Marseille,2.0,5.0,0.93,3.41
2026-01-18,Strasbourg,Metz,2.0,1.0,1.86,0.62
2026-01-18,Nantes,Paris FC,1.0,2.0,0.31,0.93
2026-01-18,Rennes,Le Havre,1.0,1.0,2.17,1.24
2026-01-18,Lyon,Brest,2.0,1.0,1.86,0.62
2026-01-23,Auxerre,Paris SG,0.0,1.0,0.0,2.48
2026-01-24,Rennes,Lorient,0.0,2.0,1.55,1.24
2026-01-24,Le Havre,Monaco,0.0,0.0,0.31,0.62
2026-01-24,Marseille,Lens,3.0,1.0,1.55,0.62
2026-01-25,Nantes,Nice,1.0,4.0,1.55,1.24
2026-01-25,Metz,Lyon,2.0,5.0,1.86,3.1
2026-01-25,Lille,Strasbourg,1.0,4.0,1.86,1.86
2026-01-25,Paris FC,Angers,0.0,0.0,0.31,0.31
2026-01-25,Brest,Toulouse,0.0,2.0,1.55,1.55
2026-01-30,Lens,Le Havre,1.0,0.0,0.93,0.62
2026-01-31,Paris FC,Marseille,2.0,2.0,1.24,1.24
2026-01-31,Lorient,Nantes,2.0,1.0,1.24,0.62
2026-01-31,Monaco,Rennes,4.0,0.0,1.86,1.24
2026-02-01,Lyon,Lille,1.0,0.0,0.62,1.24
2026-02-01,Angers,Metz,1.0,0.0,2.17,0.0
2026-02-01,Nice,Brest,2.0,2.0,2.17,0.62
2026-02-01,Toulouse,Auxerre,0.0,0.0,1.24,0.62
2026-02-01,Strasbourg,Paris SG,1.0,2.0,1.24,1.24
2026-02-06,Metz,Lille,0.0,0.0,0.62,0.31
2026-02-07,Lens,Rennes,3.0,1.0,0.93,0.31
2026-02-07,Brest,Lorient,2.0,0.0,1.55,0.62
2026-02-07,Nantes,Lyon,0.0,1.0,0.62,0.93
2026-02-08,Auxerre,Paris FC,0.0,0.0,0.62,1.24
2026-02-08,Nice,Monaco,0.0,0.0,0.93,0.62
2026-02-08,Le Havre,Strasbourg,2.0,1.0,2.17,0.93
2026-02-08,Paris SG,Marseille,5.0,0.0,2.17,0.93
2026-02-08,Angers,Toulouse,1.0,0.0,1.24,1.55
2026-02-13,Rennes,Paris SG,3.0,1.0,1.24,2.17
2026-02-13,Monaco,Nantes,3.0,1.0,1.86,0.62
2026-02-14,Marseille,Strasbourg,2.0,2.0,1.86,1.24
2026-02-14,Lille,Brest,1.0,1.0,1.55,1.24
2026-02-14,Paris FC,Lens,0.0,5.0,1.86,1.86
2026-02-15,Le Havre,Toulouse,2.0,1.0,0.62,2.79
2026-02-15,Lorient,Angers,2.0,0.0,0.62,0.93
2026-02-15,Metz,Auxerre,1.0,3.0,1.24,0.93
2026-02-15,Lyon,Nice,2.0,0.0,0.62,0.93
2026-02-20,Brest,Marseille,2.0,0.0,1.24,1.24
2026-02-21,Lens,Monaco,2.0,3.0,2.17,1.55
2026-02-21,Toulouse,Paris FC,1.0,1.0,3.1,0.62
2026-02-21,Paris SG,Metz,3.0,0.0,2.17,0.0
2026-02-22,Auxerre,Rennes,0.0,3.0,0.62,2.17
2026-02-22,Angers,Lille,0.0,1.0,0.62,1.55
2026-02-22,Nantes,Le Havre,2.0,0.0,0.62,0.31
2026-02-22,Nice,Lorient,3.0,3.0,1.24,1.55
2026-02-22,Strasbourg,Lyon,3.0,1.0,2.17,0.62
2026-02-27,Strasbourg,Lens,1.0,1.0,1.55,1.55
2026-02-28,Rennes,Toulouse,1.0,0.0,0.62,0.62
2026-02-28,Monaco,Angers,2.0,0.0,1.24,0.62
2026-02-28,Le Havre,Paris SG,0.0,1.0,0.62,2.79
2026-03-01,Paris FC,Nice,1.0,0.0,1.86,0.93
2026-03-01,Marseille,Lyon,3.0,2.0,2.17,1.86
2026-03-01,Lille,Nantes,1.0,0.0,0.93,0.31
2026-03-01,Metz,Brest,0.0,1.0,1.86,0.31
2026-03-01,Lorient,Auxerre,2.0,2.0,1.55,0.93
2026-03-06,Paris SG,Monaco,1.0,3.0,1.86,1.86
2026-03-07,Nantes,Angers,0.0,1.0,0.93,1.24
2026-03-07,Auxerre,Strasbourg,0.0,0.0,1.24,1.55
2026-03-07,Toulouse,Marseille,0.0,1.0,0.62,0.93
2026-03-08,Lens,Metz,3.0,0.0,2.17,0.0
2026-03-08,Brest,Le Havre,2.0,0.0,0.62,0.0
2026-03-08,Lille,Lorient,1.0,1.0,0.62,1.55
