Div,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,BW_HomeWinOdds,BW_DrawOdds,BW_AwayWinOdds,Pinnacle_HomeWinOdds,Pinnacle_DrawOdds,Pinnacle_AwayWinOdds,Bet365_CloseHomeWinOdds,Bet365_CloseDrawOdds,Bet365_CloseAwayWinOdds,Pinnacle_CloseHomeWinOdds,Pinnacle_CloseDrawOdds,Pinnacle_CloseAwayWinOdds,Season
F1,2022-08-12,Nantes,Lille,1,1,D,1,0,H,10,16,1,5,14,10,5,11,1,4,0,0,3.0,3.4,2.4,2.95,3.3,2.37,3.12,3.42,2.44,3.1,3.3,2.3,3.2,3.4,2.4,2022-23
F1,2022-08-13,Monaco,Rennes,1,1,D,0,0,D,12,24,4,8,6,11,1,6,0,3,1,0,2.15,3.5,3.25,2.2,3.4,3.1,2.21,3.68,3.36,2.05,3.6,3.5,2.16,3.65,3.51,2022-23
F1,2022-08-13,Paris SG,Montpellier,5,2,H,2,0,H,20,7,10,4,15,18,11,0,2,1,0,0,1.08,12.0,21.0,1.1,11.5,23.0,1.1,11.52,25.32,1.05,17.0,23.0,1.07,16.13,33.14,2022-23
F1,2022-08-14,Ajaccio,Lens,0,0,D,0,0,D,9,12,2,3,16,18,1,3,5,2,0,0,3.2,3.25,2.3,3.1,3.2,2.35,3.31,3.29,2.4,3.25,3.1,2.3,3.43,3.22,2.38,2022-23
F1,2022-08-14,Auxerre,Angers,2,2,D,2,1,H,11,11,4,2,10,16,4,5,5,3,1,0,2.2,3.25,3.5,2.2,3.3,3.3,2.31,3.18,3.64,2.37,3.3,3.1,2.45,3.32,3.2,2022-23
F1,2022-08-14,Reims,Clermont,2,4,A,2,0,H,9,10,6,5,18,8,1,6,3,3,1,0,2.15,3.2,3.6,2.05,3.3,3.4,2.18,3.24,3.93,2.0,3.2,4.0,2.05,3.27,4.35,2022-23
F1,2022-08-14,Troyes,Toulouse,0,3,A,0,1,A,12,10,2,4,14,19,6,6,2,1,0,0,2.7,3.2,2.7,2.6,3.25,2.7,2.75,3.42,2.73,2.9,3.25,2.5,3.03,3.29,2.58,2022-23
F1,2022-08-14,Nice,Strasbourg,1,1,D,1,0,H,13,9,3,5,7,13,7,3,1,4,0,0,2.15,3.3,3.5,2.2,3.25,3.2,2.22,3.37,3.63,2.1,3.4,3.5,2.31,3.31,3.48,2022-23
F1,2022-08-14,Brest,Marseille,1,1,D,0,1,A,17,5,5,2,10,15,7,5,1,4,0,0,4.2,3.8,1.83,4.0,3.7,1.71,4.16,4.02,1.87,3.8,3.75,1.95,3.86,3.72,2.02,2022-23
F1,2022-08-19,Lyon,Troyes,4,1,H,1,1,D,16,4,8,1,9,7,4,5,0,1,0,0,1.28,5.75,9.0,1.29,6.0,9.5,1.3,6.19,9.6,1.28,6.5,8.5,1.3,6.49,9.31,2022-23
F1,2022-08-20,Monaco,Lens,1,4,A,1,2,A,12,14,5,6,18,13,3,5,4,0,1,0,1.75,3.8,4.33,1.78,3.9,4.2,1.78,4.1,4.6,1.83,4.0,4.2,1.86,4.02,4.22,2022-23
F1,2022-08-20,Marseille,Nantes,2,1,H,0,0,D,16,12,5,3,15,6,7,4,5,1,1,0,1.6,4.2,5.5,1.58,4.1,5.5,1.61,4.37,5.74,1.66,4.0,4.75,1.67,4.28,5.79,2022-23
F1,2022-08-21,Strasbourg,Reims,1,1,D,1,0,H,12,12,3,6,12,16,5,4,1,4,0,0,1.75,3.5,4.75,1.78,3.6,4.6,1.84,3.52,5.09,1.75,3.6,4.75,1.79,3.7,5.11,2022-23
F1,2022-08-21,Angers,Brest,1,3,A,0,2,A,7,11,5,7,9,10,3,6,2,0,1,0,2.3,3.25,3.2,2.25,3.4,3.1,2.39,3.28,3.35,2.37,3.25,3.1,2.53,3.26,3.12,2022-23
F1,2022-08-21,Clermont,Nice,1,0,H,1,0,H,7,13,2,4,4,21,3,6,1,2,0,2,3.75,3.4,2.05,3.6,3.4,2.05,3.65,3.6,2.12,3.6,3.3,2.1,3.82,3.4,2.14,2022-23
F1,2022-08-21,Montpellier,Auxerre,1,2,A,1,0,H,13,7,7,2,10,13,7,2,1,3,2,2,2.1,3.4,3.5,2.1,3.5,3.3,2.11,3.75,3.53,1.9,3.5,4.0,1.97,3.64,4.17,2022-23
F1,2022-08-21,Toulouse,Lorient,2,2,D,1,1,D,16,14,8,4,14,10,3,6,2,1,0,0,2.05,3.5,3.6,2.0,3.5,3.6,2.05,3.55,3.95,1.8,3.75,4.33,1.85,3.77,4.62,2022-23
F1,2022-08-21,Rennes,Ajaccio,2,1,H,1,0,H,16,10,7,3,13,11,4,8,5,2,2,0,1.4,4.75,8.0,1.43,4.4,7.75,1.43,4.68,8.97,1.5,4.33,6.5,1.51,4.26,7.69,2022-23
F1,2022-08-21,Lille,Paris SG,1,7,A,0,4,A,16,16,10,9,13,8,2,4,2,1,0,0,6.0,4.75,1.5,6.25,4.75,1.46,6.49,4.8,1.51,7.0,5.5,1.36,7.62,5.92,1.38,2022-23
F1,2022-08-26,Ajaccio,Lille,1,3,A,0,2,A,13,7,2,4,13,13,6,0,3,2,0,0,3.4,3.2,2.2,3.4,3.1,2.1,3.64,3.2,2.3,3.0,3.2,2.45,3.16,3.16,2.57,2022-23
F1,2022-08-27,Auxerre,Strasbourg,1,0,H,1,0,H,7,14,3,4,4,6,2,5,0,1,0,0,3.5,3.6,2.05,3.4,3.5,2.05,3.79,3.5,2.11,3.5,3.4,2.1,3.61,3.52,2.16,2022-23
F1,2022-08-27,Lens,Rennes,2,1,H,0,0,D,17,12,4,6,15,13,7,2,0,1,0,0,2.55,3.5,2.7,2.55,3.4,2.7,2.6,3.51,2.83,2.2,3.5,3.2,2.32,3.54,3.25,2022-23
F1,2022-08-28,Nantes,Toulouse,3,1,H,0,1,A,16,9,8,3,11,9,4,5,0,3,0,0,2.37,3.3,3.0,2.4,3.4,2.9,2.44,3.38,3.16,2.37,3.4,3.0,2.45,3.47,3.07,2022-23
F1,2022-08-28,Brest,Montpellier,0,7,A,0,5,A,6,14,0,8,15,16,5,4,0,2,1,0,1.9,3.6,4.0,1.95,3.6,3.7,1.94,3.65,4.26,1.9,3.5,4.0,1.96,3.61,4.22,2022-23
F1,2022-08-28,Lorient,Clermont,2,1,H,2,0,H,22,9,9,2,12,9,3,4,1,3,0,1,2.05,3.4,3.8,2.05,3.4,3.6,2.06,3.52,3.94,1.95,3.4,4.2,1.99,3.47,4.31,2022-23
F1,2022-08-28,Nice,Marseille,0,3,A,0,3,A,16,13,2,4,7,15,7,5,1,1,0,0,2.7,3.5,2.55,2.7,3.4,2.55,2.85,3.54,2.58,2.75,3.6,2.5,2.91,3.44,2.58,2022-23
F1,2022-08-28,Troyes,Angers,3,1,H,1,0,H,25,7,11,3,8,12,8,3,2,3,0,1,2.45,3.3,2.9,2.5,3.25,2.87,2.5,3.42,3.04,2.25,3.3,3.25,2.28,3.31,3.56,2022-23
F1,2022-08-28,Reims,Lyon,1,1,D,1,0,H,8,18,5,5,12,12,2,7,1,1,1,0,4.2,4.0,1.75,4.2,4.0,1.77,4.29,4.13,1.82,4.0,4.0,1.8,4.18,4.13,1.85,2022-23
F1,2022-08-28,Paris SG,Monaco,1,1,D,0,1,A,18,4,5,3,12,15,4,3,4,4,0,0,1.18,8.0,13.0,1.18,8.25,13.0,1.2,8.35,12.77,1.25,6.5,10.0,1.23,7.5,12.0,2022-23
F1,2022-08-31,Angers,Reims,2,4,A,0,2,A,10,11,3,5,9,15,4,3,1,6,0,1,2.45,3.3,2.87,2.45,3.3,2.9,2.66,3.3,2.92,3.0,3.3,2.3,3.29,3.33,2.4,2022-23
F1,2022-08-31,Lyon,Auxerre,2,1,H,1,0,H,20,6,8,2,13,13,9,3,0,2,0,0,1.28,6.0,8.5,1.27,6.25,9.5,1.3,6.4,9.32,1.28,5.75,8.0,1.3,6.51,9.39,2022-23
F1,2022-08-31,Monaco,Troyes,2,4,A,1,2,A,8,19,6,11,13,11,8,6,3,1,1,0,1.36,5.25,8.0,1.35,5.25,8.0,1.37,5.56,8.53,1.28,5.75,9.0,1.32,5.78,10.23,2022-23
F1,2022-08-31,Montpellier,Ajaccio,2,0,H,1,0,H,9,15,4,0,9,17,3,8,2,4,1,1,2.1,3.3,3.6,2.1,3.3,3.6,2.15,3.41,3.79,2.2,3.1,3.5,2.29,3.2,3.65,2022-23
F1,2022-08-31,Strasbourg,Nantes,1,1,D,1,0,H,5,12,2,3,13,18,3,6,0,3,0,0,1.85,3.6,4.2,1.9,3.5,4.0,1.93,3.76,4.15,2.05,3.5,3.5,2.13,3.52,3.71,2022-23
F1,2022-08-31,Lens,Lorient,5,2,H,2,1,H,15,10,8,3,10,6,4,5,1,3,0,0,1.53,4.0,6.5,1.53,4.2,6.0,1.56,4.47,6.2,1.72,3.6,5.0,1.76,3.82,5.14,2022-23
F1,2022-08-31,Lille,Nice,1,2,A,1,2,A,18,3,6,2,15,21,6,3,1,4,0,0,2.0,3.5,3.75,2.05,3.5,3.6,2.09,3.6,3.74,2.05,3.4,3.6,2.15,3.46,3.72,2022-23
F1,2022-08-31,Marseille,Clermont,1,0,H,0,0,D,21,3,7,0,16,12,7,1,2,2,0,0,1.36,5.0,8.5,1.38,5.0,7.75,1.4,5.25,8.38,1.36,5.0,8.0,1.39,5.36,8.26,2022-23
F1,2022-08-31,Rennes,Brest,3,1,H,0,0,D,16,7,9,2,11,6,7,3,2,0,0,0,1.45,4.75,6.5,1.47,4.6,6.25,1.51,4.93,6.22,1.55,4.33,5.5,1.58,4.37,6.07,2022-23
F1,2022-08-31,Toulouse,Paris SG,0,3,A,0,1,A,14,20,7,13,10,7,3,9,1,0,0,0,13.0,7.0,1.2,10.0,7.25,1.21,11.03,7.21,1.25,10.0,6.5,1.25,10.29,6.9,1.27,2022-23
F1,2022-09-03,Auxerre,Marseille,0,2,A,0,1,A,8,15,2,7,8,14,4,1,1,1,0,0,4.75,4.0,1.66,4.6,4.0,1.7,4.88,4.14,1.73,4.2,3.75,1.83,4.5,3.83,1.85,2022-23
F1,2022-09-03,Lyon,Angers,5,0,H,2,0,H,16,8,9,3,5,9,13,3,2,1,0,0,1.28,5.75,10.0,1.3,6.0,8.75,1.32,6.23,9.49,1.3,5.5,10.0,1.31,6.15,9.31,2022-23
F1,2022-09-03,Nantes,Paris SG,0,3,A,0,1,A,10,19,1,7,6,12,1,7,1,4,1,0,9.5,6.5,1.28,9.5,6.25,1.27,9.2,6.2,1.31,11.0,7.0,1.22,12.16,7.04,1.24,2022-23
F1,2022-09-04,Montpellier,Lille,1,3,A,1,1,D,4,26,2,7,8,11,1,9,0,4,1,0,3.25,3.75,2.1,3.1,3.6,2.15,3.4,3.78,2.16,3.6,3.75,1.95,3.78,3.8,2.02,2022-23
F1,2022-09-04,Ajaccio,Lorient,0,1,A,0,0,D,16,7,3,4,16,12,3,3,4,1,0,0,2.45,3.2,2.9,2.45,3.2,3.0,2.53,3.25,3.14,2.4,3.0,3.1,2.46,3.15,3.35,2022-23
F1,2022-09-04,Brest,Strasbourg,1,1,D,1,1,D,11,10,2,3,15,9,7,3,3,1,0,1,2.8,3.4,2.45,2.9,3.4,2.35,2.87,3.43,2.62,2.45,3.4,2.87,2.56,3.34,3.01,2022-23
F1,2022-09-04,Clermont,Toulouse,2,0,H,0,0,D,12,14,3,4,14,12,4,6,4,1,0,0,2.8,3.5,2.4,2.87,3.3,2.45,3.12,3.3,2.51,3.3,3.4,2.2,3.3,3.4,2.36,2022-23
F1,2022-09-04,Reims,Lens,1,1,D,0,0,D,17,20,4,4,9,11,4,4,2,2,0,1,3.2,3.5,2.25,3.1,3.5,2.2,3.23,3.58,2.31,3.2,3.5,2.25,3.21,3.48,2.37,2022-23
F1,2022-09-04,Troyes,Rennes,1,1,D,1,0,H,9,19,1,6,13,22,3,5,2,2,1,0,4.33,4.0,1.75,4.2,3.75,1.8,4.24,3.92,1.88,3.75,4.0,1.85,4.1,3.93,1.91,2022-23
F1,2022-09-04,Nice,Monaco,0,1,A,0,0,D,12,14,5,2,10,12,3,6,2,1,0,0,2.7,3.6,2.37,2.85,3.5,2.37,2.82,3.73,2.51,2.9,3.4,2.37,3.12,3.42,2.45,2022-23
F1,2022-09-07,Lorient,Lyon,3,1,H,2,1,H,11,15,6,7,8,18,1,6,1,3,0,0,4.5,4.5,1.65,4.6,4.1,1.68,4.64,4.42,1.72,4.2,4.0,1.8,4.35,4.13,1.81,2022-23
F1,2022-09-09,Lens,Troyes,1,0,H,1,0,H,12,7,3,2,16,10,9,1,2,1,0,0,1.5,4.5,6.0,1.5,4.5,6.0,1.52,4.75,6.35,1.5,4.33,6.0,1.55,4.7,5.93,2022-23
F1,2022-09-10,Paris SG,Brest,1,0,H,1,0,H,13,6,4,3,13,16,3,5,4,2,0,0,1.07,13.0,23.0,1.08,12.5,31.0,1.09,13.43,27.31,1.08,12.0,21.0,1.09,13.27,28.54,2022-23
F1,2022-09-10,Marseille,Lille,2,1,H,1,1,D,14,7,7,3,22,17,4,3,5,1,0,0,1.95,3.75,3.75,1.93,3.6,3.75,2.03,3.61,3.93,2.1,3.6,3.4,2.17,3.53,3.56,2022-23
F1,2022-09-11,Strasbourg,Clermont,0,0,D,0,0,D,12,10,4,4,20,15,3,5,4,2,1,0,1.66,3.75,5.5,1.66,3.8,5.25,1.7,3.75,5.85,1.66,3.8,5.25,1.75,3.76,5.41,2022-23
F1,2022-09-11,Ajaccio,Nice,0,1,A,0,0,D,9,12,3,3,9,11,2,3,1,5,0,0,3.3,3.0,2.4,3.1,3.1,2.4,3.4,3.06,2.49,3.4,2.9,2.37,3.53,3.08,2.42,2022-23
F1,2022-09-11,Angers,Montpellier,2,1,H,1,1,D,11,7,5,2,15,12,2,5,2,4,0,0,2.4,3.6,2.75,2.45,3.6,2.7,2.44,3.8,2.86,2.4,3.5,2.8,2.52,3.54,2.92,2022-23
F1,2022-09-11,Lorient,Nantes,3,2,H,1,1,D,13,9,5,4,9,17,2,5,2,3,0,0,2.1,3.25,3.75,2.1,3.3,3.6,2.18,3.23,3.93,2.45,3.2,3.1,2.52,3.27,3.14,2022-23
F1,2022-09-11,Toulouse,Reims,1,0,H,1,0,H,14,11,3,1,17,11,4,6,2,2,0,1,2.2,3.5,3.2,2.2,3.5,3.1,2.35,3.48,3.24,2.4,3.5,2.87,2.51,3.53,2.95,2022-23
F1,2022-09-11,Rennes,Auxerre,5,0,H,1,0,H,12,7,9,3,11,9,2,1,1,0,0,0,1.4,4.75,8.0,1.41,4.8,7.25,1.43,5.08,7.57,1.4,4.5,8.0,1.44,5.0,7.7,2022-23
F1,2022-09-11,Monaco,Lyon,2,1,H,0,0,D,11,20,4,6,12,9,1,6,1,2,0,0,2.5,3.5,2.7,2.55,3.6,2.55,2.55,3.72,2.77,2.6,3.5,2.7,2.62,3.61,2.76,2022-23
F1,2022-09-16,Auxerre,Lorient,1,3,A,0,3,A,17,12,5,8,13,11,9,5,3,1,0,0,2.7,3.3,2.6,2.65,3.3,2.6,2.81,3.38,2.7,2.62,3.3,2.62,2.75,3.36,2.78,2022-23
F1,2022-09-17,Montpellier,Strasbourg,2,1,H,1,0,H,10,8,4,2,11,20,8,6,4,4,0,0,2.45,3.6,2.7,2.6,3.4,2.65,2.55,3.61,2.84,2.37,3.5,2.87,2.51,3.47,2.85,2022-23
F1,2022-09-17,Lille,Toulouse,2,1,H,1,0,H,10,14,4,5,20,14,5,7,2,0,0,0,1.75,3.9,4.5,1.8,3.8,4.1,1.79,4.13,4.49,1.7,4.0,4.75,1.76,4.0,4.86,2022-23
F1,2022-09-18,Reims,Monaco,0,3,A,0,0,D,9,20,2,11,14,16,5,4,3,3,1,0,3.1,3.5,2.25,3.2,3.5,2.15,3.21,3.66,2.29,3.1,3.6,2.2,3.23,3.63,2.28,2022-23
F1,2022-09-18,Brest,Ajaccio,0,1,A,0,0,D,8,6,4,4,13,12,6,2,2,2,0,0,2.05,3.3,4.0,2.05,3.3,3.6,2.13,3.22,4.13,2.05,3.3,4.0,2.15,3.11,4.23,2022-23
F1,2022-09-18,Clermont,Troyes,1,3,A,1,1,D,14,9,2,4,8,15,5,1,0,3,0,0,2.25,3.4,3.2,2.25,3.4,3.1,2.36,3.41,3.28,2.25,3.4,3.2,2.41,3.29,3.3,2022-23
F1,2022-09-18,Marseille,Rennes,1,1,D,0,1,A,15,12,4,4,13,13,11,7,3,4,0,0,2.05,3.6,3.6,2.1,3.6,3.3,2.11,3.58,3.7,2.05,3.6,3.6,2.07,3.61,3.81,2022-23
F1,2022-09-18,Nice,Angers,0,1,A,0,1,A,18,16,5,3,9,11,5,4,0,4,1,1,1.61,4.0,5.5,1.63,4.0,5.25,1.67,4.09,5.52,1.61,4.0,5.5,1.66,4.13,5.55,2022-23
F1,2022-09-18,Nantes,Lens,0,0,D,0,0,D,12,8,4,2,14,14,3,7,1,1,0,0,3.1,3.5,2.2,2.95,3.5,2.3,3.29,3.62,2.26,3.6,3.75,1.95,3.84,3.71,2.03,2022-23
F1,2022-09-18,Lyon,Paris SG,0,1,A,0,1,A,12,15,3,8,14,4,3,7,0,2,0,0,4.5,4.75,1.61,4.5,4.6,1.63,4.53,4.9,1.67,5.0,5.0,1.53,5.23,5.11,1.56,2022-23
F1,2022-09-30,Angers,Marseille,0,3,A,0,1,A,16,15,5,7,9,14,6,3,0,0,0,0,4.5,3.8,1.72,4.4,3.75,1.77,4.64,3.97,1.79,4.2,3.8,1.8,4.42,3.89,1.85,2022-23
F1,2022-10-01,Strasbourg,Rennes,1,3,A,0,1,A,9,17,3,7,9,13,1,5,0,2,1,0,3.0,3.5,2.3,2.9,3.5,2.35,3.09,3.56,2.4,3.2,3.6,2.15,3.43,3.5,2.21,2022-23
F1,2022-10-01,Paris SG,Nice,2,1,H,1,0,H,12,4,4,1,16,9,4,0,1,1,0,0,1.16,8.5,13.0,1.17,8.25,14.5,1.18,8.41,14.98,1.22,7.0,11.0,1.23,7.23,12.5,2022-23
F1,2022-10-02,Lorient,Lille,2,1,H,1,0,H,7,20,4,4,13,14,0,14,3,3,1,0,2.87,3.6,2.37,2.8,3.6,2.35,2.93,3.66,2.45,3.0,3.5,2.3,3.12,3.52,2.39,2022-23
F1,2022-10-02,Ajaccio,Clermont,1,3,A,0,1,A,12,7,3,3,13,10,4,4,3,3,0,0,2.2,3.1,3.6,2.2,3.2,3.4,2.26,3.21,3.73,2.4,3.0,3.25,2.48,3.0,3.5,2022-23
F1,2022-10-02,Auxerre,Brest,1,1,D,0,0,D,11,9,3,2,15,18,0,6,4,4,1,0,2.7,3.5,2.55,2.6,3.4,2.65,2.81,3.44,2.67,3.1,3.3,2.3,3.19,3.37,2.43,2022-23
F1,2022-10-02,Toulouse,Montpellier,4,2,H,3,1,H,12,23,6,6,13,6,3,12,5,4,1,0,1.85,3.8,3.75,1.93,3.6,3.8,1.93,3.96,3.98,1.9,4.0,3.5,2.0,3.88,3.78,2022-23
F1,2022-10-02,Troyes,Reims,2,2,D,0,1,A,19,5,6,2,13,13,10,2,4,2,0,1,2.5,3.4,2.8,2.45,3.4,2.75,2.59,3.41,2.92,2.7,3.25,2.7,2.8,3.26,2.8,2022-23
F1,2022-10-02,Monaco,Nantes,4,1,H,3,0,H,10,7,6,2,8,10,7,7,0,1,0,0,1.53,4.5,5.5,1.55,4.4,5.5,1.58,4.65,5.59,1.4,5.25,7.0,1.43,5.22,7.32,2022-23
F1,2022-10-02,Lens,Lyon,1,0,H,0,0,D,21,4,6,0,19,16,6,2,2,2,0,0,2.5,3.8,2.55,2.55,3.7,2.55,2.57,3.87,2.67,2.25,3.75,2.8,2.34,3.68,3.08,2022-23
F1,2022-10-07,Lyon,Toulouse,1,1,D,1,0,H,19,5,8,2,13,11,4,5,2,2,0,0,1.45,5.0,6.0,1.47,4.8,6.0,1.51,4.96,6.13,1.44,5.0,6.0,1.47,5.24,6.9,2022-23
F1,2022-10-08,Marseille,Ajaccio,1,2,A,1,1,D,10,6,2,1,17,18,11,2,0,2,0,0,1.33,4.75,10.0,1.35,5.0,9.25,1.39,4.69,10.86,1.53,4.0,7.0,1.55,4.1,7.28,2022-23
F1,2022-10-08,Reims,Paris SG,0,0,D,0,0,D,24,11,4,3,20,12,7,3,3,5,0,1,7.0,5.5,1.4,6.75,5.5,1.38,7.54,5.45,1.41,8.0,5.75,1.33,9.66,5.8,1.33,2022-23
F1,2022-10-09,Montpellier,Monaco,0,2,A,0,1,A,11,11,1,7,13,16,7,2,2,3,0,0,3.6,4.0,1.9,3.7,3.7,1.93,3.74,4.21,1.93,4.2,4.2,1.75,4.31,4.06,1.83,2022-23
F1,2022-10-09,Angers,Strasbourg,2,3,A,1,2,A,14,15,8,7,16,14,6,6,1,1,0,0,2.62,3.4,2.6,2.6,3.4,2.6,2.69,3.41,2.8,2.62,3.4,2.55,2.75,3.37,2.76,2022-23
F1,2022-10-09,Brest,Lorient,1,2,A,1,1,D,12,14,4,5,14,13,7,8,3,1,0,0,2.3,3.5,3.0,2.3,3.5,2.95,2.35,3.51,3.2,2.25,3.5,3.1,2.32,3.43,3.33,2022-23
F1,2022-10-09,Clermont,Auxerre,2,1,H,0,0,D,10,14,6,5,4,17,4,4,0,0,0,0,2.1,3.5,3.5,2.05,3.4,3.6,2.17,3.43,3.69,2.2,3.4,3.3,2.26,3.33,3.58,2022-23
F1,2022-10-09,Nice,Troyes,3,2,H,2,0,H,14,17,6,6,8,9,5,5,1,1,0,0,1.72,3.6,5.0,1.7,3.8,4.8,1.78,3.77,5.06,1.8,3.4,4.75,1.88,3.55,4.76,2022-23
F1,2022-10-09,Rennes,Nantes,3,0,H,1,0,H,14,8,4,3,13,14,4,3,1,0,1,0,1.5,4.33,6.0,1.52,4.33,6.0,1.52,4.73,6.43,1.5,4.33,6.0,1.52,4.6,6.76,2022-23
F1,2022-10-09,Lille,Lens,1,0,H,1,0,H,12,10,6,3,19,15,5,9,3,5,0,0,2.45,3.6,2.7,2.3,3.7,2.8,2.49,3.59,2.92,2.62,3.4,2.6,2.78,3.38,2.73,2022-23
F1,2022-10-14,Strasbourg,Lille,0,3,A,0,1,A,12,10,1,7,12,17,3,0,3,1,0,0,3.1,3.3,2.37,3.0,3.4,2.35,3.18,3.42,2.41,3.2,3.3,2.25,3.33,3.5,2.29,2022-23
F1,2022-10-15,Lorient,Reims,0,0,D,0,0,D,10,7,3,2,10,17,2,2,1,3,0,2,2.25,3.4,3.25,2.25,3.5,3.1,2.34,3.39,3.33,2.4,3.3,2.9,2.49,3.44,3.03,2022-23
F1,2022-10-15,Lens,Montpellier,1,0,H,0,0,D,17,8,5,1,12,10,4,5,2,2,0,0,1.4,5.0,7.0,1.43,4.75,7.0,1.43,5.11,7.78,1.44,5.0,6.5,1.49,4.87,6.81,2022-23
F1,2022-10-16,Toulouse,Angers,3,2,H,2,1,H,14,13,7,6,12,15,2,8,3,2,0,0,1.83,3.8,4.0,1.85,3.75,4.0,1.88,4.13,4.03,1.8,3.8,4.0,1.87,3.97,4.22,2022-23
F1,2022-10-16,Auxerre,Nice,1,1,D,1,1,D,11,9,3,2,11,3,2,6,0,0,0,0,3.6,3.5,2.05,3.5,3.5,2.05,3.65,3.57,2.13,3.6,3.5,2.05,3.69,3.5,2.14,2022-23
F1,2022-10-16,Nantes,Brest,4,1,H,2,1,H,17,11,6,2,12,10,7,5,0,2,0,0,2.2,3.3,3.4,2.15,3.4,3.4,2.26,3.27,3.64,2.2,3.3,3.4,2.24,3.48,3.48,2022-23
F1,2022-10-16,Rennes,Lyon,3,2,H,1,1,D,14,7,5,5,13,14,3,2,2,2,0,0,2.3,3.7,2.87,2.3,3.5,2.95,2.37,3.59,3.11,2.15,3.75,3.2,2.17,3.76,3.38,2022-23
F1,2022-10-16,Troyes,Ajaccio,1,1,D,0,0,D,9,15,2,7,8,14,3,5,2,1,0,0,2.15,3.2,3.6,2.2,3.2,3.4,2.25,3.08,3.94,2.2,3.2,3.5,2.33,3.13,3.67,2022-23
