Div,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,BW_HomeWinOdds,BW_DrawOdds,BW_AwayWinOdds,Pinnacle_HomeWinOdds,Pinnacle_DrawOdds,Pinnacle_AwayWinOdds,Pinnacle_CloseHomeWinOdds,Pinnacle_CloseDrawOdds,Pinnacle_CloseAwayWinOdds,Season
F1,2016-08-20,Rennes,Nancy,2,0,H,1.0,0.0,H,9.0,8.0,3.0,1.0,11.0,8.0,3.0,7.0,4.0,2.0,0.0,0.0,2.1,3.25,3.8,2.05,3.2,4.0,2.11,3.23,4.15,2.08,3.3,4.25,2016-17
F1,2016-08-20,Toulouse,Bordeaux,4,1,H,2.0,0.0,H,11.0,9.0,5.0,2.0,19.0,14.0,3.0,6.0,1.0,3.0,0.0,1.0,2.3,3.2,3.25,2.35,3.1,3.3,2.5,3.14,3.26,2.7,3.14,3.02,2016-17
F1,2016-08-21,Guingamp,Marseille,2,1,H,1.0,0.0,H,14.0,8.0,4.0,3.0,9.0,15.0,4.0,6.0,0.0,1.0,0.0,0.0,2.7,3.1,2.8,2.65,3.2,2.8,2.67,3.22,2.94,2.98,3.15,2.72,2016-17
F1,2016-08-21,Paris SG,Metz,3,0,H,0.0,0.0,D,29.0,11.0,8.0,6.0,10.0,6.0,15.0,2.0,1.0,1.0,0.0,0.0,1.13,8.0,26.0,1.12,8.5,23.0,1.13,9.63,28.24,1.12,10.64,30.74,2016-17
F1,2016-08-21,St Etienne,Montpellier,3,1,H,0.0,1.0,A,14.0,13.0,5.0,3.0,9.0,12.0,4.0,6.0,1.0,1.0,0.0,0.0,2.05,3.25,3.75,2.0,3.2,4.25,2.05,3.15,4.55,2.52,3.05,3.37,2016-17
F1,2016-08-26,Marseille,Lorient,2,0,H,1.0,0.0,H,13.0,10.0,8.0,5.0,15.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,1.75,3.6,5.0,1.72,3.6,4.75,1.79,3.82,4.9,1.83,3.72,4.85,2016-17
F1,2016-08-27,Caen,Bastia,2,0,H,0.0,0.0,D,17.0,5.0,4.0,1.0,15.0,20.0,5.0,2.0,1.0,5.0,0.0,0.0,2.1,3.25,3.8,2.05,3.2,3.75,2.16,3.17,4.05,2.22,3.1,4.05,2016-17
F1,2016-08-27,Dijon,Lyon,4,2,H,2.0,2.0,D,8.0,25.0,5.0,9.0,11.0,9.0,2.0,10.0,2.0,2.0,0.0,0.0,4.33,3.6,1.83,4.6,3.5,1.75,4.87,3.81,1.79,5.07,3.79,1.79,2016-17
F1,2016-08-27,Metz,Angers,2,0,H,1.0,0.0,H,7.0,23.0,2.0,7.0,9.0,11.0,5.0,9.0,2.0,2.0,0.0,0.0,2.5,3.0,3.2,2.5,2.9,3.1,2.55,2.99,3.35,2.77,3.08,2.98,2016-17
F1,2016-08-27,Montpellier,Rennes,1,1,D,1.0,0.0,H,11.0,12.0,5.0,2.0,13.0,16.0,4.0,4.0,1.0,2.0,0.0,0.0,2.38,3.1,3.2,2.25,3.1,3.3,2.5,3.18,3.22,2.13,3.2,4.2,2016-17
F1,2016-08-27,Nancy,Guingamp,0,2,A,0.0,0.0,D,19.0,14.0,3.0,6.0,9.0,10.0,5.0,3.0,2.0,1.0,0.0,0.0,2.15,3.25,3.6,2.1,3.1,3.7,2.2,3.26,3.79,2.11,3.34,4.03,2016-17
F1,2016-08-27,Nice,Lille,1,1,D,1.0,1.0,D,13.0,8.0,6.0,3.0,13.0,13.0,4.0,6.0,2.0,2.0,0.0,0.0,2.5,3.0,3.0,2.5,2.9,3.1,2.73,2.91,3.17,2.69,2.94,3.26,2016-17
F1,2016-08-28,Bordeaux,Nantes,1,0,H,1.0,0.0,H,9.0,16.0,7.0,6.0,16.0,16.0,4.0,8.0,2.0,1.0,0.0,0.0,2.05,3.1,4.2,2.05,3.1,3.8,2.17,3.19,3.97,2.15,3.08,4.34,2016-17
F1,2016-08-28,Monaco,Paris SG,3,1,H,2.0,0.0,H,9.0,6.0,2.0,2.0,9.0,10.0,2.0,7.0,1.0,2.0,0.0,0.0,4.75,3.5,1.8,4.75,3.6,1.72,4.93,3.85,1.78,4.71,3.68,1.87,2016-17
F1,2016-08-28,St Etienne,Toulouse,0,0,D,0.0,0.0,D,16.0,9.0,3.0,2.0,9.0,16.0,7.0,4.0,2.0,1.0,0.0,0.0,2.15,3.25,3.6,2.05,3.1,3.8,2.18,3.31,3.79,2.21,3.23,3.87,2016-17
F1,2016-09-09,Paris SG,St Etienne,1,1,D,0.0,0.0,D,15.0,5.0,4.0,2.0,11.0,13.0,4.0,1.0,2.0,4.0,0.0,0.0,1.33,5.25,9.5,1.33,5.5,10.5,1.33,5.5,11.25,1.39,4.92,10.11,2016-17
F1,2016-09-10,Angers,Dijon,3,1,H,1.0,1.0,D,13.0,7.0,7.0,2.0,13.0,9.0,6.0,1.0,1.0,2.0,1.0,1.0,2.25,3.1,3.5,2.25,3.0,3.7,2.33,3.09,3.66,2.29,3.07,3.88,2016-17
F1,2016-09-10,Bastia,Toulouse,2,1,H,1.0,0.0,H,5.0,8.0,4.0,3.0,15.0,21.0,5.0,1.0,4.0,4.0,0.0,0.0,2.75,3.0,2.75,2.75,3.0,2.85,2.87,3.01,2.94,2.96,2.97,2.86,2016-17
F1,2016-09-10,Guingamp,Montpellier,1,1,D,1.0,1.0,D,12.0,5.0,4.0,2.0,14.0,14.0,7.0,3.0,1.0,1.0,0.0,0.0,2.3,3.1,3.5,2.4,3.1,3.2,2.43,3.17,3.36,2.4,3.22,3.41,2016-17
F1,2016-09-10,Lille,Monaco,1,4,A,0.0,2.0,A,6.0,9.0,3.0,6.0,19.0,13.0,8.0,1.0,3.0,1.0,0.0,0.0,2.6,2.9,3.1,2.55,2.95,3.1,2.59,3.04,3.22,2.49,3.1,3.38,2016-17
F1,2016-09-10,Lorient,Nancy,0,2,A,0.0,1.0,A,9.0,7.0,2.0,3.0,11.0,20.0,8.0,3.0,0.0,5.0,0.0,0.0,2.38,3.1,3.3,2.35,3.1,3.3,2.39,3.12,3.5,2.55,3.15,3.22,2016-17
F1,2016-09-10,Lyon,Bordeaux,1,3,A,1.0,1.0,D,11.0,10.0,4.0,6.0,14.0,7.0,4.0,4.0,2.0,1.0,1.0,0.0,1.62,3.8,5.5,1.7,3.8,5.0,1.65,4.01,5.89,1.63,4.31,5.67,2016-17
F1,2016-09-11,Nantes,Metz,0,3,A,0.0,2.0,A,13.0,10.0,3.0,4.0,8.0,19.0,8.0,3.0,1.0,4.0,0.0,0.0,1.73,3.4,5.5,1.72,3.4,5.75,1.81,3.46,5.47,1.73,3.71,5.82,2016-17
F1,2016-09-11,Nice,Marseille,3,2,H,1.0,1.0,D,18.0,14.0,7.0,5.0,10.0,15.0,6.0,3.0,2.0,3.0,0.0,0.0,2.3,3.2,3.4,2.4,3.1,3.2,2.39,3.26,3.33,2.24,3.26,3.74,2016-17
F1,2016-09-11,Rennes,Caen,2,0,H,0.0,0.0,D,5.0,8.0,4.0,4.0,12.0,7.0,2.0,8.0,2.0,1.0,0.0,0.0,2.0,3.3,4.0,1.95,3.4,4.1,2.01,3.52,4.12,2.12,3.41,3.89,2016-17
F1,2016-09-16,Caen,Paris SG,0,6,A,0.0,4.0,A,13.0,21.0,1.0,7.0,9.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,7.0,4.5,1.4,7.25,4.25,1.48,7.36,4.74,1.48,7.75,4.98,1.45,2016-17
F1,2016-09-17,Bordeaux,Angers,0,1,A,0.0,1.0,A,10.0,5.0,4.0,5.0,9.0,17.0,3.0,5.0,0.0,4.0,1.0,0.0,1.8,3.5,4.75,1.8,3.4,4.6,1.83,3.47,5.28,1.83,3.47,5.35,2016-17
F1,2016-09-17,Dijon,Metz,0,0,D,0.0,0.0,D,16.0,7.0,6.0,3.0,15.0,18.0,8.0,3.0,4.0,3.0,0.0,1.0,2.15,3.1,3.75,2.05,3.2,3.7,2.11,3.28,4.05,1.95,3.66,4.24,2016-17
F1,2016-09-17,Lorient,Lille,1,0,H,0.0,0.0,D,9.0,10.0,4.0,0.0,12.0,10.0,4.0,2.0,2.0,2.0,0.0,0.0,3.1,3.1,2.5,3.1,3.0,2.4,3.32,3.24,2.41,3.51,3.29,2.29,2016-17
F1,2016-09-17,Monaco,Rennes,3,0,H,1.0,0.0,H,17.0,5.0,7.0,3.0,13.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1.73,3.5,5.0,1.75,3.5,4.75,1.8,3.67,5.05,1.83,3.68,4.84,2016-17
F1,2016-09-17,Nancy,Nantes,1,1,D,0.0,0.0,D,9.0,14.0,2.0,5.0,10.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,2.6,2.9,3.1,2.4,3.0,3.1,2.67,2.95,3.21,2.35,3.01,3.79,2016-17
F1,2016-09-17,Toulouse,Guingamp,2,1,H,0.0,0.0,D,13.0,5.0,5.0,3.0,18.0,11.0,8.0,1.0,4.0,3.0,0.0,1.0,2.0,3.25,4.0,2.05,3.2,3.7,2.12,3.34,3.95,2.19,3.37,3.74,2016-17
F1,2016-09-18,Marseille,Lyon,0,0,D,0.0,0.0,D,13.0,14.0,2.0,1.0,16.0,12.0,6.0,1.0,3.0,2.0,0.0,0.0,2.7,3.4,2.6,2.75,3.25,2.5,2.74,3.4,2.74,2.61,3.36,2.94,2016-17
F1,2016-09-18,Montpellier,Nice,1,1,D,0.0,0.0,D,15.0,9.0,5.0,4.0,18.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,2.3,3.2,3.3,2.15,3.2,3.4,2.35,3.23,3.44,2.2,3.36,3.73,2016-17
F1,2016-09-18,St Etienne,Bastia,1,0,H,0.0,0.0,D,13.0,9.0,3.0,3.0,19.0,11.0,4.0,4.0,2.0,4.0,0.0,0.0,1.65,3.6,6.0,1.65,3.5,5.75,1.68,3.66,6.4,1.75,3.53,6.01,2016-17
F1,2016-09-20,Lille,Toulouse,1,2,A,1.0,1.0,D,19.0,7.0,5.0,2.0,13.0,21.0,5.0,3.0,2.0,5.0,0.0,0.0,2.05,3.1,4.0,2.15,3.0,3.9,2.2,3.16,3.94,2.3,3.06,3.86,2016-17
F1,2016-09-20,Paris SG,Dijon,3,0,H,2.0,0.0,H,8.0,8.0,4.0,4.0,8.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,1.11,9.0,23.0,1.13,8.5,20.0,1.12,10.5,25.48,1.12,11.09,24.2,2016-17
F1,2016-09-21,Angers,Caen,2,1,H,1.0,0.0,H,13.0,6.0,5.0,1.0,12.0,11.0,1.0,4.0,0.0,1.0,0.0,0.0,2.25,3.2,3.4,2.25,3.1,3.5,2.24,3.2,3.76,2.29,3.21,3.68,2016-17
F1,2016-09-21,Bastia,Nancy,0,0,D,0.0,0.0,D,10.0,4.0,5.0,2.0,12.0,19.0,5.0,3.0,0.0,0.0,0.0,0.0,2.4,3.0,3.3,2.4,2.95,3.4,2.47,2.99,3.51,2.31,3.12,3.76,2016-17
F1,2016-09-21,Guingamp,Lorient,1,0,H,0.0,0.0,D,8.0,13.0,4.0,3.0,10.0,14.0,4.0,7.0,1.0,2.0,0.0,0.0,2.05,3.2,4.0,2.05,3.3,3.9,2.05,3.45,4.05,1.97,3.47,4.46,2016-17
F1,2016-09-21,Lyon,Montpellier,5,1,H,2.0,1.0,H,16.0,8.0,8.0,2.0,10.0,15.0,11.0,1.0,0.0,1.0,0.0,1.0,1.57,4.0,6.0,1.62,3.9,5.75,1.64,4.18,5.73,1.74,3.96,5.22,2016-17
F1,2016-09-21,Metz,Bordeaux,0,3,A,0.0,1.0,A,12.0,20.0,4.0,7.0,16.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0,3.2,3.1,2.4,3.25,3.1,2.4,3.33,3.24,2.4,3.28,3.44,2.35,2016-17
F1,2016-09-21,Nantes,St Etienne,0,0,D,0.0,0.0,D,17.0,6.0,6.0,0.0,16.0,14.0,6.0,2.0,4.0,0.0,0.0,1.0,2.5,2.9,3.1,2.55,3.0,3.1,2.66,3.0,3.18,2.75,3.02,3.05,2016-17
F1,2016-09-21,Nice,Monaco,4,0,H,2.0,0.0,H,9.0,17.0,7.0,7.0,12.0,16.0,2.0,6.0,1.0,1.0,0.0,1.0,3.1,3.2,2.4,3.2,3.25,2.35,3.35,3.29,2.37,3.54,3.42,2.25,2016-17
F1,2016-09-21,Rennes,Marseille,3,2,H,1.0,1.0,D,13.0,8.0,5.0,4.0,11.0,24.0,4.0,4.0,1.0,1.0,0.0,1.0,2.3,3.3,3.2,2.3,3.2,3.3,2.36,3.3,3.29,2.34,3.2,3.5,2016-17
F1,2016-09-23,Toulouse,Paris SG,2,0,H,0.0,0.0,D,11.0,12.0,3.0,3.0,12.0,11.0,3.0,7.0,3.0,1.0,0.0,1.0,7.0,4.2,1.5,7.25,4.4,1.5,7.78,4.57,1.49,7.83,4.59,1.48,2016-17
F1,2016-09-24,Bastia,Guingamp,1,0,H,0.0,0.0,D,11.0,3.0,6.0,3.0,17.0,17.0,5.0,1.0,1.0,1.0,1.0,1.0,2.4,3.0,3.3,2.5,2.95,3.2,2.58,3.01,3.27,2.6,3.0,3.32,2016-17
F1,2016-09-24,Bordeaux,Caen,0,0,D,0.0,0.0,D,12.0,13.0,2.0,4.0,7.0,16.0,4.0,5.0,0.0,2.0,0.0,0.0,1.85,3.6,4.33,1.85,3.6,4.25,1.88,3.77,4.42,1.83,3.68,4.99,2016-17
F1,2016-09-24,Dijon,Rennes,3,0,H,2.0,0.0,H,15.0,19.0,5.0,4.0,7.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0,2.8,3.2,2.6,2.7,3.25,2.7,2.8,3.3,2.73,2.6,3.14,3.16,2016-17
F1,2016-09-24,Lorient,Lyon,1,0,H,0.0,0.0,D,11.0,18.0,2.0,8.0,13.0,8.0,3.0,8.0,2.0,1.0,0.0,0.0,4.2,3.5,1.91,4.1,3.6,1.9,4.24,3.74,1.92,4.23,3.44,2.03,2016-17
F1,2016-09-24,Monaco,Angers,2,1,H,0.0,0.0,D,13.0,11.0,4.0,4.0,10.0,9.0,12.0,7.0,1.0,1.0,0.0,0.0,1.62,3.75,6.0,1.65,3.75,5.75,1.65,3.84,6.35,1.76,3.66,5.56,2016-17
F1,2016-09-24,Montpellier,Metz,0,1,A,0.0,1.0,A,16.0,4.0,2.0,3.0,14.0,20.0,7.0,5.0,2.0,3.0,0.0,0.0,1.67,3.6,5.75,1.7,3.7,5.25,1.71,3.83,5.52,1.67,4.02,5.78,2016-17
F1,2016-09-25,Marseille,Nantes,2,1,H,1.0,1.0,D,14.0,13.0,5.0,4.0,13.0,17.0,5.0,5.0,1.0,3.0,0.0,0.0,2.0,3.1,4.33,2.0,3.25,4.2,2.06,3.33,4.15,2.15,3.22,4.08,2016-17
F1,2016-09-25,Nancy,Nice,0,1,A,0.0,0.0,D,15.0,13.0,0.0,4.0,17.0,16.0,6.0,2.0,3.0,1.0,0.0,0.0,2.5,3.1,3.1,2.6,3.0,3.0,2.7,3.11,3.0,2.54,3.22,3.16,2016-17
F1,2016-09-25,St Etienne,Lille,3,1,H,0.0,0.0,D,9.0,12.0,3.0,3.0,17.0,15.0,4.0,5.0,3.0,1.0,0.0,1.0,2.3,3.0,3.5,2.35,3.1,3.3,2.45,3.17,3.32,2.46,3.05,3.5,2016-17
F1,2016-09-30,Rennes,Guingamp,1,0,H,0.0,0.0,D,13.0,6.0,3.0,1.0,10.0,12.0,6.0,2.0,2.0,1.0,0.0,1.0,2.05,3.2,4.0,2.0,3.2,3.9,2.05,3.26,4.34,2.13,3.28,3.98,2016-17
F1,2016-10-01,Caen,Toulouse,1,0,H,0.0,0.0,D,12.0,9.0,3.0,1.0,11.0,17.0,4.0,2.0,1.0,6.0,0.0,0.0,2.5,3.1,3.0,2.5,3.1,2.85,2.67,3.1,3.06,2.78,3.26,2.83,2016-17
F1,2016-10-01,Dijon,Montpellier,3,3,D,1.0,2.0,A,8.0,15.0,6.0,6.0,12.0,12.0,5.0,4.0,2.0,2.0,0.0,0.0,2.6,3.0,3.0,2.6,2.95,2.85,2.7,3.07,3.03,2.54,3.2,3.14,2016-17
F1,2016-10-01,Lille,Nancy,1,0,H,0.0,0.0,D,14.0,5.0,4.0,3.0,14.0,12.0,8.0,4.0,2.0,3.0,0.0,0.0,1.85,3.2,5.0,1.83,3.2,4.75,1.92,3.29,5.01,1.81,3.46,5.58,2016-17
F1,2016-10-01,Metz,Monaco,0,7,A,0.0,3.0,A,14.0,14.0,2.0,9.0,14.0,12.0,7.0,4.0,2.0,1.0,1.0,0.0,4.5,3.6,1.8,4.4,3.5,1.8,4.65,3.69,1.85,4.95,3.91,1.78,2016-17
F1,2016-10-01,Nantes,Bastia,1,0,H,1.0,0.0,H,20.0,12.0,8.0,6.0,19.0,9.0,3.0,2.0,4.0,3.0,0.0,0.0,1.95,3.2,4.5,1.95,3.1,4.2,1.99,3.15,4.87,1.99,3.25,4.79,2016-17
F1,2016-10-01,Paris SG,Bordeaux,2,0,H,2.0,0.0,H,14.0,6.0,7.0,2.0,8.0,9.0,11.0,2.0,1.0,1.0,0.0,0.0,1.25,5.75,13.0,1.25,5.5,11.5,1.25,6.62,13.93,1.29,6.19,12.08,2016-17
F1,2016-10-02,Angers,Marseille,1,1,D,0.0,0.0,D,17.0,9.0,5.0,2.0,6.0,12.0,3.0,7.0,1.0,0.0,0.0,0.0,2.63,3.0,3.0,2.65,2.95,2.85,2.6,3.13,3.11,2.85,3.16,2.84,2016-17
F1,2016-10-02,Lyon,St Etienne,2,0,H,1.0,0.0,H,14.0,11.0,7.0,3.0,18.0,15.0,7.0,7.0,3.0,1.0,0.0,0.0,1.73,3.6,5.0,1.7,3.5,5.0,1.71,3.75,5.78,1.93,3.49,4.63,2016-17
F1,2016-10-02,Nice,Lorient,2,1,H,1.0,0.0,H,8.0,17.0,2.0,4.0,9.0,14.0,3.0,5.0,2.0,3.0,1.0,0.0,1.8,3.5,4.75,1.78,3.6,4.4,1.88,3.69,4.51,1.7,3.84,5.77,2016-17
F1,2016-10-14,Nice,Lyon,2,0,H,1.0,0.0,H,16.0,4.0,6.0,3.0,13.0,22.0,1.0,4.0,3.0,3.0,0.0,1.0,2.9,3.4,2.38,3.0,3.5,2.45,2.92,3.58,2.51,2.99,3.54,2.48,2016-17
F1,2016-10-14,Toulouse,Monaco,3,1,H,0.0,1.0,A,17.0,4.0,6.0,1.0,14.0,17.0,6.0,1.0,2.0,1.0,0.0,0.0,3.0,3.2,2.5,2.9,3.3,2.6,2.92,3.3,2.67,2.74,3.14,2.97,2016-17
F1,2016-10-15,Bastia,Angers,1,2,A,1.0,1.0,D,12.0,7.0,3.0,3.0,8.0,11.0,6.0,4.0,2.0,0.0,0.0,0.0,2.5,2.8,3.25,2.6,2.9,3.1,2.67,2.9,3.27,2.64,2.89,3.39,2016-17
F1,2016-10-15,Guingamp,Lille,1,0,H,1.0,0.0,H,13.0,12.0,4.0,3.0,13.0,21.0,7.0,0.0,1.0,0.0,0.0,0.0,2.45,3.1,3.1,2.55,3.0,3.1,2.53,3.11,3.24,2.93,3.03,2.86,2016-17
F1,2016-10-15,Lorient,Nantes,1,2,A,0.0,1.0,A,15.0,5.0,5.0,3.0,12.0,9.0,6.0,1.0,4.0,4.0,0.0,0.0,2.5,3.2,3.0,2.5,3.1,3.1,2.67,3.06,3.09,2.73,3.09,3.03,2016-17
F1,2016-10-15,Montpellier,Caen,3,2,H,1.0,1.0,D,11.0,12.0,7.0,5.0,13.0,6.0,5.0,2.0,0.0,0.0,1.0,0.0,1.85,3.4,4.5,1.91,3.4,4.33,2.0,3.45,4.25,2.08,3.44,4.01,2016-17
F1,2016-10-15,Nancy,Paris SG,1,2,A,0.0,2.0,A,6.0,7.0,3.0,3.0,16.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0,10.0,5.0,1.33,11.0,4.75,1.33,12.18,5.15,1.34,8.52,4.49,1.47,2016-17
F1,2016-10-16,Marseille,Metz,1,0,H,1.0,0.0,H,16.0,11.0,6.0,1.0,14.0,10.0,2.0,6.0,1.0,2.0,0.0,0.0,1.44,4.33,7.5,1.48,4.4,6.75,1.48,4.79,7.22,1.45,4.9,7.76,2016-17
F1,2016-10-16,Rennes,Bordeaux,1,1,D,1.0,0.0,H,15.0,7.0,4.0,1.0,15.0,11.0,8.0,3.0,1.0,2.0,0.0,0.0,2.38,3.3,3.1,2.5,3.1,3.1,2.47,3.14,3.31,2.63,3.23,3.04,2016-17
F1,2016-10-16,St Etienne,Dijon,1,1,D,0.0,1.0,A,17.0,11.0,3.0,3.0,11.0,8.0,10.0,4.0,1.0,3.0,0.0,1.0,1.73,3.6,5.0,1.72,3.5,5.5,1.72,3.67,5.84,1.79,3.47,5.78,2016-17
F1,2016-10-21,Monaco,Montpellier,6,2,H,1.0,1.0,D,14.0,9.0,9.0,3.0,14.0,10.0,6.0,2.0,2.0,0.0,0.0,0.0,1.67,3.75,5.5,1.67,3.75,6.0,1.64,4.01,6.19,1.63,4.15,6.05,2016-17
F1,2016-10-22,Angers,Toulouse,0,0,D,0.0,0.0,D,11.0,6.0,3.0,2.0,14.0,12.0,4.0,2.0,2.0,4.0,0.0,0.0,2.5,3.1,3.1,2.55,3.0,3.1,2.68,3.03,3.1,2.63,3.07,3.19,2016-17
F1,2016-10-22,Bordeaux,Nancy,1,1,D,0.0,0.0,D,12.0,11.0,2.0,3.0,12.0,16.0,5.0,4.0,1.0,3.0,0.0,0.0,1.8,3.4,5.0,1.8,3.4,5.0,1.84,3.46,5.23,1.8,3.54,5.51,2016-17
F1,2016-10-22,Dijon,Lorient,1,0,H,0.0,0.0,D,13.0,15.0,3.0,5.0,7.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0,2.15,3.3,3.6,2.15,3.25,3.6,2.27,3.32,3.52,2.27,3.36,3.55,2016-17
F1,2016-10-22,Lille,Bastia,2,1,H,0.0,0.0,D,17.0,5.0,8.0,1.0,17.0,20.0,8.0,4.0,3.0,1.0,0.0,0.0,1.73,3.4,5.25,1.72,3.4,5.75,1.75,3.5,5.94,1.86,3.3,5.59,2016-17
F1,2016-10-22,Lyon,Guingamp,1,3,A,1.0,0.0,H,18.0,6.0,6.0,5.0,13.0,20.0,9.0,5.0,1.0,3.0,0.0,0.0,1.53,4.1,6.5,1.53,4.2,6.25,1.53,4.29,7.17,1.49,4.61,7.6,2016-17
