Div,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,BW_HomeWinOdds,BW_DrawOdds,BW_AwayWinOdds,Pinnacle_HomeWinOdds,Pinnacle_DrawOdds,Pinnacle_AwayWinOdds,Bet365_CloseHomeWinOdds,Bet365_CloseDrawOdds,Bet365_CloseAwayWinOdds,Pinnacle_CloseHomeWinOdds,Pinnacle_CloseDrawOdds,Pinnacle_CloseAwayWinOdds,Season
F1,2019-08-18,Reims,Strasbourg,0,0,D,0,0,D,11,4,1,1,18,19,2,4,2,0,0,0,2.0,3.2,4.0,2.0,3.3,4.0,2.07,3.21,4.25,2.1,3.2,3.8,2.12,3.09,4.25,2019-20
F1,2019-08-18,Rennes,Paris SG,2,1,H,1,1,D,11,9,4,2,15,19,4,7,1,5,0,0,8.0,5.25,1.36,7.75,5.75,1.34,7.57,5.61,1.38,8.0,5.25,1.36,8.36,5.28,1.39,2019-20
F1,2019-08-24,Amiens,Nantes,1,2,A,0,0,D,3,25,1,6,9,13,2,5,1,1,1,0,2.6,3.1,2.8,2.7,2.95,2.75,2.77,3.09,2.91,2.75,3.1,2.7,2.87,3.01,2.87,2019-20
F1,2019-08-24,Angers,Metz,3,0,H,2,0,H,15,4,5,2,15,8,2,1,1,2,0,0,2.1,3.25,3.75,2.0,3.2,3.9,2.18,3.2,3.88,2.1,3.2,3.6,2.17,3.16,3.96,2019-20
F1,2019-08-24,Brest,Reims,1,0,H,0,0,D,8,10,4,2,18,14,6,5,1,1,0,0,2.7,3.0,2.87,2.65,2.95,2.8,2.71,3.13,2.93,2.6,3.0,3.0,2.7,3.1,2.98,2019-20
F1,2019-08-24,Dijon,Bordeaux,0,2,A,0,1,A,10,10,1,3,12,18,3,7,0,2,0,0,2.62,3.1,2.8,2.55,3.1,2.8,2.71,3.36,2.75,3.0,3.1,2.55,3.0,3.1,2.68,2019-20
F1,2019-08-25,Monaco,Nimes,2,2,D,2,0,H,16,14,6,4,14,17,6,7,2,1,1,0,1.6,3.8,6.0,1.6,3.8,5.5,1.63,4.23,5.47,1.65,3.75,5.75,1.67,3.95,5.56,2019-20
F1,2019-08-25,Strasbourg,Rennes,0,2,A,0,1,A,19,7,3,4,13,13,6,0,4,2,1,0,2.75,3.1,2.7,2.65,3.1,2.7,2.73,3.16,2.89,2.8,3.0,2.7,2.87,3.16,2.74,2019-20
F1,2019-08-25,Paris SG,Toulouse,4,0,H,0,0,D,21,3,11,0,8,13,12,1,0,1,0,0,1.1,10.0,21.0,1.1,9.0,21.0,1.12,10.69,22.86,1.1,10.0,23.0,1.1,12.04,25.7,2019-20
F1,2019-08-27,Montpellier,Lyon,1,0,H,1,0,H,19,14,5,4,14,11,8,2,2,4,0,1,3.6,3.4,2.05,3.5,3.4,2.05,3.7,3.6,2.08,4.0,3.4,1.8,3.99,3.65,1.99,2019-20
F1,2019-08-28,Lille,St Etienne,3,0,H,1,0,H,16,9,7,4,9,12,3,3,0,0,0,0,2.2,3.2,3.4,2.15,3.25,3.4,2.27,3.48,3.3,2.05,3.4,3.6,2.16,3.43,3.63,2019-20
F1,2019-08-28,Nice,Marseille,1,2,A,0,1,A,12,12,3,5,7,13,4,3,1,1,0,0,3.0,3.2,2.4,3.0,3.3,2.3,3.1,3.26,2.5,3.4,3.2,2.2,3.57,3.28,2.25,2019-20
F1,2019-08-30,Metz,Paris SG,0,2,A,0,2,A,7,10,2,4,11,13,4,7,1,0,0,0,7.5,4.75,1.4,7.0,4.75,1.44,7.62,4.81,1.44,6.0,4.5,1.5,6.55,4.51,1.52,2019-20
F1,2019-08-31,Lyon,Bordeaux,1,1,D,1,0,H,10,18,3,6,12,14,4,5,4,3,1,0,1.36,5.0,8.5,1.36,5.0,8.5,1.39,5.08,8.61,1.5,4.2,6.5,1.55,4.08,6.97,2019-20
F1,2019-08-31,Angers,Dijon,2,0,H,0,0,D,12,5,3,2,11,17,5,3,0,2,0,0,1.7,3.6,5.0,1.7,3.75,5.25,1.71,3.93,5.18,1.61,3.75,5.5,1.7,3.88,5.39,2019-20
F1,2019-08-31,Nantes,Montpellier,1,0,H,0,0,D,14,8,7,1,14,12,6,2,2,2,0,0,2.1,3.1,3.75,2.2,3.1,3.6,2.29,3.07,3.73,2.5,3.1,3.1,2.64,3.08,3.06,2019-20
F1,2019-08-31,Nimes,Brest,3,0,H,2,0,H,21,7,8,3,11,17,8,2,3,4,0,0,2.0,3.25,4.2,2.05,3.3,3.8,2.11,3.41,3.82,2.1,3.25,3.75,2.0,3.45,4.2,2019-20
F1,2019-08-31,Toulouse,Amiens,2,0,H,0,0,D,13,10,4,1,15,8,4,3,0,1,0,0,2.05,3.0,4.2,2.15,3.1,3.8,2.17,3.22,3.87,2.3,3.0,3.5,2.32,3.16,3.55,2019-20
F1,2019-09-01,Reims,Lille,2,0,H,0,0,D,12,11,5,3,19,15,5,1,3,2,0,1,2.87,2.87,2.8,2.9,2.95,2.7,2.95,3.01,2.79,3.0,2.87,2.7,2.98,3.0,2.77,2019-20
F1,2019-09-01,Rennes,Nice,1,2,A,1,0,H,11,11,3,7,13,13,8,6,2,3,0,0,1.72,3.5,5.5,1.7,3.6,5.5,1.72,3.59,5.81,1.7,3.5,5.25,1.74,3.66,5.43,2019-20
F1,2019-09-01,Strasbourg,Monaco,2,2,D,1,2,A,14,16,5,6,14,17,6,4,4,3,0,0,2.7,3.2,2.75,2.65,3.2,2.8,2.7,3.25,2.85,2.45,3.2,3.0,2.51,3.27,3.08,2019-20
F1,2019-09-01,Marseille,St Etienne,1,0,H,1,0,H,9,12,2,3,16,7,5,6,5,2,0,0,2.05,3.5,3.6,1.95,3.5,3.9,2.01,3.57,4.01,1.8,3.75,4.5,1.84,3.51,4.96,2019-20
F1,2019-09-13,Lille,Angers,2,1,H,1,0,H,13,8,4,4,3,16,4,4,1,2,0,0,1.95,3.2,4.5,1.91,3.3,4.4,1.99,3.33,4.47,1.95,3.4,4.0,1.93,3.4,4.64,2019-20
F1,2019-09-13,Amiens,Lyon,2,2,D,1,2,A,11,12,2,6,12,14,4,1,3,2,0,0,5.0,3.75,1.72,5.0,3.75,1.72,5.18,3.77,1.75,4.2,3.5,1.9,4.32,3.55,1.94,2019-20
F1,2019-09-14,Paris SG,Strasbourg,1,0,H,0,0,D,16,6,7,3,12,12,5,2,2,2,0,0,1.2,7.0,13.0,1.2,7.0,14.0,1.21,7.54,13.41,1.2,7.0,13.0,1.17,8.62,15.33,2019-20
F1,2019-09-14,Bordeaux,Metz,2,0,H,2,0,H,15,15,6,3,18,15,4,6,2,2,0,0,1.85,3.3,4.75,1.85,3.4,4.6,1.83,3.56,4.88,2.0,3.2,4.0,2.08,3.11,4.39,2019-20
F1,2019-09-14,Brest,Rennes,0,0,D,0,0,D,10,9,2,2,10,12,2,4,2,2,0,0,3.3,3.3,2.25,3.2,3.3,2.3,3.3,3.2,2.41,3.1,3.2,2.37,3.26,3.19,2.44,2019-20
F1,2019-09-14,Dijon,Nimes,0,0,D,0,0,D,16,7,2,3,14,11,6,0,3,1,0,0,2.7,3.3,2.62,2.65,3.4,2.65,2.76,3.44,2.65,2.8,3.3,2.5,2.86,3.38,2.6,2019-20
F1,2019-09-14,Montpellier,Nice,2,1,H,1,1,D,17,13,8,5,17,11,8,1,2,2,0,0,2.0,3.5,3.75,1.95,3.1,4.6,1.93,3.35,4.73,1.9,3.4,4.33,2.01,3.5,4.08,2019-20
F1,2019-09-15,Nantes,Reims,1,0,H,0,0,D,8,9,4,1,18,15,7,5,1,3,0,0,2.05,3.1,4.0,2.15,3.0,3.9,2.2,2.98,4.18,2.15,3.1,3.75,2.25,3.09,3.82,2019-20
F1,2019-09-15,St Etienne,Toulouse,2,2,D,1,2,A,14,10,4,7,15,13,9,7,3,0,0,0,1.61,4.0,5.5,1.67,3.9,5.25,1.67,4.14,5.22,1.57,4.0,6.0,1.63,4.2,5.54,2019-20
F1,2019-09-15,Monaco,Marseille,3,4,A,2,2,D,12,13,8,6,9,14,6,4,3,3,0,0,2.4,3.6,2.8,2.45,3.5,2.8,2.41,3.69,2.91,2.0,3.6,3.6,2.07,3.68,3.66,2019-20
F1,2019-09-20,Strasbourg,Nantes,2,1,H,0,1,A,17,10,5,3,11,16,9,2,2,2,0,0,2.45,3.0,3.1,2.6,3.0,3.0,2.6,3.08,3.13,2.25,3.0,3.5,2.41,3.07,3.47,2019-20
F1,2019-09-21,Marseille,Montpellier,1,1,D,0,1,A,24,3,5,2,11,17,15,1,4,3,2,1,2.0,3.2,4.2,1.95,3.3,4.2,2.02,3.29,4.37,1.95,3.2,4.33,2.03,3.32,4.26,2019-20
F1,2019-09-21,Bordeaux,Brest,2,2,D,1,2,A,18,13,5,3,9,11,5,9,4,3,0,0,1.8,3.4,5.0,1.75,3.5,5.25,1.76,3.55,5.5,1.72,3.5,5.25,1.79,3.5,5.39,2019-20
F1,2019-09-21,Metz,Amiens,1,2,A,0,1,A,13,9,4,5,13,12,4,6,1,1,0,0,2.1,3.1,4.0,2.1,3.0,4.1,2.09,3.14,4.32,2.15,3.1,3.75,2.33,2.97,3.8,2019-20
F1,2019-09-21,Nice,Dijon,2,1,H,1,1,D,16,13,6,7,7,13,6,3,2,3,0,0,1.7,3.4,5.75,1.7,3.8,5.0,1.77,3.72,5.08,1.75,3.3,5.25,1.78,3.48,5.56,2019-20
F1,2019-09-21,Nimes,Toulouse,1,0,H,1,0,H,19,9,4,2,14,11,5,7,1,3,0,1,2.05,3.4,3.75,2.0,3.5,3.8,2.06,3.52,3.85,2.0,3.5,3.75,2.09,3.67,3.6,2019-20
F1,2019-09-21,Reims,Monaco,0,0,D,0,0,D,16,12,4,4,16,10,6,3,0,2,0,0,2.6,3.2,2.87,2.65,3.2,2.8,2.69,3.24,2.86,2.5,3.3,2.9,2.54,3.34,2.97,2019-20
F1,2019-09-22,Rennes,Lille,1,1,D,0,0,D,11,15,3,6,14,11,4,8,2,1,0,0,2.45,3.1,3.1,2.55,3.1,3.0,2.6,3.1,3.11,2.9,3.0,2.55,2.95,3.12,2.7,2019-20
F1,2019-09-22,Angers,St Etienne,4,1,H,0,1,A,14,6,5,2,13,12,5,4,1,1,0,0,2.15,3.3,3.5,2.15,3.25,3.6,2.2,3.29,3.7,2.0,3.3,3.8,2.13,3.3,3.9,2019-20
F1,2019-09-22,Lyon,Paris SG,0,1,A,0,0,D,12,21,0,7,8,6,2,11,1,1,0,0,3.9,4.0,1.85,3.8,4.1,1.85,3.88,4.18,1.88,3.5,4.2,1.85,3.9,4.0,1.92,2019-20
F1,2019-09-24,Dijon,Marseille,0,0,D,0,0,D,18,9,6,2,9,14,8,3,3,3,0,0,3.6,3.5,2.0,3.5,3.3,2.15,3.75,3.49,2.1,3.25,3.4,2.2,3.4,3.33,2.3,2019-20
F1,2019-09-24,Monaco,Nice,3,1,H,1,0,H,17,10,5,3,10,14,5,7,2,3,0,0,2.0,3.5,3.8,2.0,3.5,3.75,2.01,3.59,3.96,1.8,3.5,4.5,1.93,3.71,4.18,2019-20
F1,2019-09-25,Amiens,Bordeaux,1,3,A,1,2,A,11,15,3,6,15,13,3,3,2,2,0,0,2.5,3.0,3.2,2.45,3.0,3.25,2.58,3.06,3.17,2.62,3.0,3.0,2.74,2.96,3.07,2019-20
F1,2019-09-25,Brest,Lyon,2,2,D,1,1,D,13,11,5,5,9,10,2,6,0,0,0,0,4.75,3.8,1.72,4.75,3.75,1.75,4.72,4.05,1.75,4.5,3.75,1.75,4.6,4.02,1.77,2019-20
F1,2019-09-25,Lille,Strasbourg,2,0,H,1,0,H,12,5,5,1,7,12,4,2,0,1,0,0,1.83,3.4,4.75,1.8,3.5,4.75,1.83,3.56,4.95,1.75,3.5,5.25,1.81,3.5,5.18,2019-20
F1,2019-09-25,Montpellier,Nimes,1,0,H,1,0,H,12,15,4,3,14,19,4,8,3,4,0,0,1.9,3.4,4.33,1.9,3.6,4.1,1.93,3.67,4.2,2.0,3.4,3.75,2.14,3.25,3.91,2019-20
F1,2019-09-25,Nantes,Rennes,1,0,H,0,0,D,8,6,2,2,16,17,2,4,2,4,0,0,2.3,3.1,3.4,2.3,3.1,3.4,2.33,3.18,3.5,2.5,3.1,3.0,2.6,2.95,3.26,2019-20
F1,2019-09-25,St Etienne,Metz,0,1,A,0,1,A,15,12,3,1,12,12,8,5,4,2,0,0,1.8,3.5,4.75,1.78,3.6,4.75,1.81,3.7,4.83,1.9,3.3,4.2,2.01,3.42,4.2,2019-20
F1,2019-09-25,Toulouse,Angers,0,2,A,0,0,D,6,22,1,6,15,12,5,11,1,0,0,0,2.75,3.1,2.75,2.6,3.2,2.85,2.76,3.22,2.8,2.62,3.1,2.87,2.72,3.2,2.86,2019-20
F1,2019-09-25,Paris SG,Reims,0,2,A,0,1,A,12,13,3,2,10,11,6,6,1,2,0,0,1.14,8.0,19.0,1.16,7.75,17.0,1.17,8.19,17.64,1.3,5.5,9.5,1.29,5.83,11.65,2019-20
F1,2019-09-28,Lyon,Nantes,0,1,A,0,0,D,14,11,7,2,10,10,7,8,2,2,0,0,1.55,3.8,7.0,1.53,4.1,6.75,1.57,4.12,6.48,1.5,3.8,7.5,1.52,4.43,6.74,2019-20
F1,2019-09-28,Bordeaux,Paris SG,0,1,A,0,0,D,4,21,1,7,10,13,0,9,0,3,0,0,6.0,4.75,1.5,6.0,4.6,1.5,5.86,4.83,1.53,6.5,5.0,1.4,7.82,5.03,1.41,2019-20
F1,2019-09-28,Angers,Amiens,1,1,D,0,1,A,23,8,6,4,10,13,10,2,1,0,0,0,1.75,3.4,5.5,1.75,3.5,5.25,1.72,3.52,6.0,1.66,3.5,6.0,1.67,3.65,6.23,2019-20
F1,2019-09-28,Metz,Toulouse,2,2,D,1,0,H,13,15,3,6,10,17,3,6,1,1,0,0,2.1,3.25,3.8,2.1,3.25,3.8,2.13,3.32,3.87,2.1,3.25,3.8,2.14,3.36,3.79,2019-20
F1,2019-09-28,Monaco,Brest,4,1,H,1,0,H,21,5,13,1,7,15,7,1,1,2,0,0,1.5,4.0,7.5,1.53,4.2,6.5,1.52,4.49,6.67,1.4,4.5,9.5,1.41,5.09,7.8,2019-20
F1,2019-09-28,Nice,Lille,1,1,D,1,1,D,12,11,5,6,8,14,6,5,2,2,0,0,2.9,3.2,2.55,2.85,3.1,2.65,3.01,3.2,2.59,3.1,3.2,2.45,3.12,3.14,2.56,2019-20
F1,2019-09-28,Reims,Dijon,1,2,A,1,1,D,18,11,2,4,8,21,5,4,1,2,0,0,1.72,3.4,5.75,1.75,3.4,5.5,1.79,3.47,5.48,1.72,3.4,5.75,1.72,3.63,5.76,2019-20
F1,2019-09-29,Strasbourg,Montpellier,1,0,H,1,0,H,8,11,3,3,18,13,1,6,4,2,0,0,2.3,3.2,3.25,2.6,3.1,2.9,2.5,3.09,3.27,2.25,3.2,3.3,2.31,3.06,3.71,2019-20
F1,2019-09-29,Nimes,St Etienne,0,1,A,0,0,D,22,6,8,4,12,15,13,5,1,4,0,1,2.37,3.2,3.2,2.35,3.3,3.1,2.37,3.43,3.17,2.55,3.2,2.9,2.55,3.26,3.03,2019-20
F1,2019-09-29,Marseille,Rennes,1,1,D,0,1,A,17,12,5,2,18,13,7,4,4,0,0,0,1.9,3.6,4.0,1.91,3.5,4.1,2.02,3.53,4.0,2.0,3.6,3.75,2.0,3.46,4.19,2019-20
F1,2019-10-04,Amiens,Marseille,3,1,H,2,1,H,11,13,5,4,16,15,3,7,1,3,0,0,3.2,3.25,2.3,3.3,3.2,2.3,3.3,3.32,2.35,3.1,3.4,2.3,3.2,3.4,2.37,2019-20
F1,2019-10-05,Paris SG,Angers,4,0,H,2,0,H,15,10,8,2,12,11,6,1,3,1,0,0,1.2,7.5,12.0,1.19,7.25,13.5,1.2,7.6,14.19,1.2,7.0,13.0,1.17,8.22,17.48,2019-20
F1,2019-10-05,Brest,Metz,2,0,H,2,0,H,7,12,3,4,12,15,2,9,2,1,0,0,2.5,3.25,2.9,2.45,3.2,3.0,2.51,3.31,3.04,2.6,3.2,2.8,2.71,3.25,2.83,2019-20
F1,2019-10-05,Dijon,Strasbourg,1,0,H,1,0,H,8,15,3,2,7,14,6,7,3,3,0,0,2.7,3.1,2.8,2.75,2.95,2.9,2.79,3.05,2.92,3.0,3.0,2.5,3.16,2.87,2.74,2019-20
F1,2019-10-05,Montpellier,Monaco,3,1,H,2,0,H,17,14,10,4,18,11,6,8,1,2,0,1,3.0,3.2,2.5,2.85,3.3,2.5,2.96,3.32,2.56,3.1,3.3,2.25,3.2,3.41,2.36,2019-20
F1,2019-10-05,Nantes,Nice,1,0,H,0,0,D,14,6,5,2,14,7,6,1,1,2,0,0,2.05,3.3,3.8,2.0,3.3,4.0,2.01,3.48,4.11,2.0,3.3,3.75,2.11,3.29,3.98,2019-20
F1,2019-10-05,Toulouse,Bordeaux,1,3,A,0,2,A,15,10,4,4,16,16,5,4,4,2,0,0,2.5,3.1,3.1,2.45,3.1,3.1,2.63,3.1,3.06,2.37,3.1,3.3,2.54,3.14,3.16,2019-20
F1,2019-10-06,Lille,Nimes,2,2,D,1,1,D,18,14,7,4,19,10,8,6,3,1,0,0,1.6,3.6,6.5,1.67,3.6,5.75,1.64,4.01,5.75,1.57,3.75,6.5,1.6,4.01,6.29,2019-20
F1,2019-10-06,Rennes,Reims,0,1,A,0,0,D,18,13,3,7,13,19,5,3,1,3,0,0,2.2,3.1,3.6,2.1,3.2,3.9,2.21,3.19,3.78,2.45,3.1,3.2,2.54,3.04,3.26,2019-20
F1,2019-10-06,St Etienne,Lyon,1,0,H,0,0,D,6,6,4,2,13,18,5,1,1,2,0,0,3.4,3.6,2.1,3.25,3.6,2.15,3.51,3.71,2.11,3.6,3.6,1.95,4.21,3.44,2.0,2019-20
F1,2019-10-18,Nice,Paris SG,1,4,A,0,2,A,10,24,2,10,12,15,1,13,3,2,2,0,7.5,4.5,1.44,7.5,4.75,1.42,7.95,4.65,1.44,8.5,5.0,1.36,8.65,5.1,1.38,2019-20
F1,2019-10-19,Lyon,Dijon,0,0,D,0,0,D,24,6,10,1,12,11,8,1,0,0,0,0,1.33,5.25,10.0,1.34,5.25,8.75,1.36,5.56,8.4,1.36,5.0,8.5,1.36,5.33,9.05,2019-20
F1,2019-10-19,Angers,Brest,0,1,A,0,0,D,29,6,6,1,10,11,13,3,1,0,0,0,1.61,3.6,6.5,1.67,3.6,5.75,1.64,3.76,6.36,1.61,3.75,6.0,1.63,3.83,6.43,2019-20
F1,2019-10-19,Metz,Nantes,1,0,H,0,0,D,10,9,2,2,16,13,3,3,2,1,0,1,2.7,3.0,2.87,2.75,2.95,2.9,2.76,3.11,2.9,2.5,3.0,3.1,2.49,3.1,3.28,2019-20
F1,2019-10-19,Nimes,Amiens,1,1,D,1,0,H,11,13,3,5,11,15,1,11,2,4,0,0,2.1,3.25,3.8,2.05,3.4,3.75,2.04,3.44,4.02,2.3,3.4,3.1,2.35,3.33,3.3,2019-20
F1,2019-10-19,Reims,Montpellier,1,0,H,1,0,H,12,9,5,0,19,11,4,8,2,0,0,0,2.15,2.9,4.2,2.2,3.0,3.75,2.23,2.96,4.11,2.25,2.87,3.8,2.3,2.9,4.0,2019-20
F1,2019-10-19,Toulouse,Lille,2,1,H,0,0,D,17,9,6,2,15,11,3,4,2,4,0,0,3.6,3.3,2.1,3.6,3.25,2.15,3.51,3.37,2.23,3.3,3.3,2.25,3.38,3.28,2.33,2019-20
F1,2019-10-20,Bordeaux,St Etienne,0,1,A,0,0,D,12,6,6,3,7,18,8,5,0,3,0,0,2.3,3.2,3.3,2.25,3.1,3.5,2.31,3.34,3.37,2.45,3.1,3.0,2.47,3.12,3.3,2019-20
F1,2019-10-20,Monaco,Rennes,3,2,H,1,1,D,14,10,5,3,15,15,3,3,2,3,0,0,1.85,3.75,4.2,1.78,3.8,4.5,1.81,3.89,4.5,1.65,4.0,5.25,1.73,3.97,4.95,2019-20
F1,2019-10-20,Marseille,Strasbourg,2,0,H,1,0,H,11,10,6,2,13,15,5,7,3,2,0,0,1.85,3.6,4.33,1.85,3.5,4.5,1.84,3.46,5.05,1.72,3.5,5.0,1.83,3.51,5.03,2019-20
F1,2019-10-25,Nantes,Monaco,0,1,A,0,1,A,15,7,4,2,9,13,5,3,2,2,0,0,3.0,3.3,2.4,2.9,3.3,2.5,2.97,3.23,2.61,3.1,3.3,2.3,2.95,3.48,2.48,2019-20
F1,2019-10-26,Lille,Bordeaux,3,0,H,1,0,H,11,5,3,1,17,18,3,3,0,2,0,0,1.83,3.6,4.33,1.83,3.6,4.5,1.78,3.79,4.87,1.85,3.6,4.2,1.92,3.44,4.65,2019-20
F1,2019-10-26,Brest,Dijon,2,0,H,0,0,D,15,14,7,5,10,8,9,5,0,0,1,0,2.3,3.2,3.3,2.25,3.3,3.3,2.45,3.19,3.25,2.3,3.2,3.2,2.4,3.34,3.19,2019-20
F1,2019-10-26,Lyon,Metz,2,0,H,2,0,H,18,16,7,3,12,9,7,2,1,2,0,0,1.44,4.5,7.5,1.44,4.5,7.75,1.43,4.66,8.18,1.4,4.5,7.5,1.44,4.64,8.03,2019-20
F1,2019-10-26,Montpellier,Angers,0,0,D,0,0,D,14,13,3,6,14,12,5,2,2,3,0,0,2.25,3.1,3.5,2.25,3.1,3.5,2.32,3.15,3.55,2.2,3.1,3.6,2.24,3.25,3.62,2019-20
F1,2019-10-26,Reims,Nimes,0,0,D,0,0,D,10,7,3,1,15,13,4,6,3,1,0,0,1.83,3.4,4.75,1.83,3.4,4.75,1.87,3.43,4.94,1.65,3.6,5.5,1.65,3.76,6.19,2019-20
F1,2019-10-26,Strasbourg,Nice,1,0,H,1,0,H,20,9,6,5,22,12,4,7,1,3,0,1,2.0,3.2,4.2,1.95,3.25,4.33,1.98,3.29,4.6,1.85,3.4,4.5,1.93,3.38,4.69,2019-20
F1,2019-10-27,Rennes,Toulouse,3,2,H,2,1,H,14,15,6,5,18,20,7,5,1,2,0,0,1.9,3.4,4.33,1.95,3.3,4.2,2.0,3.28,4.47,1.8,3.4,5.0,1.86,3.73,4.44,2019-20
