Div,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,BW_HomeWinOdds,BW_DrawOdds,BW_AwayWinOdds,Pinnacle_HomeWinOdds,Pinnacle_DrawOdds,Pinnacle_AwayWinOdds,Bet365_CloseHomeWinOdds,Bet365_CloseDrawOdds,Bet365_CloseAwayWinOdds,Pinnacle_CloseHomeWinOdds,Pinnacle_CloseDrawOdds,Pinnacle_CloseAwayWinOdds,Season
F1,2020-11-08,Lens,Reims,4,4,D,1,0,H,14,8,5,6,12,7,9,1,3,1,0,0,2.1,3.4,3.6,2.05,3.3,3.8,2.2,3.36,3.71,2.15,3.4,3.5,2.22,3.34,3.66,2020-21
F1,2020-11-08,Lorient,Nantes,0,2,A,0,0,D,18,16,4,4,17,9,5,5,3,1,0,0,2.37,3.2,3.1,2.45,3.1,3.1,2.5,3.3,3.14,2.7,3.2,2.75,2.92,3.11,2.8,2020-21
F1,2020-11-08,Metz,Dijon,1,1,D,1,1,D,14,14,4,6,16,11,5,6,2,1,0,0,1.75,3.6,4.75,1.78,3.7,4.6,1.77,3.86,5.0,2.05,3.4,3.8,2.14,3.39,3.84,2020-21
F1,2020-11-08,Nimes,Angers,1,5,A,0,2,A,11,15,4,8,12,15,6,2,2,5,0,0,3.1,3.2,2.3,3.1,3.25,2.4,3.12,3.38,2.47,2.9,3.2,2.45,3.03,3.18,2.65,2020-21
F1,2020-11-08,Nice,Monaco,1,2,A,0,1,A,8,15,4,8,8,16,1,4,2,2,0,0,3.2,3.6,2.15,3.1,3.7,2.2,3.25,3.84,2.2,3.5,3.6,2.0,3.69,3.85,2.03,2020-21
F1,2020-11-08,Lyon,St Etienne,2,1,H,0,1,A,18,16,6,4,19,19,3,5,5,3,0,0,1.4,4.75,7.5,1.36,5.0,8.5,1.36,5.74,8.54,1.3,5.5,11.0,1.3,5.87,11.4,2020-21
F1,2020-11-20,Rennes,Bordeaux,0,1,A,0,1,A,14,6,2,3,18,19,7,3,2,2,0,0,1.75,3.6,4.75,1.8,3.5,4.75,1.83,3.55,5.06,1.95,3.3,3.75,2.1,3.45,3.9,2020-21
F1,2020-11-20,Monaco,Paris SG,3,2,H,0,2,A,15,9,5,4,12,19,2,1,2,3,0,1,5.25,4.75,1.5,5.5,5.0,1.5,5.42,5.2,1.54,6.0,5.0,1.45,6.11,5.19,1.5,2020-21
F1,2020-11-21,Brest,St Etienne,4,1,H,4,1,H,10,17,5,1,12,10,5,6,1,1,0,0,2.1,3.5,3.4,2.15,3.5,3.3,2.2,3.7,3.35,2.25,3.5,3.1,2.34,3.49,3.23,2020-21
F1,2020-11-22,Nantes,Metz,1,1,D,1,1,D,17,10,5,4,13,14,6,2,2,3,0,0,2.25,3.1,3.5,2.25,3.1,3.5,2.3,3.33,3.49,2.15,3.2,3.6,2.25,3.26,3.68,2020-21
F1,2020-11-22,Dijon,Lens,0,1,A,0,1,A,10,6,2,2,14,6,8,6,2,0,0,0,3.5,3.4,2.15,3.5,3.3,2.15,3.56,3.52,2.19,4.5,3.8,1.75,4.48,3.92,1.83,2020-21
F1,2020-11-22,Montpellier,Strasbourg,4,3,H,3,3,D,21,9,9,5,16,11,11,3,2,1,0,0,2.05,3.5,3.6,2.1,3.5,3.5,2.14,3.57,3.63,1.9,3.4,4.33,1.99,3.32,4.58,2020-21
F1,2020-11-22,Reims,Nimes,0,1,A,0,0,D,16,6,6,5,18,11,7,1,3,1,0,0,1.85,3.5,4.5,1.87,3.6,4.25,1.9,3.8,4.27,1.8,3.6,4.5,1.85,3.77,4.62,2020-21
F1,2020-11-22,Angers,Lyon,0,1,A,0,0,D,20,5,8,2,12,12,8,3,2,3,0,0,5.0,4.2,1.61,4.75,4.1,1.67,5.2,4.31,1.67,4.2,3.8,1.8,4.13,3.91,1.9,2020-21
F1,2020-11-22,Lille,Lorient,4,0,H,1,0,H,31,7,13,2,10,11,9,4,1,3,0,0,1.6,3.8,6.0,1.57,3.9,6.25,1.59,4.11,6.48,1.57,3.8,6.0,1.66,4.1,5.59,2020-21
F1,2020-11-25,Lens,Nantes,1,1,D,1,0,H,7,11,1,3,14,18,6,2,4,2,0,0,1.9,3.5,4.0,1.95,3.5,3.9,2.01,3.62,3.99,2.25,3.3,3.2,2.31,3.35,3.44,2020-21
F1,2020-11-27,Strasbourg,Rennes,1,1,D,1,0,H,6,21,3,7,11,12,2,7,0,0,1,0,3.2,3.2,2.3,3.1,3.2,2.4,3.19,3.26,2.49,3.2,3.2,2.3,3.17,3.28,2.49,2020-21
F1,2020-11-28,Marseille,Nantes,3,1,H,2,0,H,15,6,9,2,16,11,3,7,4,2,0,0,2.05,3.4,3.5,2.1,3.4,3.6,2.17,3.39,3.77,1.95,3.4,4.0,1.97,3.52,4.31,2020-21
F1,2020-11-28,Paris SG,Bordeaux,2,2,D,2,1,H,16,18,9,4,8,10,14,5,1,1,0,0,1.12,8.5,17.0,1.17,7.75,15.5,1.2,7.92,14.27,1.16,8.0,13.0,1.21,7.66,13.81,2020-21
F1,2020-11-29,Lyon,Reims,3,0,H,1,0,H,14,10,4,2,19,11,4,2,2,1,0,1,1.4,4.75,7.0,1.4,4.75,7.75,1.4,5.28,8.28,1.4,4.75,7.0,1.39,5.25,8.69,2020-21
F1,2020-11-29,Lens,Angers,1,3,A,1,1,D,13,18,5,7,15,13,1,7,2,2,0,0,2.15,3.25,3.5,2.1,3.3,3.7,2.17,3.48,3.63,2.1,3.4,3.6,2.21,3.32,3.71,2020-21
F1,2020-11-29,Lorient,Montpellier,0,1,A,0,0,D,8,16,2,3,13,14,2,4,2,1,0,0,3.25,3.4,2.1,3.3,3.4,2.2,3.41,3.57,2.23,3.8,3.6,1.95,3.82,3.61,2.07,2020-21
F1,2020-11-29,Metz,Brest,0,2,A,0,1,A,15,10,6,3,11,10,10,5,2,1,0,0,2.2,3.2,3.3,2.25,3.4,3.25,2.36,3.4,3.29,2.3,3.25,3.2,2.46,3.3,3.2,2020-21
F1,2020-11-29,Monaco,Nimes,3,0,H,1,0,H,18,6,5,2,16,9,8,3,1,1,0,1,1.33,4.75,9.0,1.42,4.75,7.5,1.36,5.65,8.91,1.33,5.0,9.5,1.36,5.59,8.33,2020-21
F1,2020-11-29,Nice,Dijon,1,3,A,0,2,A,24,9,7,4,7,21,11,1,3,3,0,0,1.75,3.6,4.5,1.8,3.7,4.5,1.84,3.77,4.64,1.8,3.8,4.2,1.88,3.96,4.2,2020-21
F1,2020-11-29,St Etienne,Lille,1,1,D,1,0,H,7,9,5,2,15,13,3,3,4,1,0,0,4.75,3.6,1.72,4.75,3.7,1.75,5.07,3.85,1.76,3.6,3.3,2.1,3.6,3.36,2.23,2020-21
F1,2020-12-04,Nimes,Marseille,0,2,A,0,0,D,7,17,0,4,11,18,1,8,3,4,1,1,5.25,3.8,1.66,5.0,3.7,1.72,5.34,3.88,1.72,5.0,3.75,1.7,5.19,3.94,1.73,2020-21
F1,2020-12-05,Rennes,Lens,0,2,A,0,1,A,10,6,4,4,18,16,8,3,1,3,0,0,2.0,3.5,3.8,2.0,3.5,3.5,2.11,3.53,3.76,2.05,3.4,3.75,2.12,3.61,3.66,2020-21
F1,2020-12-05,Montpellier,Paris SG,1,3,A,1,1,D,17,13,2,6,12,14,3,3,1,3,0,0,6.5,4.75,1.44,6.75,4.75,1.45,6.63,4.93,1.49,4.5,4.0,1.7,4.48,3.95,1.83,2020-21
F1,2020-12-06,Lille,Monaco,2,1,H,0,0,D,10,8,5,3,12,11,1,3,3,0,0,0,2.3,3.75,2.87,2.35,3.5,2.95,2.43,3.66,2.97,2.5,3.75,2.6,2.68,3.43,2.8,2020-21
F1,2020-12-06,Angers,Lorient,2,0,H,1,0,H,10,12,3,3,13,11,2,12,3,0,0,0,1.85,3.6,4.2,1.9,3.6,4.1,1.88,3.83,4.34,1.75,3.6,4.5,1.79,3.86,4.87,2020-21
F1,2020-12-06,Bordeaux,Brest,1,0,H,0,0,D,21,8,6,3,10,11,8,2,0,3,0,0,2.05,3.5,3.6,2.15,3.3,3.5,2.17,3.51,3.62,2.1,3.5,3.3,2.22,3.55,3.43,2020-21
F1,2020-12-06,Dijon,St Etienne,0,0,D,0,0,D,6,7,1,2,15,13,7,4,0,1,0,0,3.0,3.4,2.37,3.0,3.4,2.35,3.07,3.56,2.41,3.6,3.5,2.0,3.64,3.67,2.1,2020-21
F1,2020-12-06,Nantes,Strasbourg,0,4,A,0,2,A,14,13,2,9,13,13,7,3,3,2,0,0,2.15,3.3,3.5,2.2,3.3,3.4,2.19,3.66,3.41,2.25,3.4,3.25,2.31,3.45,3.34,2020-21
F1,2020-12-06,Reims,Nice,0,0,D,0,0,D,11,12,2,4,12,13,6,6,1,2,0,0,2.5,3.4,2.8,2.45,3.3,2.95,2.58,3.48,2.88,2.37,3.4,3.0,2.49,3.25,3.19,2020-21
F1,2020-12-06,Metz,Lyon,1,3,A,0,1,A,12,18,5,5,14,14,5,6,1,0,1,1,5.75,4.33,1.55,5.25,4.25,1.6,5.7,4.56,1.58,6.5,4.75,1.44,6.94,4.79,1.49,2020-21
F1,2020-12-11,St Etienne,Angers,0,0,D,0,0,D,14,8,3,3,16,15,5,6,3,3,0,0,2.37,3.4,2.9,2.4,3.5,2.85,2.46,3.44,3.08,2.37,3.4,3.0,2.49,3.35,3.11,2020-21
F1,2020-12-12,Marseille,Monaco,2,1,H,2,0,H,5,9,2,4,22,10,1,3,3,2,0,0,2.75,3.5,2.4,2.8,3.6,2.4,2.91,3.61,2.49,3.3,3.6,2.1,3.55,3.54,2.18,2020-21
F1,2020-12-12,Lens,Montpellier,2,3,A,1,2,A,14,10,4,7,11,14,6,4,1,1,0,0,2.5,3.2,2.87,2.55,3.3,2.8,2.62,3.33,2.94,2.45,3.2,2.9,2.58,3.26,3.05,2020-21
F1,2020-12-13,Nice,Rennes,0,1,A,0,1,A,11,16,3,6,16,10,3,6,2,1,0,0,2.9,3.3,2.37,2.95,3.4,2.4,3.07,3.43,2.47,3.0,3.3,2.37,3.23,3.2,2.5,2020-21
F1,2020-12-13,Brest,Reims,2,1,H,1,0,H,10,10,6,4,12,11,3,4,1,1,0,0,2.15,3.5,3.25,2.25,3.4,3.2,2.32,3.46,3.3,2.37,3.25,3.0,2.57,3.33,3.0,2020-21
F1,2020-12-13,Lorient,Nimes,3,0,H,2,0,H,13,6,5,2,18,7,2,3,2,0,0,0,2.05,3.4,3.5,2.15,3.4,3.4,2.22,3.5,3.49,1.95,3.6,3.75,1.98,3.62,4.13,2020-21
F1,2020-12-13,Nantes,Dijon,1,1,D,1,0,H,17,13,6,4,11,16,4,4,2,2,0,0,1.72,3.75,4.5,1.78,3.8,4.4,1.75,4.08,4.79,1.7,3.75,4.5,1.8,3.72,5.01,2020-21
F1,2020-12-13,Strasbourg,Metz,2,2,D,0,1,A,18,6,4,3,11,16,5,4,3,4,0,0,2.0,3.25,3.9,2.0,3.4,3.9,2.02,3.55,4.05,1.9,3.5,4.33,1.96,3.55,4.32,2020-21
F1,2020-12-13,Lille,Bordeaux,2,1,H,2,1,H,15,4,5,3,14,10,8,3,0,2,0,0,1.7,3.5,5.25,1.72,3.4,5.75,1.76,3.66,5.49,1.55,3.8,7.0,1.6,3.92,6.88,2020-21
F1,2020-12-13,Paris SG,Lyon,0,1,A,0,1,A,7,8,1,5,11,17,5,5,4,1,0,1,1.57,4.75,4.5,1.65,4.6,4.5,1.63,4.77,5.0,1.55,4.33,5.0,1.59,4.89,5.24,2020-21
F1,2020-12-16,Angers,Strasbourg,0,2,A,0,0,D,8,7,2,3,9,11,6,2,1,2,0,0,2.15,3.5,3.3,2.25,3.4,3.2,2.26,3.52,3.37,2.37,3.25,3.1,2.48,3.29,3.18,2020-21
F1,2020-12-16,Dijon,Lille,0,2,A,0,1,A,6,10,1,5,21,8,5,4,0,0,0,0,6.5,4.33,1.5,6.25,4.1,1.55,6.49,4.32,1.56,8.0,4.5,1.4,7.44,4.72,1.47,2020-21
F1,2020-12-16,Montpellier,Metz,0,2,A,0,0,D,14,9,3,5,11,9,10,2,3,3,0,0,1.65,4.0,5.0,1.72,3.75,5.0,1.7,3.99,5.4,1.61,4.0,5.25,1.71,3.8,5.64,2020-21
F1,2020-12-16,Nimes,Nice,0,2,A,0,0,D,15,14,4,6,8,10,4,5,1,2,0,1,3.4,3.5,2.1,3.4,3.6,2.1,3.47,3.64,2.17,4.0,3.75,1.85,3.99,3.73,1.98,2020-21
F1,2020-12-16,Reims,Nantes,3,2,H,0,1,A,13,18,4,7,13,13,3,6,2,2,0,0,2.37,3.25,3.1,2.35,3.2,3.0,2.54,3.31,3.07,2.4,3.3,3.0,2.43,3.28,3.27,2020-21
F1,2020-12-16,Bordeaux,St Etienne,1,2,A,1,1,D,11,19,3,8,12,14,3,4,3,2,0,0,2.15,3.4,3.4,2.2,3.3,3.4,2.27,3.38,3.49,2.3,3.3,3.1,2.42,3.3,3.27,2020-21
F1,2020-12-16,Lyon,Brest,2,2,D,0,1,A,28,8,11,2,13,5,12,3,3,0,0,1,1.33,5.25,9.0,1.35,5.5,7.75,1.32,6.03,9.49,1.22,6.5,10.0,1.28,6.36,10.87,2020-21
F1,2020-12-16,Monaco,Lens,0,3,A,0,3,A,7,8,1,4,8,17,3,3,2,4,1,0,1.65,4.2,4.75,1.7,4.1,4.6,1.68,4.36,5.05,1.57,4.2,5.5,1.65,4.29,5.44,2020-21
F1,2020-12-16,Paris SG,Lorient,2,0,H,0,0,D,24,8,8,3,19,9,9,2,3,0,0,1,1.12,9.0,19.0,1.13,9.0,18.5,1.15,8.11,16.93,1.14,8.0,17.0,1.16,8.37,15.34,2020-21
F1,2020-12-16,Rennes,Marseille,2,1,H,0,1,A,15,8,5,1,19,15,9,1,1,4,0,1,2.4,3.4,2.87,2.55,3.2,2.9,2.55,3.34,3.03,2.2,3.1,3.6,2.17,3.12,4.14,2020-21
F1,2020-12-19,Metz,Lens,2,0,H,1,0,H,12,17,4,3,17,8,8,4,1,1,0,0,3.0,3.4,2.37,3.0,3.3,2.4,3.21,3.41,2.4,3.2,3.1,2.37,3.42,3.21,2.39,2020-21
F1,2020-12-19,Marseille,Reims,1,1,D,1,1,D,12,2,6,1,11,10,7,3,1,3,0,0,1.75,3.6,5.0,1.7,3.75,5.0,1.8,3.67,5.12,1.9,3.4,4.33,1.88,3.46,4.89,2020-21
F1,2020-12-19,Nice,Lyon,1,4,A,1,2,A,8,13,1,9,17,9,8,2,1,1,0,0,6.5,4.0,1.55,5.0,4.4,1.6,5.98,4.38,1.59,6.0,4.33,1.5,6.34,4.58,1.54,2020-21
F1,2020-12-20,Brest,Montpellier,2,2,D,0,1,A,17,10,7,4,14,15,6,4,2,1,0,0,3.0,3.5,2.3,2.9,3.4,2.3,3.13,3.56,2.37,2.7,3.4,2.6,2.71,3.32,2.84,2020-21
F1,2020-12-20,Dijon,Monaco,0,1,A,0,1,A,11,13,1,6,13,14,2,6,2,1,0,0,6.5,4.33,1.5,5.5,4.4,1.57,5.95,4.61,1.56,7.0,4.75,1.44,7.01,4.84,1.48,2020-21
F1,2020-12-20,Nantes,Angers,1,1,D,0,1,A,9,12,2,6,16,13,5,6,3,0,0,0,2.4,3.4,3.0,2.5,3.3,2.85,2.52,3.43,2.99,2.5,3.3,2.87,2.7,3.19,2.96,2020-21
F1,2020-12-20,St Etienne,Nimes,2,2,D,1,1,D,18,9,9,4,15,9,6,3,2,3,0,0,1.55,4.0,6.5,1.57,4.4,5.5,1.59,4.33,6.0,1.45,4.5,7.5,1.53,4.45,6.79,2020-21
F1,2020-12-20,Strasbourg,Bordeaux,0,2,A,0,1,A,10,11,3,6,15,12,5,3,2,1,0,0,2.2,3.3,3.25,2.15,3.4,3.4,2.24,3.41,3.54,2.1,3.3,3.6,2.22,3.37,3.64,2020-21
F1,2020-12-20,Lorient,Rennes,0,3,A,0,1,A,11,15,2,4,19,9,1,2,1,2,0,0,3.8,3.6,1.95,3.75,3.5,2.0,4.1,3.66,1.97,4.0,3.5,1.95,4.36,3.58,1.94,2020-21
F1,2020-12-20,Lille,Paris SG,0,0,D,0,0,D,8,8,3,1,12,11,4,5,0,2,0,0,4.0,3.8,1.85,3.6,3.8,1.95,3.53,3.85,1.99,3.4,3.5,2.15,3.57,3.44,2.16,2020-21
F1,2020-12-23,Bordeaux,Reims,1,3,A,0,2,A,9,10,3,5,11,12,5,5,3,1,0,0,2.15,3.3,3.4,2.15,3.3,3.5,2.31,3.33,3.46,2.25,3.2,3.4,2.37,3.25,3.42,2020-21
F1,2020-12-23,Lens,Brest,2,1,H,2,0,H,11,10,4,3,13,13,3,6,0,2,0,0,1.95,3.8,3.6,1.95,3.7,3.8,2.03,3.86,3.68,2.05,3.6,3.4,2.15,3.65,3.52,2020-21
F1,2020-12-23,Nice,Lorient,2,2,D,2,0,H,3,24,3,6,11,13,0,10,3,4,1,0,1.83,3.6,4.2,1.85,3.7,4.25,1.93,3.79,4.12,1.9,3.5,3.9,1.99,3.6,4.1,2020-21
F1,2020-12-23,Nimes,Dijon,1,3,A,1,0,H,8,14,1,4,10,11,7,3,2,2,1,0,2.55,3.3,2.7,2.5,3.5,2.75,2.7,3.54,2.71,2.37,3.4,2.87,2.55,3.42,2.96,2020-21
F1,2020-12-23,Rennes,Metz,1,0,H,0,0,D,11,9,6,4,14,18,6,5,1,1,0,0,1.55,3.8,6.5,1.57,4.0,6.0,1.6,4.25,6.06,1.57,3.75,6.5,1.6,3.98,6.72,2020-21
F1,2020-12-23,Angers,Marseille,2,1,H,2,0,H,9,9,2,3,14,14,2,8,2,4,0,0,2.9,3.2,2.45,2.9,3.25,2.5,3.08,3.32,2.52,2.9,3.0,2.62,3.14,3.01,2.69,2020-21
F1,2020-12-23,Lyon,Nantes,3,0,H,3,0,H,22,18,11,4,11,13,9,7,1,3,0,0,1.25,6.0,10.0,1.28,6.0,9.5,1.3,6.15,9.62,1.25,6.0,10.0,1.28,6.41,10.88,2020-21
F1,2020-12-23,Monaco,St Etienne,2,2,D,1,2,A,2,18,2,6,12,13,0,10,3,2,1,0,1.61,4.2,5.5,1.62,4.1,5.25,1.65,4.16,5.63,1.57,4.0,5.5,1.69,4.01,5.39,2020-21
F1,2020-12-23,Montpellier,Lille,2,3,A,0,1,A,17,9,6,7,13,11,6,4,3,2,0,0,3.4,3.2,2.2,3.6,3.3,2.15,3.52,3.53,2.2,3.8,3.3,2.05,4.09,3.54,2.02,2020-21
F1,2020-12-23,Paris SG,Strasbourg,4,0,H,1,0,H,17,8,8,2,7,9,5,5,0,0,0,0,1.28,5.75,9.0,1.28,6.0,9.5,1.31,6.08,10.33,1.28,5.75,9.5,1.35,5.6,9.61,2020-21
F1,2021-01-06,Brest,Nice,2,0,H,2,0,H,10,12,6,6,12,8,6,6,2,3,0,0,2.15,3.75,3.0,2.2,3.75,3.0,2.28,3.76,3.15,2.3,3.6,2.87,2.47,3.6,2.95,2020-21
F1,2021-01-06,Lorient,Monaco,2,5,A,1,1,D,11,16,5,9,9,9,5,8,1,3,1,0,4.33,4.0,1.72,4.5,3.75,1.78,4.51,4.13,1.79,4.33,3.9,1.75,4.42,4.0,1.83,2020-21
F1,2021-01-06,Metz,Bordeaux,0,0,D,0,0,D,9,12,3,3,10,20,3,2,1,2,0,0,2.62,3.0,2.87,2.65,3.0,2.95,2.73,3.17,2.94,2.7,3.1,2.8,2.87,3.07,2.88,2020-21
F1,2021-01-06,Nantes,Rennes,0,0,D,0,0,D,7,8,2,0,13,13,6,3,2,2,0,0,3.75,3.4,2.0,3.5,3.5,2.1,3.68,3.57,2.12,3.8,3.4,2.05,3.92,3.52,2.07,2020-21
F1,2021-01-06,Strasbourg,Nimes,5,0,H,3,0,H,21,6,12,2,12,6,10,5,1,2,0,0,1.53,3.8,6.0,1.57,4.1,6.0,1.58,4.25,6.3,1.45,4.5,7.0,1.51,4.42,7.26,2020-21
F1,2021-01-06,Lille,Angers,1,2,A,1,2,A,7,7,2,3,12,10,8,6,3,1,0,0,1.57,3.6,6.5,1.6,4.1,5.5,1.6,4.12,6.34,1.75,3.25,5.0,1.89,3.39,4.97,2020-21
F1,2021-01-06,Lyon,Lens,3,2,H,1,0,H,11,10,6,2,7,10,7,4,1,2,0,0,1.4,5.0,6.5,1.42,5.0,6.75,1.48,4.99,6.72,1.45,4.75,5.75,1.54,4.6,6.29,2020-21
F1,2021-01-06,Marseille,Montpellier,3,1,H,1,0,H,18,13,8,5,4,6,5,1,0,0,0,0,2.1,3.25,3.6,2.05,3.4,3.75,2.12,3.57,3.7,2.1,3.3,3.6,2.24,3.19,3.81,2020-21
F1,2021-01-06,Reims,Dijon,0,0,D,0,0,D,9,8,3,0,13,8,7,5,2,3,0,0,1.8,3.5,4.5,1.83,3.7,4.33,1.86,3.77,4.53,1.85,3.5,4.33,1.94,3.47,4.55,2020-21
F1,2021-01-06,St Etienne,Paris SG,1,1,D,1,1,D,11,10,5,4,13,12,9,10,1,1,0,0,8.0,5.0,1.36,7.25,5.0,1.4,8.02,5.43,1.39,12.0,6.0,1.25,11.83,6.39,1.26,2020-21
F1,2021-01-09,Bordeaux,Lorient,2,1,H,2,1,H,16,12,6,4,10,10,5,3,2,0,0,0,2.0,3.4,3.8,2.05,3.4,3.75,2.0,3.5,3.84,2.05,3.25,3.8,2.1,3.43,3.91,2020-21
F1,2021-01-09,Dijon,Marseille,0,0,D,0,0,D,5,11,0,4,13,13,0,6,3,2,0,0,4.2,3.5,1.85,4.25,3.5,1.9,4.46,3.44,1.97,4.2,3.75,1.8,4.44,3.6,1.92,2020-21
F1,2021-01-09,Lens,Strasbourg,0,1,A,0,1,A,11,10,2,4,16,15,4,4,1,1,0,0,2.25,3.3,3.2,2.3,3.4,3.1,2.39,3.54,3.12,2.3,3.3,3.0,2.45,3.28,3.23,2020-21
F1,2021-01-09,Metz,Nice,1,1,D,0,1,A,16,11,5,4,19,8,5,2,2,2,0,0,2.55,3.2,2.9,2.55,3.25,2.85,2.68,3.26,2.92,2.75,3.2,2.7,3.02,3.24,2.62,2020-21
F1,2021-01-09,Monaco,Angers,3,0,H,1,0,H,14,6,5,2,9,10,5,2,2,0,0,0,1.7,3.75,5.0,1.67,3.8,5.25,1.74,3.69,5.59,1.66,3.75,5.25,1.71,3.91,5.36,2020-21
F1,2021-01-09,Montpellier,Nantes,1,1,D,1,0,H,8,12,6,3,18,11,1,8,5,0,0,0,1.95,3.6,3.75,2.05,3.4,3.7,2.0,3.67,3.99,2.1,3.5,3.4,2.27,3.49,3.38,2020-21
F1,2021-01-09,Nimes,Lille,0,1,A,0,1,A,7,10,0,2,12,13,2,3,0,3,0,0,8.0,4.2,1.44,6.75,4.33,1.5,7.79,4.66,1.47,8.0,4.5,1.4,6.94,4.15,1.56,2020-21
F1,2021-01-09,Paris SG,Brest,3,0,H,1,0,H,22,12,11,2,7,13,7,4,1,1,0,0,1.14,8.5,17.0,1.18,7.75,14.0,1.17,8.82,15.37,1.14,8.5,17.0,1.17,9.04,15.17,2020-21
F1,2021-01-09,Reims,St Etienne,3,1,H,2,0,H,7,14,3,6,19,17,0,3,2,4,0,0,2.87,3.0,2.7,2.75,3.1,2.75,3.01,3.06,2.76,2.62,3.1,2.8,2.9,3.19,2.75,2020-21
F1,2021-01-09,Rennes,Lyon,2,2,D,1,0,H,14,13,6,4,12,16,2,5,1,2,0,0,3.3,3.6,2.1,3.3,3.5,2.15,3.37,3.63,2.22,3.8,3.75,1.9,3.87,3.75,2.01,2020-21
F1,2021-01-15,Montpellier,Monaco,2,3,A,0,2,A,9,16,3,5,17,12,5,6,2,3,0,0,3.4,3.75,2.1,3.3,3.5,2.15,3.43,3.57,2.22,3.2,3.5,2.2,3.31,3.5,2.3,2020-21
F1,2021-01-16,Marseille,Nimes,1,2,A,0,0,D,14,8,6,5,13,6,7,3,2,2,0,0,1.4,4.75,7.5,1.4,4.75,8.0,1.43,4.81,8.35,1.45,4.5,6.5,1.5,4.51,7.21,2020-21
F1,2021-01-16,Angers,Paris SG,0,1,A,0,0,D,11,12,4,3,11,13,5,7,0,2,0,0,9.0,5.0,1.33,8.75,5.25,1.34,9.05,5.59,1.36,11.0,6.0,1.22,10.95,6.63,1.27,2020-21
F1,2021-01-17,Brest,Rennes,1,2,A,1,1,D,14,7,4,4,9,8,3,3,1,1,0,0,3.4,3.4,2.15,3.3,3.4,2.2,3.38,3.64,2.21,3.0,3.4,2.3,3.21,3.47,2.37,2020-21
F1,2021-01-17,Nantes,Lens,1,1,D,1,0,H,10,8,2,1,14,19,2,4,3,3,0,0,2.62,3.2,2.87,2.6,3.2,2.8,2.54,3.47,2.94,2.7,3.3,2.62,2.84,3.3,2.73,2020-21
F1,2021-01-17,Nice,Bordeaux,0,3,A,0,0,D,10,17,1,9,8,7,3,10,0,1,0,0,2.3,3.3,3.2,2.3,3.3,3.2,2.38,3.28,3.36,2.3,3.3,3.2,2.4,3.3,3.31,2020-21
F1,2021-01-17,Strasbourg,St Etienne,1,0,H,1,0,H,15,8,3,3,23,9,7,3,2,2,0,0,1.95,3.3,4.2,2.0,3.4,3.9,2.01,3.54,4.11,1.66,3.9,5.0,1.7,3.97,5.39,2020-21
F1,2021-01-17,Lille,Reims,2,1,H,0,1,A,16,8,8,4,13,11,3,5,2,1,0,0,1.6,4.0,6.0,1.62,3.75,6.0,1.65,3.84,6.27,1.66,3.75,5.25,1.7,3.7,6.02,2020-21
F1,2021-01-17,Lyon,Metz,0,1,A,0,0,D,23,17,5,3,14,11,9,2,1,3,0,0,1.28,5.75,11.0,1.3,5.5,10.0,1.28,6.17,12.16,1.33,5.25,8.5,1.39,5.14,9.11,2020-21
F1,2021-01-20,Marseille,Lens,0,1,A,0,0,D,4,13,1,4,13,11,3,9,5,3,0,0,2.0,3.4,3.8,2.0,3.4,3.9,2.12,3.42,3.85,2.15,3.3,3.5,2.21,3.35,3.67,2020-21
F1,2021-01-22,Paris SG,Montpellier,4,0,H,1,0,H,26,5,8,1,16,12,7,1,2,1,0,1,1.14,8.0,17.0,1.16,8.0,15.5,1.17,8.39,18.54,1.14,8.0,17.0,1.16,8.78,19.2,2020-21
F1,2021-01-23,Lens,Nice,0,1,A,0,0,D,13,7,3,2,9,14,6,2,2,1,0,0,2.05,3.2,4.0,2.0,3.3,4.0,2.06,3.42,4.09,2.05,3.4,3.6,2.18,3.39,3.72,2020-21
F1,2021-01-23,Monaco,Marseille,3,1,H,0,1,A,8,5,6,1,18,21,5,4,3,5,0,0,1.72,4.0,4.5,1.78,3.9,4.33,1.78,4.17,4.48,1.66,4.0,4.5,1.79,3.89,4.79,2020-21
F1,2021-01-24,Bordeaux,Angers,2,1,H,2,1,H,7,15,3,7,11,20,3,4,1,2,0,0,2.37,3.1,3.25,2.4,3.25,3.1,2.46,3.26,3.25,2.5,3.1,2.9,2.68,3.08,3.09,2020-21
F1,2021-01-24,Dijon,Strasbourg,1,1,D,0,0,D,5,15,3,2,14,9,3,4,1,0,0,0,3.75,3.5,2.0,3.6,3.5,2.05,3.77,3.68,2.06,3.8,3.25,2.05,3.73,3.43,2.16,2020-21
F1,2021-01-24,Metz,Nantes,2,0,H,1,0,H,14,8,4,0,15,15,4,6,3,1,0,0,2.37,3.1,3.25,2.45,3.1,3.1,2.48,3.26,3.19,2.62,3.1,2.8,2.76,3.19,2.89,2020-21
