Div,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,BW_HomeWinOdds,BW_DrawOdds,BW_AwayWinOdds,Pinnacle_HomeWinOdds,Pinnacle_DrawOdds,Pinnacle_AwayWinOdds,Bet365_CloseHomeWinOdds,Bet365_CloseDrawOdds,Bet365_CloseAwayWinOdds,Pinnacle_CloseHomeWinOdds,Pinnacle_CloseDrawOdds,Pinnacle_CloseAwayWinOdds,Season
F1,2023-09-03,Le Havre,Lorient,3,0,H,0,0,D,17,9,6,2,10,7,5,4,0,0,0,0,2.7,3.25,2.7,2.7,3.2,2.65,2.87,3.12,2.79,2.6,3.2,2.88,2.68,3.09,3.08,2023-24
F1,2023-09-03,Lille,Montpellier,1,0,H,1,0,H,15,9,6,5,15,14,5,5,2,1,0,0,1.75,4.0,4.2,1.73,4.0,4.33,1.83,4.25,4.05,1.91,3.75,3.8,1.92,3.92,4.07,2023-24
F1,2023-09-03,Metz,Reims,2,2,D,1,1,D,12,12,4,2,10,17,4,1,0,4,0,0,4.2,3.5,1.91,3.75,3.7,1.93,4.09,3.72,1.93,4.5,3.8,1.75,4.82,3.92,1.78,2023-24
F1,2023-09-03,Nice,Strasbourg,2,0,H,1,0,H,16,4,6,0,7,12,5,2,2,1,0,0,1.91,3.5,4.0,1.95,3.6,3.75,1.98,3.58,4.06,1.83,3.4,4.5,1.85,3.49,5.03,2023-24
F1,2023-09-03,Lyon,Paris SG,1,4,A,0,4,A,19,22,8,8,9,5,5,2,2,2,0,0,6.0,4.75,1.5,5.75,4.8,1.49,5.79,5.01,1.52,5.0,4.2,1.65,4.96,4.38,1.67,2023-24
F1,2023-09-15,Paris SG,Nice,2,3,A,1,1,D,12,14,3,8,8,17,4,3,2,5,0,0,1.55,4.5,5.5,1.53,4.4,5.5,1.56,4.6,5.86,1.65,4.5,4.75,1.65,4.46,5.1,2023-24
F1,2023-09-16,Rennes,Lille,2,2,D,0,1,A,7,10,4,6,11,16,5,2,1,4,0,0,2.1,3.6,3.3,2.1,3.7,3.2,2.17,3.69,3.37,2.05,3.4,3.6,2.11,3.48,3.75,2023-24
F1,2023-09-16,Lens,Metz,0,1,A,0,1,A,31,2,10,2,12,12,9,1,1,2,0,0,1.5,4.33,6.5,1.49,4.5,6.0,1.52,4.62,6.36,1.5,4.33,6.0,1.53,4.51,6.51,2023-24
F1,2023-09-17,Lorient,Monaco,2,2,D,1,1,D,10,20,3,7,13,14,8,6,0,1,0,0,4.0,3.75,1.85,3.9,3.8,1.85,4.12,3.98,1.87,4.75,4.0,1.7,4.78,4.2,1.74,2023-24
F1,2023-09-17,Clermont,Nantes,0,1,A,0,0,D,16,8,3,5,16,16,6,3,2,2,0,0,2.0,3.6,3.6,1.95,3.6,3.7,2.04,3.6,3.85,1.85,3.75,4.0,1.88,3.8,4.34,2023-24
F1,2023-09-17,Reims,Brest,1,2,A,1,0,H,13,18,7,7,7,11,8,8,2,4,0,0,1.85,3.6,4.2,1.88,3.7,3.9,1.9,3.6,4.43,1.95,3.5,4.0,2.03,3.6,3.96,2023-24
F1,2023-09-17,Strasbourg,Montpellier,2,2,D,0,2,A,14,11,7,4,17,17,2,4,4,6,0,0,2.3,3.6,2.9,2.3,3.5,2.87,2.39,3.61,3.01,3.0,3.5,2.3,3.1,3.37,2.44,2023-24
F1,2023-09-17,Marseille,Toulouse,0,0,D,0,0,D,24,10,6,3,9,11,6,1,2,5,0,0,1.5,4.75,6.0,1.47,4.75,6.25,1.5,4.87,6.33,1.44,5.0,6.5,1.44,5.06,7.23,2023-24
F1,2023-09-17,Lyon,Le Havre,0,0,D,0,0,D,23,7,7,0,13,12,6,1,3,2,0,0,1.67,4.0,4.75,1.72,4.0,4.4,1.7,4.23,4.82,1.67,4.0,4.75,1.74,4.13,4.79,2023-24
F1,2023-09-22,Monaco,Nice,0,1,A,0,0,D,9,13,3,7,13,15,5,2,1,1,0,0,2.15,3.6,3.2,2.2,3.5,3.1,2.25,3.61,3.27,2.38,3.6,2.8,2.46,3.63,2.95,2023-24
F1,2023-09-23,Nantes,Lorient,5,3,H,1,1,D,19,10,9,7,8,17,4,2,1,3,0,0,2.38,3.4,3.0,2.37,3.4,2.9,2.46,3.45,3.02,2.25,3.3,3.2,2.36,3.39,3.3,2023-24
F1,2023-09-23,Brest,Lyon,1,0,H,0,0,D,27,6,11,3,17,16,10,1,3,1,0,0,2.6,3.5,2.63,2.5,3.6,2.65,2.57,3.67,2.73,2.63,3.3,2.63,2.73,3.43,2.75,2023-24
F1,2023-09-24,Metz,Strasbourg,0,1,A,0,0,D,13,4,1,1,16,15,1,1,2,0,0,0,2.88,3.25,2.45,2.87,3.25,2.45,3.01,3.23,2.59,2.75,3.2,2.6,2.92,3.19,2.73,2023-24
F1,2023-09-24,Le Havre,Clermont,2,1,H,2,1,H,9,11,3,4,15,17,1,3,2,3,0,0,2.4,3.3,2.88,2.4,3.25,2.95,2.48,3.26,3.15,2.45,3.1,3.0,2.56,3.08,3.26,2023-24
F1,2023-09-24,Lens,Toulouse,2,1,H,1,1,D,27,7,7,2,16,15,9,4,2,1,0,0,1.73,3.8,5.0,1.71,4.0,4.5,1.72,4.05,4.93,1.4,4.33,7.5,1.45,4.73,8.07,2023-24
F1,2023-09-24,Montpellier,Rennes,0,0,D,0,0,D,13,18,4,6,10,15,3,6,2,1,0,0,2.7,3.5,2.5,2.65,3.6,2.5,2.7,3.56,2.65,2.7,3.5,2.5,2.77,3.55,2.57,2023-24
F1,2023-09-24,Paris SG,Marseille,4,0,H,2,0,H,15,6,5,0,11,14,8,3,0,3,0,0,1.62,4.2,5.25,1.66,4.2,4.6,1.64,4.41,5.15,1.5,4.5,6.5,1.56,4.57,6.11,2023-24
F1,2023-09-26,Lille,Reims,1,2,A,0,2,A,14,4,3,4,4,19,4,2,1,2,0,0,1.91,3.75,3.75,1.95,3.5,3.8,1.96,3.79,3.95,1.85,3.8,4.0,1.9,3.93,4.13,2023-24
F1,2023-09-29,Strasbourg,Lens,0,1,A,0,1,A,8,9,2,2,16,15,2,3,2,4,0,0,3.5,3.4,2.05,3.5,3.4,2.1,3.69,3.48,2.13,4.0,3.4,1.91,4.06,3.56,2.02,2023-24
F1,2023-09-30,Clermont,Paris SG,0,0,D,0,0,D,12,21,3,10,11,16,6,9,2,3,0,0,7.5,4.5,1.44,6.5,4.75,1.44,7.03,4.81,1.47,7.5,5.0,1.4,8.76,5.34,1.37,2023-24
F1,2023-09-30,Monaco,Marseille,3,2,H,2,2,D,10,8,7,4,17,15,2,6,4,4,0,0,2.15,3.8,3.1,2.2,3.7,2.95,2.21,3.88,3.14,2.4,3.8,2.7,2.51,3.79,2.79,2023-24
F1,2023-10-01,Reims,Lyon,2,0,H,1,0,H,8,11,3,6,19,14,1,5,2,2,0,0,2.0,3.8,3.4,2.05,3.7,3.4,2.1,3.81,3.45,1.91,3.8,3.75,1.93,3.88,4.05,2023-24
F1,2023-10-01,Le Havre,Lille,0,2,A,0,1,A,5,16,0,6,18,6,6,6,0,0,0,0,4.0,3.5,1.95,4.0,3.4,1.93,4.08,3.44,2.03,4.5,3.6,1.8,4.86,3.75,1.81,2023-24
F1,2023-10-01,Nice,Brest,0,0,D,0,0,D,12,7,1,2,13,9,6,4,1,3,0,0,1.73,3.8,4.5,1.75,3.8,4.5,1.8,3.84,4.69,1.75,3.8,4.2,1.85,3.66,4.75,2023-24
F1,2023-10-01,Toulouse,Metz,3,0,H,2,0,H,15,8,10,3,10,7,4,6,3,0,0,0,2.1,3.6,3.4,2.15,3.4,3.4,2.13,3.47,3.7,1.85,3.6,4.2,1.87,3.73,4.54,2023-24
F1,2023-10-01,Lorient,Montpellier,0,3,A,0,1,A,14,14,3,8,13,6,8,3,2,1,0,0,3.0,3.5,2.38,2.9,3.6,2.3,2.95,3.59,2.44,3.2,3.4,2.25,3.24,3.54,2.32,2023-24
F1,2023-10-01,Rennes,Nantes,3,1,H,1,1,D,16,10,5,3,11,17,6,4,3,6,0,1,1.53,4.5,5.75,1.51,4.5,5.75,1.53,4.58,6.18,1.65,4.0,5.25,1.68,3.99,5.4,2023-24
F1,2023-10-06,Strasbourg,Nantes,1,2,A,0,0,D,11,16,3,7,15,12,3,11,4,0,0,0,2.2,3.25,3.4,2.15,3.2,3.5,2.31,3.24,3.57,2.25,3.25,3.25,2.37,3.15,3.54,2023-24
F1,2023-10-07,Metz,Nice,0,1,A,0,1,A,10,7,3,4,9,10,1,4,0,1,0,0,4.75,3.8,1.73,4.1,3.9,1.8,5.12,3.91,1.72,6.0,4.0,1.57,6.41,4.13,1.59,2023-24
F1,2023-10-07,Reims,Monaco,1,3,A,0,1,A,11,11,4,4,10,14,10,5,0,3,0,0,2.6,3.6,2.55,2.65,3.7,2.45,2.68,3.62,2.64,2.63,3.75,2.45,2.73,3.76,2.56,2023-24
F1,2023-10-08,Marseille,Le Havre,3,0,H,2,0,H,14,7,6,1,6,16,4,3,0,3,0,1,1.45,4.75,6.0,1.49,4.4,6.25,1.48,4.63,7.2,1.45,4.5,6.5,1.48,4.61,7.28,2023-24
F1,2023-10-08,Brest,Toulouse,1,1,D,0,1,A,13,9,2,3,18,18,3,5,2,2,0,0,1.8,3.8,4.33,1.8,3.75,4.33,1.85,3.74,4.54,1.7,3.75,5.0,1.73,3.9,5.25,2023-24
F1,2023-10-08,Lyon,Lorient,3,3,D,3,1,H,9,6,6,5,22,10,5,2,0,0,0,0,1.67,4.2,4.75,1.7,4.0,4.6,1.71,4.06,5.04,1.73,3.8,4.5,1.79,3.93,4.66,2023-24
F1,2023-10-08,Lens,Lille,1,1,D,0,1,A,14,8,5,3,14,16,8,5,2,4,0,0,2.25,3.6,3.0,2.2,3.5,3.1,2.27,3.48,3.34,2.4,3.4,2.88,2.47,3.34,3.07,2023-24
F1,2023-10-08,Rennes,Paris SG,1,3,A,0,2,A,14,17,4,7,12,15,1,7,1,0,0,0,3.4,3.6,2.05,3.5,3.6,2.05,3.61,3.59,2.11,4.0,3.8,1.85,4.21,4.0,1.86,2023-24
F1,2023-10-20,Le Havre,Lens,0,0,D,0,0,D,14,13,5,7,16,9,3,3,2,3,0,0,4.5,3.5,1.83,4.5,3.5,1.83,4.66,3.6,1.88,4.33,3.5,1.85,4.72,3.65,1.86,2023-24
F1,2023-10-21,Paris SG,Strasbourg,3,0,H,2,0,H,8,7,4,1,11,10,1,6,2,0,0,0,1.22,6.5,12.0,1.23,6.5,12.0,1.24,6.93,11.72,1.2,7.0,12.0,1.22,7.5,13.0,2023-24
F1,2023-10-21,Nice,Marseille,1,0,H,0,0,D,10,9,2,1,13,6,4,2,4,3,0,1,2.4,3.3,3.0,2.4,3.4,2.9,2.51,3.22,3.14,2.3,3.3,3.1,2.37,3.34,3.32,2023-24
F1,2023-10-22,Lorient,Rennes,2,1,H,2,1,H,5,20,4,6,5,14,6,16,0,2,0,0,3.8,3.8,1.85,3.9,3.7,1.88,4.02,3.79,1.93,4.0,3.75,1.8,4.29,3.84,1.88,2023-24
F1,2023-10-22,Lille,Brest,1,0,H,1,0,H,6,9,4,1,12,13,3,5,2,3,0,0,1.8,3.5,4.75,1.78,3.6,4.5,1.82,3.64,4.85,1.85,3.4,4.5,1.91,3.55,4.61,2023-24
F1,2023-10-22,Nantes,Montpellier,2,0,H,1,0,H,14,11,5,6,16,13,4,3,2,1,0,0,2.88,3.5,2.4,2.8,3.5,2.4,3.03,3.62,2.37,3.1,3.5,2.25,3.16,3.65,2.32,2023-24
F1,2023-10-22,Toulouse,Reims,1,1,D,0,0,D,11,15,5,4,18,15,5,7,2,0,0,0,2.8,3.5,2.4,3.0,3.5,2.3,2.94,3.47,2.5,2.63,3.4,2.55,2.73,3.4,2.76,2023-24
F1,2023-10-22,Monaco,Metz,2,1,H,1,1,D,27,8,13,4,12,11,10,2,1,3,0,0,1.33,5.5,8.5,1.34,5.5,8.0,1.36,5.75,8.16,1.33,5.5,9.0,1.32,6.04,9.27,2023-24
F1,2023-10-22,Lyon,Clermont,1,2,A,0,2,A,25,12,6,5,16,12,10,3,4,6,0,0,1.75,3.75,4.5,1.75,3.9,4.33,1.81,4.08,4.31,1.91,3.5,4.0,1.94,3.64,4.28,2023-24
F1,2023-10-27,Clermont,Nice,0,1,A,0,0,D,8,11,3,5,14,12,2,2,0,2,0,0,4.2,3.3,1.91,4.33,3.3,1.9,4.42,3.42,1.95,3.6,3.2,2.15,3.81,3.19,2.21,2023-24
F1,2023-10-28,Reims,Lorient,1,0,H,0,0,D,12,9,5,1,16,7,4,4,1,3,0,0,1.67,4.0,5.0,1.63,4.2,4.8,1.67,4.24,5.13,1.73,4.0,4.5,1.76,3.97,4.76,2023-24
F1,2023-10-28,Lens,Nantes,4,0,H,1,0,H,11,11,7,1,12,17,4,1,1,2,0,0,1.57,4.2,5.5,1.57,4.2,5.5,1.6,4.36,5.65,1.57,4.2,5.5,1.63,4.23,5.54,2023-24
F1,2023-10-29,Brest,Paris SG,2,3,A,1,2,A,20,17,5,10,14,10,9,5,3,4,0,0,5.75,4.33,1.53,5.5,4.33,1.55,6.06,4.63,1.54,5.5,4.2,1.57,5.51,4.4,1.61,2023-24
F1,2023-10-29,Lille,Monaco,2,0,H,2,0,H,7,16,5,6,17,13,2,8,1,2,0,0,2.25,3.75,2.9,2.25,3.7,2.9,2.34,3.82,2.95,2.38,3.6,2.75,2.5,3.7,2.79,2023-24
F1,2023-10-29,Metz,Le Havre,0,0,D,0,0,D,9,12,3,1,13,15,5,6,2,2,0,0,2.5,3.3,2.8,2.45,3.25,2.9,2.61,3.26,2.96,2.8,3.1,2.7,2.95,3.09,2.74,2023-24
F1,2023-10-29,Montpellier,Toulouse,3,0,H,1,0,H,19,16,6,5,13,15,3,4,2,3,0,0,1.75,4.0,4.5,1.73,3.9,4.4,1.8,3.95,4.53,1.83,3.8,4.2,1.88,3.82,4.24,2023-24
F1,2023-10-29,Rennes,Strasbourg,1,1,D,1,0,H,20,11,3,3,14,16,7,5,2,2,0,0,1.57,4.0,6.0,1.58,4.1,5.5,1.6,4.19,5.92,1.45,4.5,7.0,1.5,4.48,7.15,2023-24
F1,2023-11-03,Paris SG,Montpellier,3,0,H,1,0,H,21,7,10,2,10,13,9,2,1,0,0,0,1.25,6.0,10.0,1.26,6.25,10.0,1.26,6.76,10.17,1.25,6.0,10.0,1.26,6.79,10.44,2023-24
F1,2023-11-04,Lorient,Lens,0,0,D,0,0,D,7,14,2,7,10,14,1,5,3,3,0,0,5.0,3.8,1.7,4.8,3.9,1.68,4.73,3.95,1.75,4.5,3.6,1.83,4.52,3.62,1.88,2023-24
F1,2023-11-04,Marseille,Lille,0,0,D,0,0,D,8,10,3,1,10,12,2,8,2,3,0,0,2.25,3.5,3.1,2.25,3.5,3.1,2.21,3.59,3.31,1.91,3.6,4.0,1.93,3.7,4.17,2023-24
F1,2023-11-05,Lyon,Metz,1,1,D,0,0,D,15,10,4,5,16,14,4,9,1,1,0,0,1.67,3.8,5.5,1.7,3.9,4.6,1.67,4.04,5.24,1.65,3.8,5.75,1.67,3.94,5.61,2023-24
F1,2023-11-05,Nantes,Reims,0,1,A,0,0,D,17,7,4,4,5,11,10,6,1,2,0,0,2.88,3.2,2.55,2.8,3.2,2.55,2.99,3.2,2.59,2.8,3.25,2.55,2.93,3.3,2.61,2023-24
F1,2023-11-05,Strasbourg,Clermont,0,0,D,0,0,D,18,10,5,2,11,5,4,6,2,0,1,0,2.38,3.2,3.1,2.37,3.2,3.1,2.42,3.23,3.22,2.3,3.2,3.3,2.33,3.23,3.46,2023-24
F1,2023-11-05,Toulouse,Le Havre,1,2,A,0,0,D,17,15,5,7,9,12,4,6,2,2,0,0,2.2,3.3,3.4,2.1,3.4,3.4,2.16,3.35,3.67,1.95,3.4,4.0,2.04,3.44,4.05,2023-24
F1,2023-11-05,Monaco,Brest,2,0,H,1,0,H,12,15,6,1,15,11,6,4,2,4,0,1,1.7,4.0,4.75,1.7,4.1,4.5,1.76,4.14,4.44,1.75,3.8,4.75,1.78,3.97,4.59,2023-24
F1,2023-11-05,Nice,Rennes,2,0,H,1,0,H,16,11,4,4,7,12,2,1,0,2,1,1,2.05,3.4,3.6,2.1,3.4,3.5,2.13,3.36,3.74,2.1,3.2,3.6,2.15,3.34,3.78,2023-24
F1,2023-11-10,Montpellier,Nice,0,0,D,0,0,D,9,15,1,4,11,15,3,7,0,4,0,0,3.5,3.3,2.15,3.5,3.3,2.15,3.61,3.39,2.17,3.5,3.25,2.2,3.69,3.36,2.18,2023-24
F1,2023-11-11,Reims,Paris SG,0,3,A,0,1,A,19,14,6,6,14,6,8,4,1,0,0,0,5.0,4.33,1.6,5.0,4.33,1.58,5.46,4.35,1.6,4.75,4.2,1.65,4.98,4.35,1.67,2023-24
F1,2023-11-11,Le Havre,Monaco,0,0,D,0,0,D,9,10,5,4,10,18,2,4,2,3,0,0,4.5,4.0,1.73,4.4,3.9,1.73,4.5,3.95,1.78,4.5,4.0,1.73,4.8,4.04,1.74,2023-24
F1,2023-11-12,Clermont,Lorient,1,0,H,0,0,D,17,10,6,3,15,10,5,4,3,2,0,0,2.1,3.3,3.6,2.15,3.2,3.6,2.18,3.35,3.63,2.2,3.3,3.4,2.31,3.3,3.42,2023-24
F1,2023-11-12,Lille,Toulouse,1,1,D,1,0,H,13,2,6,1,12,16,11,1,3,4,0,0,1.55,4.2,6.0,1.55,4.4,5.5,1.59,4.33,5.62,1.55,4.33,5.75,1.58,4.31,6.03,2023-24
F1,2023-11-12,Metz,Nantes,3,1,H,2,1,H,9,16,4,3,7,9,2,5,0,0,0,0,2.9,3.25,2.5,2.8,3.4,2.45,3.04,3.24,2.53,3.3,3.2,2.3,3.47,3.24,2.32,2023-24
F1,2023-11-12,Rennes,Lyon,0,1,A,0,0,D,8,12,2,5,5,18,6,9,3,1,1,0,1.73,4.2,4.33,1.71,4.0,4.4,1.75,4.12,4.48,1.91,4.0,3.8,1.88,3.92,4.09,2023-24
F1,2023-11-12,Lens,Marseille,1,0,H,0,0,D,14,8,3,2,19,15,4,5,2,2,0,0,2.25,3.4,3.2,2.25,3.4,3.1,2.27,3.54,3.22,2.3,3.4,3.1,2.32,3.43,3.27,2023-24
F1,2023-11-24,Paris SG,Monaco,5,2,H,2,1,H,16,14,11,7,9,19,2,10,0,1,0,0,1.45,4.75,6.5,1.47,5.0,5.75,1.5,5.1,5.7,1.45,5.0,5.75,1.48,5.17,6.11,2023-24
F1,2023-11-25,Clermont,Lens,0,3,A,0,1,A,13,16,4,10,16,17,2,4,2,3,1,1,3.75,3.5,2.0,3.7,3.4,2.0,3.89,3.52,2.03,3.75,3.5,2.0,4.03,3.51,2.02,2023-24
F1,2023-11-25,Strasbourg,Marseille,1,1,D,1,1,D,15,16,7,3,14,16,7,11,1,2,0,0,3.8,3.6,1.91,3.9,3.6,1.9,3.94,3.58,1.99,4.0,3.6,1.91,4.28,3.67,1.91,2023-24
F1,2023-11-26,Nice,Toulouse,1,0,H,0,0,D,8,19,3,3,9,19,4,2,0,4,0,0,1.5,4.0,7.5,1.51,4.1,6.75,1.52,4.18,7.02,1.5,4.2,6.5,1.53,4.29,6.95,2023-24
